index,n,epsilon,d,m,k,t,t_multiplier,repeat,time_mu_s,model_error
795,1000,0.50,500,2,17,2.0000,4.0,95,62.00,5.993102
796,1000,0.50,500,2,17,2.0000,4.0,96,176.00,0.411582
797,1000,0.50,500,2,17,2.0000,4.0,97,71.00,1.045906
798,1000,0.50,500,2,17,2.0000,4.0,98,246.00,2.276006
799,1000,0.50,500,2,17,2.0000,4.0,99,104.00,3.338964
800,1000,0.50,500,2,17,2.2500,4.5,0,103.00,1.746420
801,1000,0.50,500,2,17,2.2500,4.5,1,64.00,0.335822
802,1000,0.50,500,2,17,2.2500,4.5,2,63.00,3.977860
803,1000,0.50,500,2,17,2.2500,4.5,3,60.00,1.432457
804,1000,0.50,500,2,17,2.2500,4.5,4,61.00,4.246927
805,1000,0.50,500,2,17,2.2500,4.5,5,74.00,5.272782
806,1000,0.50,500,2,17,2.2500,4.5,6,91.00,3.447152
807,1000,0.50,500,2,17,2.2500,4.5,7,166.00,4.694117
808,1000,0.50,500,2,17,2.2500,4.5,8,92.00,0.690300
809,1000,0.50,500,2,17,2.2500,4.5,9,110.00,4.049104
810,1000,0.50,500,2,17,2.2500,4.5,10,60.00,5.140346
811,1000,0.50,500,2,17,2.2500,4.5,11,103.00,0.739659
812,1000,0.50,500,2,17,2.2500,4.5,12,125.00,0.585718
813,1000,0.50,500,2,17,2.2500,4.5,13,68.00,0.491058
814,1000,0.50,500,2,17,2.2500,4.5,14,41.00,0.352330
815,1000,0.50,500,2,17,2.2500,4.5,15,85.00,1.519670
816,1000,0.50,500,2,17,2.2500,4.5,16,64.00,2.541486
817,1000,0.50,500,2,17,2.2500,4.5,17,82.00,0.746933
818,1000,0.50,500,2,17,2.2500,4.5,18,64.00,1.756585
819,1000,0.50,500,2,17,2.2500,4.5,19,132.00,5.019033
820,1000,0.50,500,2,17,2.2500,4.5,20,42.00,0.693940
821,1000,0.50,500,2,17,2.2500,4.5,21,55.00,1.318325
822,1000,0.50,500,2,17,2.2500,4.5,22,59.00,6.376726
823,1000,0.50,500,2,17,2.2500,4.5,23,60.00,2.057658
824,1000,0.50,500,2,17,2.2500,4.5,24,57.00,0.481788
825,1000,0.50,500,2,17,2.2500,4.5,25,69.00,0.424202
826,1000,0.50,500,2,17,2.2500,4.5,26,123.00,4.395481
827,1000,0.50,500,2,17,2.2500,4.5,27,37.00,2.883710
828,1000,0.50,500,2,17,2.2500,4.5,28,61.00,2.808931
829,1000,0.50,500,2,17,2.2500,4.5,29,56.00,5.063272
830,1000,0.50,500,2,17,2.2500,4.5,30,98.00,4.868802
831,1000,0.50,500,2,17,2.2500,4.5,31,59.00,1.507007
832,1000,0.50,500,2,17,2.2500,4.5,32,61.00,0.867420
833,1000,0.50,500,2,17,2.2500,4.5,33,56.00,5.431802
834,1000,0.50,500,2,17,2.2500,4.5,34,103.00,4.825001
835,1000,0.50,500,2,17,2.2500,4.5,35,56.00,0.499278
836,1000,0.50,500,2,17,2.2500,4.5,36,47.00,0.354419
837,1000,0.50,500,2,17,2.2500,4.5,37,88.00,0.562128
838,1000,0.50,500,2,17,2.2500,4.5,38,124.00,4.648961
839,1000,0.50,500,2,17,2.2500,4.5,39,53.00,1.525215
840,1000,0.50,500,2,17,2.2500,4.5,40,62.00,1.539552
841,1000,0.50,500,2,17,2.2500,4.5,41,93.00,1.467020
842,1000,0.50,500,2,17,2.2500,4.5,42,111.00,4.495937
843,1000,0.50,500,2,17,2.2500,4.5,43,107.00,5.149264
844,1000,0.50,500,2,17,2.2500,4.5,44,68.00,1.335399
845,1000,0.50,500,2,17,2.2500,4.5,45,64.00,0.139343
846,1000,0.50,500,2,17,2.2500,4.5,46,84.00,0.698663
847,1000,0.50,500,2,17,2.2500,4.5,47,61.00,1.213397
848,1000,0.50,500,2,17,2.2500,4.5,48,79.00,2.978602
849,1000,0.50,500,2,17,2.2500,4.5,49,57.00,0.479103
850,1000,0.50,500,2,17,2.2500,4.5,50,57.00,0.901697
851,1000,0.50,500,2,17,2.2500,4.5,51,61.00,1.924609
852,1000,0.50,500,2,17,2.2500,4.5,52,55.00,6.286356
853,1000,0.50,500,2,17,2.2500,4.5,53,91.00,4.810756
854,1000,0.50,500,2,17,2.2500,4.5,54,116.00,3.529986
855,1000,0.50,500,2,17,2.2500,4.5,55,49.00,0.303892
856,1000,0.50,500,2,17,2.2500,4.5,56,129.00,4.362431
857,1000,0.50,500,2,17,2.2500,4.5,57,63.00,2.268545
858,1000,0.50,500,2,17,2.2500,4.5,58,79.00,0.344322
859,1000,0.50,500,2,17,2.2500,4.5,59,78.00,0.595667
860,1000,0.50,500,2,17,2.2500,4.5,60,64.00,4.836084
861,1000,0.50,500,2,17,2.2500,4.5,61,58.00,0.490637
862,1000,0.50,500,2,17,2.2500,4.5,62,83.00,4.058759
863,1000,0.50,500,2,17,2.2500,4.5,63,56.00,2.861896
864,1000,0.50,500,2,17,2.2500,4.5,64,61.00,4.452589
865,1000,0.50,500,2,17,2.2500,4.5,65,105.00,0.399999
866,1000,0.50,500,2,17,2.2500,4.5,66,66.00,3.069854
867,1000,0.50,500,2,17,2.2500,4.5,67,67.00,2.581646
868,1000,0.50,500,2,17,2.2500,4.5,68,48.00,0.591620
869,1000,0.50,500,2,17,2.2500,4.5,69,55.00,0.680925
870,1000,0.50,500,2,17,2.2500,4.5,70,47.00,0.221752
871,1000,0.50,500,2,17,2.2500,4.5,71,65.00,4.209125
872,1000,0.50,500,2,17,2.2500,4.5,72,60.00,6.179071
873,1000,0.50,500,2,17,2.2500,4.5,73,54.00,6.998835
874,1000,0.50,500,2,17,2.2500,4.5,74,61.00,5.876219
875,1000,0.50,500,2,17,2.2500,4.5,75,62.00,5.863103
876,1000,0.50,500,2,17,2.2500,4.5,76,64.00,2.219116
877,1000,0.50,500,2,17,2.2500,4.5,77,89.00,4.582042
878,1000,0.50,500,2,17,2.2500,4.5,78,80.00,2.674441
879,1000,0.50,500,2,17,2.2500,4.5,79,54.00,0.494130
880,1000,0.50,500,2,17,2.2500,4.5,80,111.00,4.204032
881,1000,0.50,500,2,17,2.2500,4.5,81,57.00,0.645882
882,1000,0.50,500,2,17,2.2500,4.5,82,97.00,4.266285
883,1000,0.50,500,2,17,2.2500,4.5,83,63.00,3.350255
884,1000,0.50,500,2,17,2.2500,4.5,84,67.00,1.126373
885,1000,0.50,500,2,17,2.2500,4.5,85,52.00,4.087667
886,1000,0.50,500,2,17,2.2500,4.5,86,104.00,3.336349
887,1000,0.50,500,2,17,2.2500,4.5,87,84.00,0.681092
888,1000,0.50,500,2,17,2.2500,4.5,88,132.00,0.799142
889,1000,0.50,500,2,17,2.2500,4.5,89,72.00,4.418653
890,1000,0.50,500,2,17,2.2500,4.5,90,63.00,4.995169
891,1000,0.50,500,2,17,2.2500,4.5,91,51.00,4.928154
892,1000,0.50,500,2,17,2.2500,4.5,92,57.00,0.538528
893,1000,0.50,500,2,17,2.2500,4.5,93,139.00,0.427800
894,1000,0.50,500,2,17,2.2500,4.5,94,75.00,5.282296
895,1000,0.50,500,2,17,2.2500,4.5,95,62.00,1.082863
896,1000,0.50,500,2,17,2.2500,4.5,96,57.00,4.611670
897,1000,0.50,500,2,17,2.2500,4.5,97,73.00,0.882550
898,1000,0.50,500,2,17,2.2500,4.5,98,62.00,3.015841
899,1000,0.50,500,2,17,2.2500,4.5,99,69.00,0.404914
900,1000,0.50,500,2,17,2.5000,5.0,0,88.00,1.463729
901,1000,0.50,500,2,17,2.5000,5.0,1,96.00,0.440134
902,1000,0.50,500,2,17,2.5000,5.0,2,61.00,0.870866
903,1000,0.50,500,2,17,2.5000,5.0,3,58.00,0.583135
904,1000,0.50,500,2,17,2.5000,5.0,4,62.00,0.778767
905,1000,0.50,500,2,17,2.5000,5.0,5,57.00,6.230477
906,1000,0.50,500,2,17,2.5000,5.0,6,59.00,5.534523
907,1000,0.50,500,2,17,2.5000,5.0,7,55.00,5.760605
908,1000,0.50,500,2,17,2.5000,5.0,8,137.00,1.484805
909,1000,0.50,500,2,17,2.5000,5.0,9,60.00,0.619880
910,1000,0.50,500,2,17,2.5000,5.0,10,77.00,0.523382
911,1000,0.50,500,2,17,2.5000,5.0,11,58.00,0.406199
912,1000,0.50,500,2,17,2.5000,5.0,12,58.00,4.380962
913,1000,0.50,500,2,17,2.5000,5.0,13,56.00,4.008186
914,1000,0.50,500,2,17,2.5000,5.0,14,110.00,3.182896
915,1000,0.50,500,2,17,2.5000,5.0,15,47.00,5.089531
916,1000,0.50,500,2,17,2.5000,5.0,16,61.00,1.446143
917,1000,0.50,500,2,17,2.5000,5.0,17,174.00,0.690853
918,1000,0.50,500,2,17,2.5000,5.0,18,64.00,2.642487
919,1000,0.50,500,2,17,2.5000,5.0,19,80.00,0.927059
920,1000,0.50,500,2,17,2.5000,5.0,20,84.00,6.033617
921,1000,0.50,500,2,17,2.5000,5.0,21,71.00,0.548531
922,1000,0.50,500,2,17,2.5000,5.0,22,58.00,0.685670
923,1000,0.50,500,2,17,2.5000,5.0,23,129.00,0.414959
924,1000,0.50,500,2,17,2.5000,5.0,24,73.00,6.164357
925,1000,0.50,500,2,17,2.5000,5.0,25,59.00,0.682838
926,1000,0.50,500,2,17,2.5000,5.0,26,86.00,0.266945
927,1000,0.50,500,2,17,2.5000,5.0,27,56.00,4.576827
928,1000,0.50,500,2,17,2.5000,5.0,28,48.00,1.058663
929,1000,0.50,500,2,17,2.5000,5.0,29,71.00,1.988048
930,1000,0.50,500,2,17,2.5000,5.0,30,60.00,1.897635
931,1000,0.50,500,2,17,2.5000,5.0,31,44.00,2.815944
932,1000,0.50,500,2,17,2.5000,5.0,32,47.00,1.102583
933,1000,0.50,500,2,17,2.5000,5.0,33,67.00,0.473463
934,1000,0.50,500,2,17,2.5000,5.0,34,58.00,0.697472
935,1000,0.50,500,2,17,2.5000,5.0,35,111.00,1.419548
936,1000,0.50,500,2,17,2.5000,5.0,36,73.00,0.462931
937,1000,0.50,500,2,17,2.5000,5.0,37,64.00,3.714925
938,1000,0.50,500,2,17,2.5000,5.0,38,63.00,1.766178
939,1000,0.50,500,2,17,2.5000,5.0,39,54.00,1.154606
940,1000,0.50,500,2,17,2.5000,5.0,40,80.00,2.219483
941,1000,0.50,500,2,17,2.5000,5.0,41,48.00,0.339120
942,1000,0.50,500,2,17,2.5000,5.0,42,53.00,3.382226
943,1000,0.50,500,2,17,2.5000,5.0,43,57.00,5.312462
944,1000,0.50,500,2,17,2.5000,5.0,44,85.00,0.595535
945,1000,0.50,500,2,17,2.5000,5.0,45,50.00,5.740477
946,1000,0.50,500,2,17,2.5000,5.0,46,65.00,3.392947
947,1000,0.50,500,2,17,2.5000,5.0,47,74.00,4.879554
948,1000,0.50,500,2,17,2.5000,5.0,48,64.00,2.764762
949,1000,0.50,500,2,17,2.5000,5.0,49,57.00,5.151160
950,1000,0.50,500,2,17,2.5000,5.0,50,68.00,0.653134
951,1000,0.50,500,2,17,2.5000,5.0,51,58.00,0.682571
952,1000,0.50,500,2,17,2.5000,5.0,52,92.00,2.937500
953,1000,0.50,500,2,17,2.5000,5.0,53,59.00,0.407171
954,1000,0.50,500,2,17,2.5000,5.0,54,60.00,1.090727
955,1000,0.50,500,2,17,2.5000,5.0,55,59.00,5.918485
956,1000,0.50,500,2,17,2.5000,5.0,56,67.00,2.478176
957,1000,0.50,500,2,17,2.5000,5.0,57,81.00,4.214056
958,1000,0.50,500,2,17,2.5000,5.0,58,64.00,5.081341
959,1000,0.50,500,2,17,2.5000,5.0,59,61.00,5.417643
960,1000,0.50,500,2,17,2.5000,5.0,60,49.00,0.946971
961,1000,0.50,500,2,17,2.5000,5.0,61,60.00,4.478568
962,1000,0.50,500,2,17,2.5000,5.0,62,48.00,2.174859
963,1000,0.50,500,2,17,2.5000,5.0,63,59.00,2.644603
964,1000,0.50,500,2,17,2.5000,5.0,64,59.00,0.450760
965,1000,0.50,500,2,17,2.5000,5.0,65,62.00,0.603579
966,1000,0.50,500,2,17,2.5000,5.0,66,89.00,2.376762
967,1000,0.50,500,2,17,2.5000,5.0,67,74.00,3.642213
968,1000,0.50,500,2,17,2.5000,5.0,68,80.00,3.706717
969,1000,0.50,500,2,17,2.5000,5.0,69,120.00,3.585855
970,1000,0.50,500,2,17,2.5000,5.0,70,121.00,0.489719
971,1000,0.50,500,2,17,2.5000,5.0,71,112.00,4.119285
972,1000,0.50,500,2,17,2.5000,5.0,72,63.00,2.049702
973,1000,0.50,500,2,17,2.5000,5.0,73,153.00,1.403328
974,1000,0.50,500,2,17,2.5000,5.0,74,90.00,3.076286
975,1000,0.50,500,2,17,2.5000,5.0,75,64.00,1.114722
976,1000,0.50,500,2,17,2.5000,5.0,76,51.00,3.402102
977,1000,0.50,500,2,17,2.5000,5.0,77,74.00,1.687014
978,1000,0.50,500,2,17,2.5000,5.0,78,55.00,3.538837
979,1000,0.50,500,2,17,2.5000,5.0,79,55.00,0.415120
980,1000,0.50,500,2,17,2.5000,5.0,80,110.00,4.619663
981,1000,0.50,500,2,17,2.5000,5.0,81,64.00,1.998467
982,1000,0.50,500,2,17,2.5000,5.0,82,62.00,3.454446
983,1000,0.50,500,2,17,2.5000,5.0,83,140.00,1.901897
984,1000,0.50,500,2,17,2.5000,5.0,84,116.00,1.295599
985,1000,0.50,500,2,17,2.5000,5.0,85,58.00,1.524932
986,1000,0.50,500,2,17,2.5000,5.0,86,61.00,3.043932
987,1000,0.50,500,2,17,2.5000,5.0,87,82.00,0.517550
988,1000,0.50,500,2,17,2.5000,5.0,88,105.00,3.898806
989,1000,0.50,500,2,17,2.5000,5.0,89,64.00,5.566810
990,1000,0.50,500,2,17,2.5000,5.0,90,60.00,1.378905
991,1000,0.50,500,2,17,2.5000,5.0,91,57.00,0.403829
992,1000,0.50,500,2,17,2.5000,5.0,92,62.00,2.940622
993,1000,0.50,500,2,17,2.5000,5.0,93,92.00,5.454964
994,1000,0.50,500,2,17,2.5000,5.0,94,112.00,5.608944
995,1000,0.50,500,2,17,2.5000,5.0,95,63.00,0.743451
996,1000,0.50,500,2,17,2.5000,5.0,96,79.00,0.778811
997,1000,0.50,500,2,17,2.5000,5.0,97,54.00,3.183455
998,1000,0.50,500,2,17,2.5000,5.0,98,79.00,4.307324
999,1000,0.50,500,2,17,2.5000,5.0,99,58.00,0.589724
1000,1000,0.50,500,3,35,0.2500,0.5,0,895.00,4.317888
1001,1000,0.50,500,3,35,0.2500,0.5,1,895.00,2.810911
1002,1000,0.50,500,3,35,0.2500,0.5,2,909.00,10.084582
1003,1000,0.50,500,3,35,0.2500,0.5,3,872.00,5.889318
1004,1000,0.50,500,3,35,0.2500,0.5,4,900.00,3.398304
1005,1000,0.50,500,3,35,0.2500,0.5,5,890.00,1.144066
1006,1000,0.50,500,3,35,0.2500,0.5,6,876.00,9.029270
1007,1000,0.50,500,3,35,0.2500,0.5,7,892.00,7.854864
1008,1000,0.50,500,3,35,0.2500,0.5,8,889.00,7.792224
1009,1000,0.50,500,3,35,0.2500,0.5,9,882.00,2.310763
1010,1000,0.50,500,3,35,0.2500,0.5,10,897.00,1.814610
1011,1000,0.50,500,3,35,0.2500,0.5,11,881.00,9.980592
1012,1000,0.50,500,3,35,0.2500,0.5,12,901.00,10.904563
1013,1000,0.50,500,3,35,0.2500,0.5,13,837.00,4.363921
1014,1000,0.50,500,3,35,0.2500,0.5,14,865.00,8.926399
1015,1000,0.50,500,3,35,0.2500,0.5,15,893.00,14.085341
1016,1000,0.50,500,3,35,0.2500,0.5,16,870.00,12.936651
1017,1000,0.50,500,3,35,0.2500,0.5,17,879.00,15.305825
1018,1000,0.50,500,3,35,0.2500,0.5,18,871.00,1.604670
1019,1000,0.50,500,3,35,0.2500,0.5,19,866.00,0.680179
1020,1000,0.50,500,3,35,0.2500,0.5,20,875.00,11.517008
1021,1000,0.50,500,3,35,0.2500,0.5,21,866.00,2.767098
1022,1000,0.50,500,3,35,0.2500,0.5,22,891.00,1.310816
1023,1000,0.50,500,3,35,0.2500,0.5,23,890.00,4.237911
1024,1000,0.50,500,3,35,0.2500,0.5,24,875.00,5.605899
1025,1000,0.50,500,3,35,0.2500,0.5,25,869.00,2.622678
1026,1000,0.50,500,3,35,0.2500,0.5,26,862.00,28.660780
1027,1000,0.50,500,3,35,0.2500,0.5,27,881.00,0.705700
1028,1000,0.50,500,3,35,0.2500,0.5,28,887.00,1.578304
1029,1000,0.50,500,3,35,0.2500,0.5,29,852.00,14.183689
1030,1000,0.50,500,3,35,0.2500,0.5,30,875.00,31.288698
1031,1000,0.50,500,3,35,0.2500,0.5,31,878.00,20.913982
1032,1000,0.50,500,3,35,0.2500,0.5,32,872.00,5.854514
1033,1000,0.50,500,3,35,0.2500,0.5,33,870.00,1.388182
1034,1000,0.50,500,3,35,0.2500,0.5,34,866.00,4.529913
1035,1000,0.50,500,3,35,0.2500,0.5,35,866.00,20.228264
1036,1000,0.50,500,3,35,0.2500,0.5,36,899.00,7.007362
1037,1000,0.50,500,3,35,0.2500,0.5,37,883.00,8.037990
1038,1000,0.50,500,3,35,0.2500,0.5,38,891.00,10.193611
1039,1000,0.50,500,3,35,0.2500,0.5,39,863.00,13.681190
1040,1000,0.50,500,3,35,0.2500,0.5,40,884.00,3.567330
1041,1000,0.50,500,3,35,0.2500,0.5,41,882.00,0.863971
1042,1000,0.50,500,3,35,0.2500,0.5,42,887.00,5.818504
1043,1000,0.50,500,3,35,0.2500,0.5,43,912.00,1.290216
1044,1000,0.50,500,3,35,0.2500,0.5,44,874.00,25.802526
1045,1000,0.50,500,3,35,0.2500,0.5,45,880.00,0.766026
1046,1000,0.50,500,3,35,0.2500,0.5,46,888.00,4.320901
1047,1000,0.50,500,3,35,0.2500,0.5,47,881.00,11.966955
1048,1000,0.50,500,3,35,0.2500,0.5,48,887.00,3.658608
1049,1000,0.50,500,3,35,0.2500,0.5,49,908.00,13.456491
1050,1000,0.50,500,3,35,0.2500,0.5,50,882.00,4.395207
1051,1000,0.50,500,3,35,0.2500,0.5,51,888.00,5.909406
1052,1000,0.50,500,3,35,0.2500,0.5,52,874.00,1.000431
1053,1000,0.50,500,3,35,0.2500,0.5,53,883.00,5.056096
1054,1000,0.50,500,3,35,0.2500,0.5,54,870.00,11.501360
1055,1000,0.50,500,3,35,0.2500,0.5,55,882.00,1.951346
1056,1000,0.50,500,3,35,0.2500,0.5,56,815.00,20.821896
1057,1000,0.50,500,3,35,0.2500,0.5,57,884.00,0.512141
1058,1000,0.50,500,3,35,0.2500,0.5,58,894.00,4.143559
1059,1000,0.50,500,3,35,0.2500,0.5,59,866.00,8.452655
1060,1000,0.50,500,3,35,0.2500,0.5,60,871.00,8.677333
1061,1000,0.50,500,3,35,0.2500,0.5,61,871.00,6.003236
1062,1000,0.50,500,3,35,0.2500,0.5,62,900.00,2.518774
1063,1000,0.50,500,3,35,0.2500,0.5,63,885.00,2.308233
1064,1000,0.50,500,3,35,0.2500,0.5,64,877.00,5.083260
1065,1000,0.50,500,3,35,0.2500,0.5,65,846.00,29.330635
1066,1000,0.50,500,3,35,0.2500,0.5,66,888.00,1.058421
1067,1000,0.50,500,3,35,0.2500,0.5,67,878.00,1.314005
1068,1000,0.50,500,3,35,0.2500,0.5,68,887.00,4.553331
1069,1000,0.50,500,3,35,0.2500,0.5,69,1094.00,6.505946
1070,1000,0.50,500,3,35,0.2500,0.5,70,872.00,2.196367
1071,1000,0.50,500,3,35,0.2500,0.5,71,860.00,10.784679
1072,1000,0.50,500,3,35,0.2500,0.5,72,843.00,2.696500
1073,1000,0.50,500,3,35,0.2500,0.5,73,848.00,4.367327
1074,1000,0.50,500,3,35,0.2500,0.5,74,816.00,1.355925
1075,1000,0.50,500,3,35,0.2500,0.5,75,837.00,3.554727
1076,1000,0.50,500,3,35,0.2500,0.5,76,850.00,5.804888
1077,1000,0.50,500,3,35,0.2500,0.5,77,848.00,8.552599
1078,1000,0.50,500,3,35,0.2500,0.5,78,820.00,6.237179
1079,1000,0.50,500,3,35,0.2500,0.5,79,814.00,22.011780
1080,1000,0.50,500,3,35,0.2500,0.5,80,802.00,19.550152
1081,1000,0.50,500,3,35,0.2500,0.5,81,849.00,4.786451
1082,1000,0.50,500,3,35,0.2500,0.5,82,865.00,2.441161
1083,1000,0.50,500,3,35,0.2500,0.5,83,883.00,19.543285
1084,1000,0.50,500,3,35,0.2500,0.5,84,875.00,15.014407
1085,1000,0.50,500,3,35,0.2500,0.5,85,880.00,6.033056
1086,1000,0.50,500,3,35,0.2500,0.5,86,908.00,3.419744
1087,1000,0.50,500,3,35,0.2500,0.5,87,873.00,21.431650
1088,1000,0.50,500,3,35,0.2500,0.5,88,893.00,4.480737
1089,1000,0.50,500,3,35,0.2500,0.5,89,896.00,0.243408
1090,1000,0.50,500,3,35,0.2500,0.5,90,883.00,10.219597
1091,1000,0.50,500,3,35,0.2500,0.5,91,849.00,19.552643
1092,1000,0.50,500,3,35,0.2500,0.5,92,888.00,3.091446
1093,1000,0.50,500,3,35,0.2500,0.5,93,867.00,1.703312
1094,1000,0.50,500,3,35,0.2500,0.5,94,882.00,5.139135
1095,1000,0.50,500,3,35,0.2500,0.5,95,903.00,5.265318
1096,1000,0.50,500,3,35,0.2500,0.5,96,864.00,8.953140
1097,1000,0.50,500,3,35,0.2500,0.5,97,863.00,2.103444
1098,1000,0.50,500,3,35,0.2500,0.5,98,888.00,8.303418
1099,1000,0.50,500,3,35,0.2500,0.5,99,870.00,4.261963
1100,1000,0.50,500,3,35,0.5000,1.0,0,949.00,9.048748
1101,1000,0.50,500,3,35,0.5000,1.0,1,945.00,6.013474
1102,1000,0.50,500,3,35,0.5000,1.0,2,952.00,1.228595
1103,1000,0.50,500,3,35,0.5000,1.0,3,950.00,6.041121
1104,1000,0.50,500,3,35,0.5000,1.0,4,950.00,4.385149
1105,1000,0.50,500,3,35,0.5000,1.0,5,926.00,2.697088
1106,1000,0.50,500,3,35,0.5000,1.0,6,925.00,23.713928
1107,1000,0.50,500,3,35,0.5000,1.0,7,957.00,1.800215
1108,1000,0.50,500,3,35,0.5000,1.0,8,951.00,0.476899
1109,1000,0.50,500,3,35,0.5000,1.0,9,951.00,4.530929
1110,1000,0.50,500,3,35,0.5000,1.0,10,958.00,9.339977
1111,1000,0.50,500,3,35,0.5000,1.0,11,925.00,2.729903
1112,1000,0.50,500,3,35,0.5000,1.0,12,981.00,3.052410
1113,1000,0.50,500,3,35,0.5000,1.0,13,956.00,8.040020
1114,1000,0.50,500,3,35,0.5000,1.0,14,966.00,0.618677
1115,1000,0.50,500,3,35,0.5000,1.0,15,964.00,9.876353
1116,1000,0.50,500,3,35,0.5000,1.0,16,1000.00,1.311442
1117,1000,0.50,500,3,35,0.5000,1.0,17,976.00,10.542299
1118,1000,0.50,500,3,35,0.5000,1.0,18,965.00,5.588124
1119,1000,0.50,500,3,35,0.5000,1.0,19,955.00,4.283459
1120,1000,0.50,500,3,35,0.5000,1.0,20,983.00,0.793539
1121,1000,0.50,500,3,35,0.5000,1.0,21,962.00,9.765391
1122,1000,0.50,500,3,35,0.5000,1.0,22,938.00,1.375199
1123,1000,0.50,500,3,35,0.5000,1.0,23,955.00,18.581978
1124,1000,0.50,500,3,35,0.5000,1.0,24,955.00,4.592700
1125,1000,0.50,500,3,35,0.5000,1.0,25,996.00,2.192385
1126,1000,0.50,500,3,35,0.5000,1.0,26,978.00,2.640118
1127,1000,0.50,500,3,35,0.5000,1.0,27,969.00,6.922819
1128,1000,0.50,500,3,35,0.5000,1.0,28,945.00,9.294458
1129,1000,0.50,500,3,35,0.5000,1.0,29,947.00,8.678082
1130,1000,0.50,500,3,35,0.5000,1.0,30,933.00,12.846644
1131,1000,0.50,500,3,35,0.5000,1.0,31,982.00,1.249047
1132,1000,0.50,500,3,35,0.5000,1.0,32,953.00,6.369682
1133,1000,0.50,500,3,35,0.5000,1.0,33,944.00,12.467795
1134,1000,0.50,500,3,35,0.5000,1.0,34,979.00,1.724489
1135,1000,0.50,500,3,35,0.5000,1.0,35,963.00,1.954312
1136,1000,0.50,500,3,35,0.5000,1.0,36,951.00,10.654359
1137,1000,0.50,500,3,35,0.5000,1.0,37,954.00,0.800980
1138,1000,0.50,500,3,35,0.5000,1.0,38,942.00,4.333669
1139,1000,0.50,500,3,35,0.5000,1.0,39,943.00,9.301491
1140,1000,0.50,500,3,35,0.5000,1.0,40,971.00,3.768342
1141,1000,0.50,500,3,35,0.5000,1.0,41,954.00,15.975301
1142,1000,0.50,500,3,35,0.5000,1.0,42,963.00,2.317858
1143,1000,0.50,500,3,35,0.5000,1.0,43,958.00,5.921982
1144,1000,0.50,500,3,35,0.5000,1.0,44,1029.00,1.434442
1145,1000,0.50,500,3,35,0.5000,1.0,45,974.00,2.514595
1146,1000,0.50,500,3,35,0.5000,1.0,46,950.00,19.685764
1147,1000,0.50,500,3,35,0.5000,1.0,47,951.00,5.299057
1148,1000,0.50,500,3,35,0.5000,1.0,48,923.00,7.513025
1149,1000,0.50,500,3,35,0.5000,1.0,49,932.00,1.401507
1150,1000,0.50,500,3,35,0.5000,1.0,50,953.00,1.945016
1151,1000,0.50,500,3,35,0.5000,1.0,51,946.00,19.815737
1152,1000,0.50,500,3,35,0.5000,1.0,52,942.00,5.568133
1153,1000,0.50,500,3,35,0.5000,1.0,53,956.00,3.257932
1154,1000,0.50,500,3,35,0.5000,1.0,54,975.00,20.420906
1155,1000,0.50,500,3,35,0.5000,1.0,55,970.00,11.563338
1156,1000,0.50,500,3,35,0.5000,1.0,56,1008.00,3.346223
1157,1000,0.50,500,3,35,0.5000,1.0,57,978.00,14.652656
1158,1000,0.50,500,3,35,0.5000,1.0,58,972.00,1.123888
1159,1000,0.50,500,3,35,0.5000,1.0,59,1023.00,2.778084
1160,1000,0.50,500,3,35,0.5000,1.0,60,939.00,41.728817
1161,1000,0.50,500,3,35,0.5000,1.0,61,957.00,11.397521
1162,1000,0.50,500,3,35,0.5000,1.0,62,912.00,1.518153
1163,1000,0.50,500,3,35,0.5000,1.0,63,955.00,0.793621
1164,1000,0.50,500,3,35,0.5000,1.0,64,979.00,2.804556
1165,1000,0.50,500,3,35,0.5000,1.0,65,983.00,8.865532
1166,1000,0.50,500,3,35,0.5000,1.0,66,954.00,5.581893
1167,1000,0.50,500,3,35,0.5000,1.0,67,974.00,6.942078
1168,1000,0.50,500,3,35,0.5000,1.0,68,1005.00,2.778377
1169,1000,0.50,500,3,35,0.5000,1.0,69,971.00,4.082139
1170,1000,0.50,500,3,35,0.5000,1.0,70,926.00,17.471867
1171,1000,0.50,500,3,35,0.5000,1.0,71,969.00,14.333368
1172,1000,0.50,500,3,35,0.5000,1.0,72,923.00,6.173018
1173,1000,0.50,500,3,35,0.5000,1.0,73,929.00,6.874647
1174,1000,0.50,500,3,35,0.5000,1.0,74,962.00,0.821453
1175,1000,0.50,500,3,35,0.5000,1.0,75,973.00,0.432444
1176,1000,0.50,500,3,35,0.5000,1.0,76,969.00,7.845418
1177,1000,0.50,500,3,35,0.5000,1.0,77,943.00,3.402632
1178,1000,0.50,500,3,35,0.5000,1.0,78,970.00,2.085555
1179,1000,0.50,500,3,35,0.5000,1.0,79,951.00,3.601077
1180,1000,0.50,500,3,35,0.5000,1.0,80,1000.00,1.400122
1181,1000,0.50,500,3,35,0.5000,1.0,81,981.00,3.591484
1182,1000,0.50,500,3,35,0.5000,1.0,82,942.00,2.840293
1183,1000,0.50,500,3,35,0.5000,1.0,83,977.00,16.250204
1184,1000,0.50,500,3,35,0.5000,1.0,84,952.00,6.872928
1185,1000,0.50,500,3,35,0.5000,1.0,85,957.00,9.758893
1186,1000,0.50,500,3,35,0.5000,1.0,86,947.00,13.607787
1187,1000,0.50,500,3,35,0.5000,1.0,87,966.00,6.205878
