index,n,epsilon,d,m,k,t,pr,bias_type,repeat,time_mu_s,model_error
7049,1000,0.10,900,3,35,1.3922,0.35,constant,49,1006.00,0.723269
7050,1000,0.10,900,3,35,1.3456,0.35,constant,50,1024.00,1.947553
7051,1000,0.10,900,3,35,1.3796,0.35,constant,51,1014.00,0.342161
7052,1000,0.10,900,3,35,1.3853,0.35,constant,52,1034.00,0.653964
7053,1000,0.10,900,3,35,1.3949,0.35,constant,53,1059.00,1.801029
7054,1000,0.10,900,3,35,1.3165,0.35,constant,54,984.00,2.193435
7055,1000,0.10,900,3,35,1.3723,0.35,constant,55,1046.00,2.314370
7056,1000,0.10,900,3,35,1.3596,0.35,constant,56,1028.00,2.041649
7057,1000,0.10,900,3,35,1.3052,0.35,constant,57,955.00,1.428504
7058,1000,0.10,900,3,35,1.3449,0.35,constant,58,1060.00,1.690995
7059,1000,0.10,900,3,35,1.3962,0.35,constant,59,1036.00,3.103752
7060,1000,0.10,900,3,35,1.4387,0.35,constant,60,1047.00,2.157648
7061,1000,0.10,900,3,35,1.4383,0.35,constant,61,1033.00,3.519453
7062,1000,0.10,900,3,35,1.3732,0.35,constant,62,973.00,1.871202
7063,1000,0.10,900,3,35,1.3324,0.35,constant,63,1002.00,1.097677
7064,1000,0.10,900,3,35,1.3552,0.35,constant,64,1003.00,0.576214
7065,1000,0.10,900,3,35,1.3773,0.35,constant,65,1019.00,1.885950
7066,1000,0.10,900,3,35,1.3757,0.35,constant,66,1001.00,0.642592
7067,1000,0.10,900,3,35,1.3242,0.35,constant,67,1036.00,1.155657
7068,1000,0.10,900,3,35,1.3422,0.35,constant,68,998.00,0.920782
7069,1000,0.10,900,3,35,1.3491,0.35,constant,69,975.00,0.860855
7070,1000,0.10,900,3,35,1.3555,0.35,constant,70,1026.00,2.179849
7071,1000,0.10,900,3,35,1.3849,0.35,constant,71,988.00,0.450578
7072,1000,0.10,900,3,35,1.3511,0.35,constant,72,983.00,2.209361
7073,1000,0.10,900,3,35,1.3815,0.35,constant,73,1024.00,0.882693
7074,1000,0.10,900,3,35,1.4290,0.35,constant,74,1009.00,0.838782
7075,1000,0.10,900,3,35,1.3726,0.35,constant,75,1020.00,1.828279
7076,1000,0.10,900,3,35,1.3400,0.35,constant,76,988.00,0.663757
7077,1000,0.10,900,3,35,1.3421,0.35,constant,77,968.00,0.386219
7078,1000,0.10,900,3,35,1.3104,0.35,constant,78,990.00,0.646273
7079,1000,0.10,900,3,35,1.2944,0.35,constant,79,1021.00,3.359547
7080,1000,0.10,900,3,35,1.3472,0.35,constant,80,1008.00,0.666392
7081,1000,0.10,900,3,35,1.3416,0.35,constant,81,1029.00,0.680920
7082,1000,0.10,900,3,35,1.3471,0.35,constant,82,1012.00,0.644596
7083,1000,0.10,900,3,35,1.3381,0.35,constant,83,1022.00,0.524962
7084,1000,0.10,900,3,35,1.3737,0.35,constant,84,1001.00,0.663632
7085,1000,0.10,900,3,35,1.3533,0.35,constant,85,1065.00,0.448661
7086,1000,0.10,900,3,35,1.3815,0.35,constant,86,1015.00,2.609428
7087,1000,0.10,900,3,35,1.3821,0.35,constant,87,1064.00,4.557950
7088,1000,0.10,900,3,35,1.3918,0.35,constant,88,1015.00,1.762234
7089,1000,0.10,900,3,35,1.3507,0.35,constant,89,1021.00,1.729516
7090,1000,0.10,900,3,35,1.4140,0.35,constant,90,1049.00,1.460557
7091,1000,0.10,900,3,35,1.3093,0.35,constant,91,974.00,0.806431
7092,1000,0.10,900,3,35,1.3512,0.35,constant,92,1022.00,0.633106
7093,1000,0.10,900,3,35,1.3602,0.35,constant,93,1032.00,0.639799
7094,1000,0.10,900,3,35,1.3656,0.35,constant,94,980.00,0.271774
7095,1000,0.10,900,3,35,1.3897,0.35,constant,95,1057.00,0.538240
7096,1000,0.10,900,3,35,1.3352,0.35,constant,96,1014.00,0.729414
7097,1000,0.10,900,3,35,1.3406,0.35,constant,97,1037.00,0.389136
7098,1000,0.10,900,3,35,1.3778,0.35,constant,98,1006.00,0.458638
7099,1000,0.10,900,3,35,1.3482,0.35,constant,99,1025.00,0.684022
7100,1000,0.10,900,3,35,1.3640,0.40,constant,0,1030.00,0.539991
7101,1000,0.10,900,3,35,1.3860,0.40,constant,1,1044.00,0.928117
7102,1000,0.10,900,3,35,1.4113,0.40,constant,2,1052.00,0.901787
7103,1000,0.10,900,3,35,1.3430,0.40,constant,3,1019.00,0.488171
7104,1000,0.10,900,3,35,1.4143,0.40,constant,4,1043.00,0.477607
7105,1000,0.10,900,3,35,1.3836,0.40,constant,5,1035.00,1.864066
7106,1000,0.10,900,3,35,1.3603,0.40,constant,6,1021.00,0.673515
7107,1000,0.10,900,3,35,1.4137,0.40,constant,7,1042.00,0.678624
7108,1000,0.10,900,3,35,1.3729,0.40,constant,8,1033.00,0.899855
7109,1000,0.10,900,3,35,1.4236,0.40,constant,9,997.00,0.786738
7110,1000,0.10,900,3,35,1.3524,0.40,constant,10,1076.00,1.628742
7111,1000,0.10,900,3,35,1.3327,0.40,constant,11,998.00,0.730341
7112,1000,0.10,900,3,35,1.3409,0.40,constant,12,1012.00,0.377414
7113,1000,0.10,900,3,35,1.3486,0.40,constant,13,1003.00,1.427967
7114,1000,0.10,900,3,35,1.3411,0.40,constant,14,1010.00,0.530585
7115,1000,0.10,900,3,35,1.3531,0.40,constant,15,1029.00,0.805451
7116,1000,0.10,900,3,35,1.3775,0.40,constant,16,995.00,0.654835
7117,1000,0.10,900,3,35,1.3509,0.40,constant,17,988.00,1.216648
7118,1000,0.10,900,3,35,1.3761,0.40,constant,18,1019.00,4.412144
7119,1000,0.10,900,3,35,1.4234,0.40,constant,19,1052.00,2.551972
7120,1000,0.10,900,3,35,1.4054,0.40,constant,20,1014.00,2.218083
7121,1000,0.10,900,3,35,1.3644,0.40,constant,21,1020.00,1.043528
7122,1000,0.10,900,3,35,1.3864,0.40,constant,22,1080.00,0.938102
7123,1000,0.10,900,3,35,1.3881,0.40,constant,23,1099.00,0.561840
7124,1000,0.10,900,3,35,1.3084,0.40,constant,24,1069.00,0.599777
7125,1000,0.10,900,3,35,1.3738,0.40,constant,25,1032.00,1.090472
7126,1000,0.10,900,3,35,1.3088,0.40,constant,26,1063.00,5.799763
7127,1000,0.10,900,3,35,1.3064,0.40,constant,27,1072.00,0.660077
7128,1000,0.10,900,3,35,1.3703,0.40,constant,28,1007.00,0.390473
7129,1000,0.10,900,3,35,1.3944,0.40,constant,29,989.00,2.167682
7130,1000,0.10,900,3,35,1.3984,0.40,constant,30,1035.00,0.713508
7131,1000,0.10,900,3,35,1.3765,0.40,constant,31,1041.00,0.664277
7132,1000,0.10,900,3,35,1.3567,0.40,constant,32,1248.00,0.534139
7133,1000,0.10,900,3,35,1.3763,0.40,constant,33,1599.00,3.448267
7134,1000,0.10,900,3,35,1.3856,0.40,constant,34,1012.00,2.626928
7135,1000,0.10,900,3,35,1.3464,0.40,constant,35,1026.00,1.280281
7136,1000,0.10,900,3,35,1.3689,0.40,constant,36,1031.00,1.905608
7137,1000,0.10,900,3,35,1.4076,0.40,constant,37,1031.00,1.522261
7138,1000,0.10,900,3,35,1.3692,0.40,constant,38,1043.00,0.494668
7139,1000,0.10,900,3,35,1.3666,0.40,constant,39,987.00,1.063407
7140,1000,0.10,900,3,35,1.3435,0.40,constant,40,1028.00,1.111866
7141,1000,0.10,900,3,35,1.4237,0.40,constant,41,1060.00,0.613632
7142,1000,0.10,900,3,35,1.4122,0.40,constant,42,1013.00,0.359301
7143,1000,0.10,900,3,35,1.3117,0.40,constant,43,1088.00,3.657051
7144,1000,0.10,900,3,35,1.3962,0.40,constant,44,1021.00,2.580543
7145,1000,0.10,900,3,35,1.3507,0.40,constant,45,1066.00,1.353251
7146,1000,0.10,900,3,35,1.3838,0.40,constant,46,1066.00,1.513433
7147,1000,0.10,900,3,35,1.3674,0.40,constant,47,1041.00,0.616418
7148,1000,0.10,900,3,35,1.3790,0.40,constant,48,1059.00,3.250181
7149,1000,0.10,900,3,35,1.3463,0.40,constant,49,1015.00,0.654301
7150,1000,0.10,900,3,35,1.3700,0.40,constant,50,1059.00,0.634788
7151,1000,0.10,900,3,35,1.3504,0.40,constant,51,1058.00,0.844541
7152,1000,0.10,900,3,35,1.3460,0.40,constant,52,1057.00,0.598438
7153,1000,0.10,900,3,35,1.2913,0.40,constant,53,1028.00,0.813470
7154,1000,0.10,900,3,35,1.3907,0.40,constant,54,1057.00,0.443957
7155,1000,0.10,900,3,35,1.3585,0.40,constant,55,1056.00,1.095484
7156,1000,0.10,900,3,35,1.4173,0.40,constant,56,1011.00,1.304699
7157,1000,0.10,900,3,35,1.4203,0.40,constant,57,1066.00,0.864001
7158,1000,0.10,900,3,35,1.3516,0.40,constant,58,1054.00,0.538882
7159,1000,0.10,900,3,35,1.3395,0.40,constant,59,1016.00,0.765383
7160,1000,0.10,900,3,35,1.3442,0.40,constant,60,1048.00,1.060440
7161,1000,0.10,900,3,35,1.3727,0.40,constant,61,1029.00,1.259937
7162,1000,0.10,900,3,35,1.3779,0.40,constant,62,1021.00,1.356031
7163,1000,0.10,900,3,35,1.3457,0.40,constant,63,1034.00,2.721758
7164,1000,0.10,900,3,35,1.3567,0.40,constant,64,993.00,1.867157
7165,1000,0.10,900,3,35,1.4125,0.40,constant,65,1031.00,0.435540
7166,1000,0.10,900,3,35,1.4134,0.40,constant,66,1058.00,0.567663
7167,1000,0.10,900,3,35,1.3780,0.40,constant,67,1075.00,1.338772
7168,1000,0.10,900,3,35,1.3557,0.40,constant,68,1028.00,3.410656
7169,1000,0.10,900,3,35,1.3344,0.40,constant,69,1048.00,1.966623
7170,1000,0.10,900,3,35,1.4032,0.40,constant,70,1067.00,0.841883
7171,1000,0.10,900,3,35,1.3773,0.40,constant,71,1047.00,1.221193
7172,1000,0.10,900,3,35,1.3780,0.40,constant,72,1064.00,2.636580
7173,1000,0.10,900,3,35,1.3879,0.40,constant,73,1028.00,0.760590
7174,1000,0.10,900,3,35,1.3469,0.40,constant,74,1040.00,0.847003
7175,1000,0.10,900,3,35,1.4035,0.40,constant,75,1056.00,1.028991
7176,1000,0.10,900,3,35,1.3706,0.40,constant,76,1031.00,0.465350
7177,1000,0.10,900,3,35,1.3554,0.40,constant,77,1012.00,0.530873
7178,1000,0.10,900,3,35,1.3442,0.40,constant,78,1046.00,2.363697
7179,1000,0.10,900,3,35,1.3245,0.40,constant,79,1089.00,0.726690
7180,1000,0.10,900,3,35,1.3044,0.40,constant,80,1064.00,1.007576
7181,1000,0.10,900,3,35,1.4042,0.40,constant,81,1088.00,0.393988
7182,1000,0.10,900,3,35,1.3565,0.40,constant,82,1032.00,1.641379
7183,1000,0.10,900,3,35,1.3609,0.40,constant,83,1044.00,2.131082
7184,1000,0.10,900,3,35,1.3593,0.40,constant,84,1018.00,0.981795
7185,1000,0.10,900,3,35,1.3565,0.40,constant,85,1031.00,2.418179
7186,1000,0.10,900,3,35,1.4086,0.40,constant,86,995.00,0.737277
7187,1000,0.10,900,3,35,1.3674,0.40,constant,87,1068.00,2.713670
7188,1000,0.10,900,3,35,1.3605,0.40,constant,88,1041.00,1.454609
7189,1000,0.10,900,3,35,1.3780,0.40,constant,89,1063.00,1.276685
7190,1000,0.10,900,3,35,1.3767,0.40,constant,90,1065.00,1.521846
7191,1000,0.10,900,3,35,1.3541,0.40,constant,91,1060.00,2.790376
7192,1000,0.10,900,3,35,1.3279,0.40,constant,92,1053.00,1.022140
7193,1000,0.10,900,3,35,1.3541,0.40,constant,93,1055.00,1.882716
7194,1000,0.10,900,3,35,1.4241,0.40,constant,94,1005.00,0.540434
7195,1000,0.10,900,3,35,1.3988,0.40,constant,95,1008.00,1.126969
7196,1000,0.10,900,3,35,1.3581,0.40,constant,96,1050.00,5.577693
7197,1000,0.10,900,3,35,1.3355,0.40,constant,97,1026.00,2.121730
7198,1000,0.10,900,3,35,1.3737,0.40,constant,98,1068.00,3.999571
7199,1000,0.10,900,3,35,1.3641,0.40,constant,99,1035.00,1.519670
7200,1000,0.10,900,3,35,1.4205,0.45,constant,0,1002.00,1.016042
7201,1000,0.10,900,3,35,1.3748,0.45,constant,1,1063.00,0.551960
7202,1000,0.10,900,3,35,1.3575,0.45,constant,2,1031.00,3.597513
7203,1000,0.10,900,3,35,1.4007,0.45,constant,3,1044.00,2.076123
7204,1000,0.10,900,3,35,1.3893,0.45,constant,4,1075.00,1.091628
7205,1000,0.10,900,3,35,1.3915,0.45,constant,5,1025.00,2.008711
7206,1000,0.10,900,3,35,1.3957,0.45,constant,6,1018.00,1.248739
7207,1000,0.10,900,3,35,1.4027,0.45,constant,7,1109.00,1.605933
7208,1000,0.10,900,3,35,1.4034,0.45,constant,8,1048.00,0.809882
7209,1000,0.10,900,3,35,1.4016,0.45,constant,9,1042.00,0.647119
7210,1000,0.10,900,3,35,1.3632,0.45,constant,10,1082.00,0.508191
7211,1000,0.10,900,3,35,1.3688,0.45,constant,11,1033.00,2.980692
7212,1000,0.10,900,3,35,1.3765,0.45,constant,12,988.00,2.256720
7213,1000,0.10,900,3,35,1.3828,0.45,constant,13,993.00,0.683274
7214,1000,0.10,900,3,35,1.3892,0.45,constant,14,1040.00,0.561568
7215,1000,0.10,900,3,35,1.3663,0.45,constant,15,1008.00,1.680687
7216,1000,0.10,900,3,35,1.3594,0.45,constant,16,1019.00,0.923376
7217,1000,0.10,900,3,35,1.3814,0.45,constant,17,1049.00,2.547227
7218,1000,0.10,900,3,35,1.3743,0.45,constant,18,1010.00,0.623733
7219,1000,0.10,900,3,35,1.3383,0.45,constant,19,1016.00,0.807317
7220,1000,0.10,900,3,35,1.4586,0.45,constant,20,1077.00,1.780364
7221,1000,0.10,900,3,35,1.4069,0.45,constant,21,1040.00,3.011697
7222,1000,0.10,900,3,35,1.3365,0.45,constant,22,1076.00,0.536757
7223,1000,0.10,900,3,35,1.3842,0.45,constant,23,1041.00,1.092167
7224,1000,0.10,900,3,35,1.4105,0.45,constant,24,1000.00,1.091378
7225,1000,0.10,900,3,35,1.4066,0.45,constant,25,1040.00,0.724703
7226,1000,0.10,900,3,35,1.3601,0.45,constant,26,1029.00,0.966878
7227,1000,0.10,900,3,35,1.3540,0.45,constant,27,1068.00,1.068415
7228,1000,0.10,900,3,35,1.3746,0.45,constant,28,1048.00,1.170820
7229,1000,0.10,900,3,35,1.3550,0.45,constant,29,1085.00,2.745787
7230,1000,0.10,900,3,35,1.3970,0.45,constant,30,1081.00,2.647810
7231,1000,0.10,900,3,35,1.3355,0.45,constant,31,995.00,0.414185
7232,1000,0.10,900,3,35,1.3909,0.45,constant,32,1050.00,1.047238
7233,1000,0.10,900,3,35,1.3528,0.45,constant,33,1023.00,1.877254
7234,1000,0.10,900,3,35,1.3774,0.45,constant,34,1022.00,1.697206
7235,1000,0.10,900,3,35,1.3898,0.45,constant,35,1050.00,0.486264
7236,1000,0.10,900,3,35,1.3789,0.45,constant,36,1066.00,0.537936
7237,1000,0.10,900,3,35,1.3366,0.45,constant,37,1018.00,0.478070
7238,1000,0.10,900,3,35,1.3915,0.45,constant,38,1051.00,1.691020
7239,1000,0.10,900,3,35,1.3397,0.45,constant,39,1023.00,0.429383
7240,1000,0.10,900,3,35,1.4050,0.45,constant,40,1011.00,1.283944
7241,1000,0.10,900,3,35,1.3835,0.45,constant,41,1050.00,0.800734
7242,1000,0.10,900,3,35,1.4233,0.45,constant,42,1078.00,1.723306
7243,1000,0.10,900,3,35,1.4078,0.45,constant,43,1055.00,0.357845
7244,1000,0.10,900,3,35,1.3944,0.45,constant,44,1083.00,0.836256
7245,1000,0.10,900,3,35,1.3606,0.45,constant,45,1059.00,1.898611
7246,1000,0.10,900,3,35,1.3911,0.45,constant,46,1002.00,1.459455
7247,1000,0.10,900,3,35,1.3350,0.45,constant,47,1034.00,1.142285
7248,1000,0.10,900,3,35,1.4021,0.45,constant,48,1065.00,0.957613
7249,1000,0.10,900,3,35,1.3694,0.45,constant,49,1034.00,0.688490
7250,1000,0.10,900,3,35,1.3307,0.45,constant,50,1043.00,2.302459
7251,1000,0.10,900,3,35,1.3560,0.45,constant,51,1025.00,0.634357
7252,1000,0.10,900,3,35,1.3647,0.45,constant,52,1063.00,1.907035
7253,1000,0.10,900,3,35,1.3817,0.45,constant,53,1058.00,1.271714
7254,1000,0.10,900,3,35,1.4298,0.45,constant,54,1030.00,1.781958
7255,1000,0.10,900,3,35,1.3792,0.45,constant,55,1089.00,0.407214
7256,1000,0.10,900,3,35,1.3803,0.45,constant,56,1067.00,1.655944
7257,1000,0.10,900,3,35,1.3705,0.45,constant,57,1101.00,0.831874
7258,1000,0.10,900,3,35,1.4176,0.45,constant,58,1005.00,0.848945
7259,1000,0.10,900,3,35,1.3855,0.45,constant,59,1021.00,0.789133
7260,1000,0.10,900,3,35,1.3362,0.45,constant,60,1053.00,1.003113
7261,1000,0.10,900,3,35,1.3388,0.45,constant,61,1094.00,1.393238
7262,1000,0.10,900,3,35,1.3591,0.45,constant,62,1035.00,1.123379
7263,1000,0.10,900,3,35,1.3845,0.45,constant,63,1038.00,1.023245
7264,1000,0.10,900,3,35,1.4212,0.45,constant,64,1061.00,1.676726
7265,1000,0.10,900,3,35,1.3669,0.45,constant,65,1043.00,3.828629
7266,1000,0.10,900,3,35,1.3957,0.45,constant,66,1026.00,0.494919
7267,1000,0.10,900,3,35,1.3851,0.45,constant,67,1093.00,0.740423
7268,1000,0.10,900,3,35,1.3682,0.45,constant,68,1036.00,0.377199
7269,1000,0.10,900,3,35,1.4034,0.45,constant,69,1055.00,0.711975
7270,1000,0.10,900,3,35,1.3607,0.45,constant,70,1047.00,0.645032
7271,1000,0.10,900,3,35,1.3551,0.45,constant,71,1033.00,0.814732
7272,1000,0.10,900,3,35,1.4044,0.45,constant,72,1092.00,0.739926
7273,1000,0.10,900,3,35,1.3993,0.45,constant,73,1045.00,0.676884
7274,1000,0.10,900,3,35,1.4268,0.45,constant,74,1001.00,0.655791
7275,1000,0.10,900,3,35,1.4243,0.45,constant,75,1033.00,0.556004
7276,1000,0.10,900,3,35,1.4317,0.45,constant,76,1055.00,1.758089
7277,1000,0.10,900,3,35,1.4463,0.45,constant,77,1062.00,0.899987
7278,1000,0.10,900,3,35,1.3714,0.45,constant,78,1043.00,1.306677
7279,1000,0.10,900,3,35,1.3599,0.45,constant,79,1012.00,0.548931
7280,1000,0.10,900,3,35,1.3680,0.45,constant,80,1069.00,1.471822
7281,1000,0.10,900,3,35,1.4282,0.45,constant,81,1067.00,2.008384
7282,1000,0.10,900,3,35,1.3402,0.45,constant,82,1052.00,1.689046
7283,1000,0.10,900,3,35,1.3563,0.45,constant,83,1045.00,0.797689
7284,1000,0.10,900,3,35,1.3606,0.45,constant,84,1044.00,2.150091
7285,1000,0.10,900,3,35,1.3575,0.45,constant,85,1046.00,0.969374
7286,1000,0.10,900,3,35,1.3597,0.45,constant,86,1043.00,0.949889
7287,1000,0.10,900,3,35,1.3753,0.45,constant,87,1046.00,1.880754
7288,1000,0.10,900,3,35,1.3749,0.45,constant,88,1050.00,0.811246
7289,1000,0.10,900,3,35,1.3660,0.45,constant,89,1121.00,1.546973
7290,1000,0.10,900,3,35,1.3146,0.45,constant,90,1096.00,1.902516
7291,1000,0.10,900,3,35,1.3545,0.45,constant,91,1040.00,1.833397
7292,1000,0.10,900,3,35,1.3809,0.45,constant,92,1024.00,3.769007
7293,1000,0.10,900,3,35,1.3808,0.45,constant,93,1061.00,1.067258
7294,1000,0.10,900,3,35,1.3580,0.45,constant,94,1045.00,0.490360
7295,1000,0.10,900,3,35,1.3644,0.45,constant,95,1007.00,2.041293
7296,1000,0.10,900,3,35,1.4088,0.45,constant,96,1035.00,1.106147
7297,1000,0.10,900,3,35,1.3817,0.45,constant,97,1113.00,1.198671
7298,1000,0.10,900,3,35,1.3571,0.45,constant,98,1047.00,0.885021
7299,1000,0.10,900,3,35,1.3619,0.45,constant,99,1021.00,1.570243
7300,1000,0.10,900,3,35,1.3514,0.50,constant,0,1051.00,0.536715
7301,1000,0.10,900,3,35,1.4014,0.50,constant,1,1034.00,1.341484
7302,1000,0.10,900,3,35,1.3701,0.50,constant,2,1032.00,1.390998
7303,1000,0.10,900,3,35,1.4353,0.50,constant,3,1028.00,1.446105
7304,1000,0.10,900,3,35,1.3574,0.50,constant,4,1000.00,0.643101
7305,1000,0.10,900,3,35,1.3762,0.50,constant,5,1057.00,1.337299
7306,1000,0.10,900,3,35,1.3577,0.50,constant,6,1010.00,1.421687
7307,1000,0.10,900,3,35,1.3383,0.50,constant,7,1058.00,0.893753
7308,1000,0.10,900,3,35,1.3856,0.50,constant,8,1075.00,1.729795
7309,1000,0.10,900,3,35,1.3934,0.50,constant,9,1110.00,1.737943
7310,1000,0.10,900,3,35,1.3568,0.50,constant,10,1077.00,4.091799
7311,1000,0.10,900,3,35,1.3605,0.50,constant,11,1066.00,1.875328
7312,1000,0.10,900,3,35,1.3441,0.50,constant,12,1079.00,0.944840
7313,1000,0.10,900,3,35,1.4295,0.50,constant,13,1086.00,3.421641
7314,1000,0.10,900,3,35,1.4100,0.50,constant,14,1049.00,2.379678
7315,1000,0.10,900,3,35,1.3624,0.50,constant,15,1042.00,4.379896
7316,1000,0.10,900,3,35,1.4029,0.50,constant,16,1062.00,0.628767
7317,1000,0.10,900,3,35,1.3662,0.50,constant,17,1002.00,6.306755
7318,1000,0.10,900,3,35,1.3806,0.50,constant,18,1066.00,2.602127
7319,1000,0.10,900,3,35,1.3875,0.50,constant,19,1045.00,0.868778
7320,1000,0.10,900,3,35,1.4070,0.50,constant,20,1080.00,2.213552
7321,1000,0.10,900,3,35,1.3991,0.50,constant,21,1053.00,1.875067
7322,1000,0.10,900,3,35,1.3930,0.50,constant,22,995.00,0.904733
7323,1000,0.10,900,3,35,1.3561,0.50,constant,23,1071.00,1.283241
7324,1000,0.10,900,3,35,1.3461,0.50,constant,24,1039.00,0.588562
7325,1000,0.10,900,3,35,1.4426,0.50,constant,25,1070.00,0.862244
7326,1000,0.10,900,3,35,1.3972,0.50,constant,26,1099.00,1.736317
7327,1000,0.10,900,3,35,1.3975,0.50,constant,27,1051.00,2.150311
7328,1000,0.10,900,3,35,1.3930,0.50,constant,28,1052.00,1.497627
7329,1000,0.10,900,3,35,1.3656,0.50,constant,29,1047.00,1.065009
7330,1000,0.10,900,3,35,1.4102,0.50,constant,30,1071.00,0.732284
7331,1000,0.10,900,3,35,1.3728,0.50,constant,31,1093.00,0.758451
7332,1000,0.10,900,3,35,1.3960,0.50,constant,32,1048.00,1.436845
7333,1000,0.10,900,3,35,1.3502,0.50,constant,33,1054.00,2.274854
7334,1000,0.10,900,3,35,1.3621,0.50,constant,34,1010.00,1.778035
7335,1000,0.10,900,3,35,1.4068,0.50,constant,35,1025.00,2.013775
7336,1000,0.10,900,3,35,1.3489,0.50,constant,36,1074.00,1.722757
7337,1000,0.10,900,3,35,1.4204,0.50,constant,37,1046.00,2.101954
7338,1000,0.10,900,3,35,1.4124,0.50,constant,38,1024.00,1.138767
7339,1000,0.10,900,3,35,1.4507,0.50,constant,39,1073.00,1.364530
7340,1000,0.10,900,3,35,1.4005,0.50,constant,40,1048.00,0.574150
7341,1000,0.10,900,3,35,1.4573,0.50,constant,41,1056.00,3.028750
7342,1000,0.10,900,3,35,1.3568,0.50,constant,42,1044.00,1.090012
7343,1000,0.10,900,3,35,1.3443,0.50,constant,43,1056.00,0.657575
7344,1000,0.10,900,3,35,1.4426,0.50,constant,44,1017.00,0.452461
7345,1000,0.10,900,3,35,1.3749,0.50,constant,45,1013.00,0.686044
7346,1000,0.10,900,3,35,1.3479,0.50,constant,46,1059.00,0.796960
7347,1000,0.10,900,3,35,1.4283,0.50,constant,47,1044.00,2.390567
7348,1000,0.10,900,3,35,1.4435,0.50,constant,48,1012.00,1.340195
7349,1000,0.10,900,3,35,1.3774,0.50,constant,49,1040.00,0.803610
7350,1000,0.10,900,3,35,1.3611,0.50,constant,50,1033.00,0.745623
7351,1000,0.10,900,3,35,1.3970,0.50,constant,51,993.00,1.895239
7352,1000,0.10,900,3,35,1.3599,0.50,constant,52,1013.00,0.500648
7353,1000,0.10,900,3,35,1.3637,0.50,constant,53,1006.00,1.273913
7354,1000,0.10,900,3,35,1.3877,0.50,constant,54,995.00,1.368370
7355,1000,0.10,900,3,35,1.3962,0.50,constant,55,1059.00,1.376959
7356,1000,0.10,900,3,35,1.3446,0.50,constant,56,1005.00,1.685348
7357,1000,0.10,900,3,35,1.3672,0.50,constant,57,1041.00,1.558109
7358,1000,0.10,900,3,35,1.3989,0.50,constant,58,1050.00,1.027226
7359,1000,0.10,900,3,35,1.4233,0.50,constant,59,1096.00,1.348790
7360,1000,0.10,900,3,35,1.3596,0.50,constant,60,1037.00,2.296909
7361,1000,0.10,900,3,35,1.3713,0.50,constant,61,1011.00,0.670179
7362,1000,0.10,900,3,35,1.2971,0.50,constant,62,1056.00,0.519460
7363,1000,0.10,900,3,35,1.3859,0.50,constant,63,999.00,2.082362
7364,1000,0.10,900,3,35,1.4207,0.50,constant,64,1030.00,0.875750
7365,1000,0.10,900,3,35,1.3925,0.50,constant,65,1030.00,0.754402
7366,1000,0.10,900,3,35,1.3864,0.50,constant,66,1047.00,1.582921
7367,1000,0.10,900,3,35,1.3737,0.50,constant,67,1050.00,1.147143
7368,1000,0.10,900,3,35,1.3922,0.50,constant,68,1035.00,1.412800
7369,1000,0.10,900,3,35,1.4175,0.50,constant,69,958.00,2.392302
7370,1000,0.10,900,3,35,1.3709,0.50,constant,70,1044.00,2.797764
7371,1000,0.10,900,3,35,1.3729,0.50,constant,71,990.00,1.086806
7372,1000,0.10,900,3,35,1.3537,0.50,constant,72,999.00,0.913927
7373,1000,0.10,900,3,35,1.3793,0.50,constant,73,1012.00,1.038552
7374,1000,0.10,900,3,35,1.3738,0.50,constant,74,1024.00,0.904700
7375,1000,0.10,900,3,35,1.4039,0.50,constant,75,1025.00,0.726496
7376,1000,0.10,900,3,35,1.3884,0.50,constant,76,1026.00,0.675757
7377,1000,0.10,900,3,35,1.3916,0.50,constant,77,1025.00,2.052009
7378,1000,0.10,900,3,35,1.3700,0.50,constant,78,1012.00,2.448448
7379,1000,0.10,900,3,35,1.3823,0.50,constant,79,1074.00,1.156289
7380,1000,0.10,900,3,35,1.3954,0.50,constant,80,1089.00,0.607752
7381,1000,0.10,900,3,35,1.3776,0.50,constant,81,1013.00,0.825996
7382,1000,0.10,900,3,35,1.3960,0.50,constant,82,1003.00,1.643021
7383,1000,0.10,900,3,35,1.3527,0.50,constant,83,1068.00,0.417379
7384,1000,0.10,900,3,35,1.3719,0.50,constant,84,1058.00,0.904744
7385,1000,0.10,900,3,35,1.4461,0.50,constant,85,1066.00,1.791665
7386,1000,0.10,900,3,35,1.4316,0.50,constant,86,1003.00,1.205678
7387,1000,0.10,900,3,35,1.4018,0.50,constant,87,1019.00,1.661346
7388,1000,0.10,900,3,35,1.3567,0.50,constant,88,1046.00,1.345741
7389,1000,0.10,900,3,35,1.3694,0.50,constant,89,1011.00,1.330989
7390,1000,0.10,900,3,35,1.4079,0.50,constant,90,966.00,0.778492
7391,1000,0.10,900,3,35,1.3835,0.50,constant,91,1074.00,1.608723
7392,1000,0.10,900,3,35,1.4324,0.50,constant,92,987.00,3.927751
7393,1000,0.10,900,3,35,1.3622,0.50,constant,93,1023.00,0.873132
7394,1000,0.10,900,3,35,1.3708,0.50,constant,94,1067.00,0.956822
7395,1000,0.10,900,3,35,1.3634,0.50,constant,95,1045.00,1.625610
7396,1000,0.10,900,3,35,1.4116,0.50,constant,96,1017.00,1.909347
7397,1000,0.10,900,3,35,1.3565,0.50,constant,97,1011.00,2.146438
