index,n,epsilon,d,m,k,t,repeat,time_mu_s,model_error
2365,1000,0.50,500,2,240,1.0132,65,4783.00,0.157933
2366,1000,0.50,500,2,240,0.9599,66,4497.00,0.090276
2367,1000,0.50,500,2,240,0.9761,67,4637.00,0.411508
2368,1000,0.50,500,2,240,1.0075,68,4512.00,0.194042
2369,1000,0.50,500,2,240,0.9566,69,4561.00,0.224922
2370,1000,0.50,500,2,240,0.9672,70,4609.00,0.219252
2371,1000,0.50,500,2,240,1.0334,71,4710.00,0.509994
2372,1000,0.50,500,2,240,1.0493,72,4709.00,0.445591
2373,1000,0.50,500,2,240,1.1018,73,1249.00,0.288224
2374,1000,0.50,500,2,240,0.9956,74,4665.00,0.082735
2375,1000,0.50,500,2,240,1.0043,75,4555.00,0.384404
2376,1000,0.50,500,2,240,0.9583,76,2625.00,0.204682
2377,1000,0.50,500,2,240,1.0076,77,4517.00,0.169503
2378,1000,0.50,500,2,240,1.0141,78,4654.00,0.378941
2379,1000,0.50,500,2,240,1.0670,79,1157.00,0.278708
2380,1000,0.50,500,2,240,1.0140,80,625.00,0.505966
2381,1000,0.50,500,2,240,0.9848,81,4918.00,0.217565
2382,1000,0.50,500,2,240,0.9967,82,4797.00,0.301060
2383,1000,0.50,500,2,240,1.0550,83,5034.00,0.328587
2384,1000,0.50,500,2,240,1.0401,84,4568.00,0.059764
2385,1000,0.50,500,2,240,0.9870,85,4645.00,0.488018
2386,1000,0.50,500,2,240,0.9980,86,2172.00,0.310497
2387,1000,0.50,500,2,240,0.9931,87,4473.00,0.172352
2388,1000,0.50,500,2,240,1.0284,88,4852.00,0.210358
2389,1000,0.50,500,2,240,1.0475,89,471.00,0.263160
2390,1000,0.50,500,2,240,0.9865,90,4637.00,0.156186
2391,1000,0.50,500,2,240,1.0340,91,4679.00,0.120876
2392,1000,0.50,500,2,240,1.0026,92,4732.00,0.427772
2393,1000,0.50,500,2,240,1.0097,93,4829.00,0.261688
2394,1000,0.50,500,2,240,0.9745,94,4730.00,0.179327
2395,1000,0.50,500,2,240,1.0341,95,4545.00,0.359995
2396,1000,0.50,500,2,240,0.9768,96,4632.00,0.479525
2397,1000,0.50,500,2,240,1.0088,97,4669.00,0.210010
2398,1000,0.50,500,2,240,1.0084,98,4603.00,0.542323
2399,1000,0.50,500,2,240,1.0469,99,917.00,0.165781
2400,1000,0.50,500,2,250,1.0028,0,4847.00,0.148789
2401,1000,0.50,500,2,250,1.0267,1,4774.00,0.335578
2402,1000,0.50,500,2,250,1.0351,2,5033.00,0.477970
2403,1000,0.50,500,2,250,0.9814,3,4760.00,0.499505
2404,1000,0.50,500,2,250,0.9864,4,4825.00,0.194351
2405,1000,0.50,500,2,250,0.9996,5,4853.00,0.469057
2406,1000,0.50,500,2,250,1.0119,6,4733.00,0.488444
2407,1000,0.50,500,2,250,1.0052,7,4883.00,0.341366
2408,1000,0.50,500,2,250,1.0048,8,4982.00,0.148487
2409,1000,0.50,500,2,250,0.9851,9,4789.00,0.371161
2410,1000,0.50,500,2,250,0.9927,10,4844.00,0.098379
2411,1000,0.50,500,2,250,1.0344,11,3295.00,0.398872
2412,1000,0.50,500,2,250,1.0010,12,4673.00,0.380331
2413,1000,0.50,500,2,250,0.9918,13,4719.00,0.314043
2414,1000,0.50,500,2,250,0.9837,14,4674.00,0.312000
2415,1000,0.50,500,2,250,1.0385,15,4841.00,0.261254
2416,1000,0.50,500,2,250,0.9997,16,4890.00,0.318012
2417,1000,0.50,500,2,250,1.0339,17,3605.00,0.166236
2418,1000,0.50,500,2,250,0.9941,18,1808.00,0.331114
2419,1000,0.50,500,2,250,0.9787,19,4769.00,0.268154
2420,1000,0.50,500,2,250,1.0220,20,4884.00,0.131440
2421,1000,0.50,500,2,250,0.9037,21,4838.00,0.236735
2422,1000,0.50,500,2,250,0.9744,22,4843.00,0.135916
2423,1000,0.50,500,2,250,0.9617,23,4788.00,0.367342
2424,1000,0.50,500,2,250,0.9847,24,4779.00,0.215939
2425,1000,0.50,500,2,250,1.0119,25,4857.00,0.149729
2426,1000,0.50,500,2,250,0.9926,26,4829.00,0.207108
2427,1000,0.50,500,2,250,0.9714,27,4791.00,0.298513
2428,1000,0.50,500,2,250,0.9941,28,187.00,0.237041
2429,1000,0.50,500,2,250,1.0406,29,137.00,0.209402
2430,1000,0.50,500,2,250,1.0572,30,4707.00,0.337997
2431,1000,0.50,500,2,250,1.0341,31,4727.00,0.184745
2432,1000,0.50,500,2,250,1.0465,32,4901.00,0.223358
2433,1000,0.50,500,2,250,1.0359,33,5131.00,0.252954
2434,1000,0.50,500,2,250,0.9821,34,5041.00,0.296805
2435,1000,0.50,500,2,250,0.9678,35,4997.00,0.232165
2436,1000,0.50,500,2,250,0.9549,36,5183.00,0.031657
2437,1000,0.50,500,2,250,0.9936,37,460.00,0.494482
2438,1000,0.50,500,2,250,0.9930,38,5096.00,0.307631
2439,1000,0.50,500,2,250,0.9945,39,4889.00,0.053109
2440,1000,0.50,500,2,250,0.9911,40,4856.00,0.157238
2441,1000,0.50,500,2,250,1.0083,41,5093.00,0.281665
2442,1000,0.50,500,2,250,0.9819,42,4841.00,0.206511
2443,1000,0.50,500,2,250,1.0122,43,1812.00,0.363567
2444,1000,0.50,500,2,250,0.9524,44,4810.00,0.152871
2445,1000,0.50,500,2,250,1.0508,45,4933.00,0.316607
2446,1000,0.50,500,2,250,0.9575,46,4729.00,0.224521
2447,1000,0.50,500,2,250,1.0211,47,4883.00,0.267941
2448,1000,0.50,500,2,250,0.9599,48,4654.00,0.281748
2449,1000,0.50,500,2,250,1.0083,49,4964.00,0.097449
2450,1000,0.50,500,2,250,0.9977,50,4859.00,0.700580
2451,1000,0.50,500,2,250,0.9795,51,4883.00,0.433080
2452,1000,0.50,500,2,250,1.0092,52,4938.00,0.337302
2453,1000,0.50,500,2,250,0.9721,53,4900.00,0.217102
2454,1000,0.50,500,2,250,1.0201,54,4350.00,0.169089
2455,1000,0.50,500,2,250,1.0403,55,4879.00,0.367277
2456,1000,0.50,500,2,250,0.9986,56,3678.00,0.508910
2457,1000,0.50,500,2,250,0.9252,57,4645.00,0.382291
2458,1000,0.50,500,2,250,0.9784,58,4614.00,0.601519
2459,1000,0.50,500,2,250,1.0174,59,4853.00,0.738755
2460,1000,0.50,500,2,250,1.0493,60,1226.00,0.426822
2461,1000,0.50,500,2,250,0.9960,61,4614.00,0.214496
2462,1000,0.50,500,2,250,1.0576,62,4810.00,0.315268
2463,1000,0.50,500,2,250,0.9869,63,5063.00,0.238011
2464,1000,0.50,500,2,250,0.9381,64,4802.00,0.269907
2465,1000,0.50,500,2,250,0.9452,65,4625.00,0.062392
2466,1000,0.50,500,2,250,0.9704,66,1690.00,0.273530
2467,1000,0.50,500,2,250,0.9759,67,4727.00,0.112929
2468,1000,0.50,500,2,250,0.9150,68,4679.00,0.133544
2469,1000,0.50,500,2,250,1.0434,69,4690.00,0.167542
2470,1000,0.50,500,2,250,0.9703,70,4739.00,0.196310
2471,1000,0.50,500,2,250,1.0049,71,4662.00,0.279238
2472,1000,0.50,500,2,250,0.9670,72,4651.00,0.437499
2473,1000,0.50,500,2,250,1.0246,73,182.00,0.385182
2474,1000,0.50,500,2,250,1.0197,74,598.00,0.465351
2475,1000,0.50,500,2,250,1.0179,75,4710.00,0.427926
2476,1000,0.50,500,2,250,0.9509,76,4566.00,0.207052
2477,1000,0.50,500,2,250,0.9536,77,4761.00,0.115569
2478,1000,0.50,500,2,250,0.9730,78,4837.00,0.464820
2479,1000,0.50,500,2,250,0.9880,79,4737.00,0.150308
2480,1000,0.50,500,2,250,0.9724,80,4592.00,0.429224
2481,1000,0.50,500,2,250,1.0405,81,2011.00,0.154033
2482,1000,0.50,500,2,250,0.9422,82,4728.00,0.723105
2483,1000,0.50,500,2,250,1.0037,83,4755.00,0.150994
2484,1000,0.50,500,2,250,1.0318,84,4828.00,0.248188
2485,1000,0.50,500,2,250,0.9761,85,4769.00,0.081797
2486,1000,0.50,500,2,250,1.0032,86,4613.00,0.153809
2487,1000,0.50,500,2,250,0.9850,87,408.00,0.308364
2488,1000,0.50,500,2,250,1.0232,88,4815.00,0.136303
2489,1000,0.50,500,2,250,1.0519,89,1294.00,0.190722
2490,1000,0.50,500,2,250,0.9781,90,4692.00,0.364153
2491,1000,0.50,500,2,250,0.9740,91,4625.00,0.264939
2492,1000,0.50,500,2,250,1.0146,92,4942.00,0.179578
2493,1000,0.50,500,2,250,0.9869,93,1918.00,0.178879
2494,1000,0.50,500,2,250,1.0429,94,313.00,0.215938
2495,1000,0.50,500,2,250,0.9626,95,4819.00,0.029697
2496,1000,0.50,500,2,250,0.9747,96,4721.00,0.109599
2497,1000,0.50,500,2,250,1.0544,97,98.00,0.431347
2498,1000,0.50,500,2,250,0.9816,98,4973.00,0.084625
2499,1000,0.50,500,2,250,1.0352,99,4795.00,0.100900
2500,1000,0.50,500,2,260,0.9868,0,4993.00,0.141499
2501,1000,0.50,500,2,260,1.0727,1,81.00,0.281799
2502,1000,0.50,500,2,260,1.0439,2,307.00,0.147864
2503,1000,0.50,500,2,260,1.0054,3,4927.00,0.147486
2504,1000,0.50,500,2,260,0.9663,4,5069.00,0.196701
2505,1000,0.50,500,2,260,0.9927,5,4832.00,0.277555
2506,1000,0.50,500,2,260,0.9593,6,4904.00,0.372947
2507,1000,0.50,500,2,260,1.0541,7,644.00,0.878844
2508,1000,0.50,500,2,260,0.9755,8,4798.00,0.218266
2509,1000,0.50,500,2,260,0.9947,9,4932.00,0.169887
2510,1000,0.50,500,2,260,1.0628,10,222.00,0.631183
2511,1000,0.50,500,2,260,0.9926,11,895.00,0.453293
2512,1000,0.50,500,2,260,1.0290,12,4781.00,0.346750
2513,1000,0.50,500,2,260,0.9983,13,5099.00,0.505365
2514,1000,0.50,500,2,260,0.9705,14,4678.00,0.370137
2515,1000,0.50,500,2,260,1.0244,15,4881.00,0.085659
2516,1000,0.50,500,2,260,0.9845,16,4963.00,0.123584
2517,1000,0.50,500,2,260,1.0153,17,4707.00,0.372947
2518,1000,0.50,500,2,260,1.1194,18,849.00,0.282338
2519,1000,0.50,500,2,260,0.9823,19,4934.00,0.234480
2520,1000,0.50,500,2,260,1.0123,20,325.00,0.162435
2521,1000,0.50,500,2,260,0.9792,21,5046.00,0.118348
2522,1000,0.50,500,2,260,0.9780,22,5007.00,0.117634
2523,1000,0.50,500,2,260,0.9519,23,5099.00,0.221104
2524,1000,0.50,500,2,260,0.9760,24,4944.00,0.788465
2525,1000,0.50,500,2,260,0.9300,25,5005.00,0.159461
2526,1000,0.50,500,2,260,0.9829,26,4825.00,0.192670
2527,1000,0.50,500,2,260,1.0368,27,4852.00,0.238547
2528,1000,0.50,500,2,260,0.9633,28,4915.00,0.055424
2529,1000,0.50,500,2,260,0.9595,29,4845.00,0.149939
2530,1000,0.50,500,2,260,0.9631,30,3159.00,0.397209
2531,1000,0.50,500,2,260,1.0161,31,92.00,0.191218
2532,1000,0.50,500,2,260,1.0333,32,1744.00,0.184092
2533,1000,0.50,500,2,260,0.9320,33,5079.00,0.371407
2534,1000,0.50,500,2,260,0.9230,34,4931.00,0.290956
2535,1000,0.50,500,2,260,1.0073,35,5027.00,0.199666
2536,1000,0.50,500,2,260,1.0237,36,5568.00,0.192717
2537,1000,0.50,500,2,260,0.9802,37,5144.00,0.326346
2538,1000,0.50,500,2,260,0.9354,38,5022.00,0.344996
2539,1000,0.50,500,2,260,1.0012,39,657.00,0.309452
2540,1000,0.50,500,2,260,0.9776,40,4836.00,0.125986
2541,1000,0.50,500,2,260,1.0133,41,4955.00,0.144128
2542,1000,0.50,500,2,260,0.9613,42,5041.00,0.339435
2543,1000,0.50,500,2,260,0.9959,43,4762.00,0.321272
2544,1000,0.50,500,2,260,0.9837,44,4806.00,0.611887
2545,1000,0.50,500,2,260,1.0513,45,75.00,0.244002
2546,1000,0.50,500,2,260,0.9984,46,5180.00,0.350543
2547,1000,0.50,500,2,260,1.0172,47,4927.00,0.229019
2548,1000,0.50,500,2,260,1.0344,48,4991.00,0.046402
2549,1000,0.50,500,2,260,1.0410,49,4859.00,0.372156
2550,1000,0.50,500,2,260,0.9751,50,4936.00,0.160666
2551,1000,0.50,500,2,260,1.0013,51,1794.00,0.130941
2552,1000,0.50,500,2,260,0.9495,52,5060.00,0.313946
2553,1000,0.50,500,2,260,0.9987,53,384.00,0.132588
2554,1000,0.50,500,2,260,1.0266,54,946.00,0.337234
2555,1000,0.50,500,2,260,1.0203,55,4801.00,0.331064
2556,1000,0.50,500,2,260,0.9841,56,4944.00,0.075900
2557,1000,0.50,500,2,260,0.9928,57,1150.00,0.292615
2558,1000,0.50,500,2,260,0.9691,58,4897.00,0.030940
2559,1000,0.50,500,2,260,1.0050,59,4966.00,0.177740
2560,1000,0.50,500,2,260,0.9987,60,1809.00,0.385461
2561,1000,0.50,500,2,260,1.0327,61,4948.00,0.649528
2562,1000,0.50,500,2,260,1.0269,62,4229.00,0.189864
2563,1000,0.50,500,2,260,1.0142,63,2138.00,0.198032
2564,1000,0.50,500,2,260,1.0782,64,5042.00,0.447979
2565,1000,0.50,500,2,260,0.9865,65,5110.00,0.594155
2566,1000,0.50,500,2,260,1.0412,66,3731.00,0.319544
2567,1000,0.50,500,2,260,1.0105,67,4926.00,0.197973
2568,1000,0.50,500,2,260,1.0276,68,4847.00,0.104674
2569,1000,0.50,500,2,260,0.9828,69,4885.00,0.381833
2570,1000,0.50,500,2,260,0.9858,70,5108.00,0.616236
2571,1000,0.50,500,2,260,0.9404,71,4942.00,0.722179
2572,1000,0.50,500,2,260,0.9866,72,4927.00,0.166588
2573,1000,0.50,500,2,260,1.0589,73,975.00,0.246186
2574,1000,0.50,500,2,260,1.0223,74,3862.00,0.207348
2575,1000,0.50,500,2,260,1.0233,75,4746.00,0.353200
2576,1000,0.50,500,2,260,0.9966,76,104.00,0.775196
2577,1000,0.50,500,2,260,0.9466,77,5059.00,0.198275
2578,1000,0.50,500,2,260,0.9599,78,4711.00,0.119668
2579,1000,0.50,500,2,260,1.0148,79,372.00,0.356428
2580,1000,0.50,500,2,260,0.9832,80,4731.00,0.233130
2581,1000,0.50,500,2,260,1.0057,81,5139.00,0.743540
2582,1000,0.50,500,2,260,0.9825,82,5099.00,0.033586
2583,1000,0.50,500,2,260,1.0022,83,536.00,0.216087
2584,1000,0.50,500,2,260,1.0343,84,5120.00,0.285855
2585,1000,0.50,500,2,260,1.0054,85,1998.00,0.267954
2586,1000,0.50,500,2,260,1.0050,86,2348.00,0.225323
2587,1000,0.50,500,2,260,1.0393,87,5009.00,0.284407
2588,1000,0.50,500,2,260,0.9570,88,4967.00,0.140285
2589,1000,0.50,500,2,260,0.9709,89,4843.00,0.137293
2590,1000,0.50,500,2,260,0.9463,90,4927.00,0.249390
2591,1000,0.50,500,2,260,0.9945,91,5000.00,0.195078
2592,1000,0.50,500,2,260,0.9998,92,4947.00,0.363148
2593,1000,0.50,500,2,260,0.9973,93,4910.00,0.746625
2594,1000,0.50,500,2,260,0.9880,94,5001.00,0.330017
2595,1000,0.50,500,2,260,1.0171,95,5090.00,0.368416
2596,1000,0.50,500,2,260,1.0297,96,1768.00,0.271071
2597,1000,0.50,500,2,260,0.9714,97,398.00,0.285199
2598,1000,0.50,500,2,260,0.8931,98,4844.00,0.289199
2599,1000,0.50,500,2,260,1.0123,99,303.00,0.226918
2600,1000,0.50,500,2,270,1.0203,0,857.00,0.240865
2601,1000,0.50,500,2,270,1.0090,1,5319.00,0.340781
2602,1000,0.50,500,2,270,1.0068,2,5254.00,0.471977
2603,1000,0.50,500,2,270,1.0266,3,70.00,0.337060
2604,1000,0.50,500,2,270,0.9858,4,4890.00,0.159816
2605,1000,0.50,500,2,270,0.9466,5,5160.00,0.218125
2606,1000,0.50,500,2,270,0.9571,6,5207.00,0.180911
2607,1000,0.50,500,2,270,0.9779,7,5099.00,0.559522
2608,1000,0.50,500,2,270,0.9912,8,5360.00,0.425221
2609,1000,0.50,500,2,270,0.9728,9,5138.00,0.345003
2610,1000,0.50,500,2,270,0.9851,10,5268.00,0.204894
2611,1000,0.50,500,2,270,0.9609,11,5158.00,0.181564
2612,1000,0.50,500,2,270,1.0135,12,5185.00,0.306920
2613,1000,0.50,500,2,270,0.9777,13,5235.00,0.153375
2614,1000,0.50,500,2,270,1.0428,14,1269.00,0.215170
2615,1000,0.50,500,2,270,1.0326,15,5121.00,0.150705
2616,1000,0.50,500,2,270,1.0340,16,4023.00,0.218865
2617,1000,0.50,500,2,270,0.9811,17,5194.00,0.306811
2618,1000,0.50,500,2,270,0.9836,18,5231.00,0.216511
2619,1000,0.50,500,2,270,1.0262,19,5040.00,0.124621
2620,1000,0.50,500,2,270,0.9649,20,5276.00,0.236582
2621,1000,0.50,500,2,270,0.9442,21,5342.00,0.891637
2622,1000,0.50,500,2,270,0.9291,22,5006.00,0.249376
2623,1000,0.50,500,2,270,1.0340,23,5086.00,0.039451
2624,1000,0.50,500,2,270,0.9210,24,5024.00,0.091293
2625,1000,0.50,500,2,270,1.0875,25,2092.00,0.380328
2626,1000,0.50,500,2,270,1.0317,26,3110.00,0.526362
2627,1000,0.50,500,2,270,1.0657,27,5123.00,0.308248
2628,1000,0.50,500,2,270,0.9951,28,5102.00,0.220617
2629,1000,0.50,500,2,270,1.0309,29,5204.00,0.467744
2630,1000,0.50,500,2,270,1.0705,30,1378.00,0.180716
2631,1000,0.50,500,2,270,1.0267,31,3882.00,0.182916
2632,1000,0.50,500,2,270,0.9787,32,5240.00,0.555615
2633,1000,0.50,500,2,270,1.0311,33,5101.00,0.092677
2634,1000,0.50,500,2,270,1.0307,34,2184.00,0.254351
2635,1000,0.50,500,2,270,0.9501,35,5109.00,0.121392
2636,1000,0.50,500,2,270,1.0140,36,5263.00,0.286073
2637,1000,0.50,500,2,270,0.9686,37,5243.00,0.256493
2638,1000,0.50,500,2,270,1.0292,38,5352.00,0.481786
2639,1000,0.50,500,2,270,0.9557,39,5136.00,0.115393
2640,1000,0.50,500,2,270,0.9563,40,5132.00,0.189852
2641,1000,0.50,500,2,270,0.9744,41,5223.00,0.125250
2642,1000,0.50,500,2,270,1.0421,42,2017.00,0.205351
2643,1000,0.50,500,2,270,0.9932,43,428.00,0.297554
2644,1000,0.50,500,2,270,0.9664,44,5200.00,0.095456
2645,1000,0.50,500,2,270,1.0106,45,5294.00,0.494243
2646,1000,0.50,500,2,270,0.9855,46,5027.00,0.158770
2647,1000,0.50,500,2,270,0.9726,47,5106.00,0.186256
2648,1000,0.50,500,2,270,0.9935,48,1411.00,0.217722
2649,1000,0.50,500,2,270,1.0051,49,5025.00,0.219936
2650,1000,0.50,500,2,270,1.0546,50,2077.00,0.189525
2651,1000,0.50,500,2,270,0.9844,51,5175.00,0.181110
2652,1000,0.50,500,2,270,1.0185,52,5236.00,0.292511
2653,1000,0.50,500,2,270,0.9954,53,5019.00,0.274416
2654,1000,0.50,500,2,270,1.0656,54,1679.00,0.488764
2655,1000,0.50,500,2,270,0.9744,55,5043.00,0.203546
2656,1000,0.50,500,2,270,1.0178,56,3940.00,0.207525
2657,1000,0.50,500,2,270,1.0066,57,5292.00,0.184146
2658,1000,0.50,500,2,270,0.9319,58,5035.00,0.165968
2659,1000,0.50,500,2,270,1.0510,59,763.00,0.329014
2660,1000,0.50,500,2,270,1.0072,60,2414.00,0.332340
2661,1000,0.50,500,2,270,0.9977,61,1506.00,0.378263
2662,1000,0.50,500,2,270,0.9591,62,5293.00,0.327260
2663,1000,0.50,500,2,270,1.0462,63,1081.00,0.194275
2664,1000,0.50,500,2,270,1.0363,64,56.00,0.286013
2665,1000,0.50,500,2,270,1.0273,65,175.00,0.179240
2666,1000,0.50,500,2,270,1.0594,66,907.00,0.181313
2667,1000,0.50,500,2,270,1.0100,67,5029.00,0.449791
2668,1000,0.50,500,2,270,0.9437,68,5023.00,0.322421
2669,1000,0.50,500,2,270,0.9781,69,5192.00,0.301198
2670,1000,0.50,500,2,270,0.9693,70,3375.00,0.535702
2671,1000,0.50,500,2,270,1.0111,71,5187.00,0.196770
2672,1000,0.50,500,2,270,1.0077,72,5133.00,0.186131
2673,1000,0.50,500,2,270,0.9343,73,4921.00,0.404784
2674,1000,0.50,500,2,270,0.9583,74,5156.00,0.244965
2675,1000,0.50,500,2,270,1.0171,75,5162.00,0.206456
2676,1000,0.50,500,2,270,0.9711,76,5071.00,0.239320
2677,1000,0.50,500,2,270,0.9887,77,5108.00,0.127714
2678,1000,0.50,500,2,270,0.9654,78,4887.00,0.189566
2679,1000,0.50,500,2,270,0.9630,79,5336.00,0.247357
2680,1000,0.50,500,2,270,1.0464,80,5296.00,0.440895
2681,1000,0.50,500,2,270,0.9751,81,5028.00,0.175784
2682,1000,0.50,500,2,270,0.9843,82,5363.00,0.123740
2683,1000,0.50,500,2,270,1.0056,83,5280.00,0.092830
2684,1000,0.50,500,2,270,1.0175,84,423.00,0.173559
2685,1000,0.50,500,2,270,1.0067,85,3698.00,0.413350
2686,1000,0.50,500,2,270,1.0113,86,4965.00,0.284917
2687,1000,0.50,500,2,270,1.0244,87,2009.00,0.197528
2688,1000,0.50,500,2,270,0.9826,88,4988.00,0.098012
2689,1000,0.50,500,2,270,0.9933,89,5138.00,0.074225
2690,1000,0.50,500,2,270,0.9932,90,5105.00,0.255971
2691,1000,0.50,500,2,270,1.0528,91,71.00,0.227522
2692,1000,0.50,500,2,270,0.9743,92,5308.00,0.148583
2693,1000,0.50,500,2,270,0.9887,93,5137.00,0.319125
2694,1000,0.50,500,2,270,0.9836,94,5275.00,0.251931
2695,1000,0.50,500,2,270,1.0279,95,5029.00,0.078984
2696,1000,0.50,500,2,270,0.9822,96,5128.00,0.110815
2697,1000,0.50,500,2,270,1.0191,97,5261.00,0.428293
2698,1000,0.50,500,2,270,1.0658,98,1043.00,0.240778
2699,1000,0.50,500,2,270,1.0322,99,3227.00,0.309889
2700,1000,0.50,500,2,280,0.9659,0,5375.00,0.074945
2701,1000,0.50,500,2,280,0.9818,1,5379.00,0.209365
2702,1000,0.50,500,2,280,1.0135,2,5463.00,0.071337
2703,1000,0.50,500,2,280,1.0351,3,5435.00,0.206122
2704,1000,0.50,500,2,280,1.0565,4,739.00,0.482020
2705,1000,0.50,500,2,280,1.0050,5,5343.00,0.196311
2706,1000,0.50,500,2,280,1.0115,6,5349.00,0.244987
2707,1000,0.50,500,2,280,0.9979,7,5429.00,0.275703
2708,1000,0.50,500,2,280,1.0142,8,3606.00,0.382287
2709,1000,0.50,500,2,280,1.0158,9,5470.00,0.305856
2710,1000,0.50,500,2,280,1.0552,10,5279.00,0.154986
2711,1000,0.50,500,2,280,0.9451,11,5359.00,0.074377
2712,1000,0.50,500,2,280,1.0343,12,5295.00,0.476296
2713,1000,0.50,500,2,280,0.9591,13,5275.00,0.206842
2714,1000,0.50,500,2,280,1.0137,14,3739.00,0.171871
2715,1000,0.50,500,2,280,0.9593,15,5222.00,0.270413
2716,1000,0.50,500,2,280,1.0018,16,5476.00,0.177824
2717,1000,0.50,500,2,280,0.9498,17,5395.00,0.212208
2718,1000,0.50,500,2,280,1.0208,18,5402.00,0.544347
2719,1000,0.50,500,2,280,1.0133,19,5202.00,0.329028
2720,1000,0.50,500,2,280,1.0098,20,5255.00,0.188272
2721,1000,0.50,500,2,280,0.9985,21,5296.00,0.196730
2722,1000,0.50,500,2,280,0.9660,22,5233.00,0.330974
2723,1000,0.50,500,2,280,1.0093,23,5382.00,0.146386
2724,1000,0.50,500,2,280,1.0353,24,5148.00,0.335865
2725,1000,0.50,500,2,280,0.9919,25,5223.00,0.672200
2726,1000,0.50,500,2,280,0.9502,26,5364.00,0.187810
2727,1000,0.50,500,2,280,0.9773,27,5396.00,0.088937
2728,1000,0.50,500,2,280,1.0082,28,5417.00,0.229591
2729,1000,0.50,500,2,280,0.9993,29,5231.00,0.306715
2730,1000,0.50,500,2,280,1.0118,30,5386.00,0.376566
2731,1000,0.50,500,2,280,1.0358,31,159.00,0.183608
2732,1000,0.50,500,2,280,0.9780,32,5309.00,0.365389
2733,1000,0.50,500,2,280,1.0071,33,5335.00,0.277196
2734,1000,0.50,500,2,280,0.9700,34,5349.00,0.531656
2735,1000,0.50,500,2,280,1.0408,35,5417.00,0.185495
2736,1000,0.50,500,2,280,1.0406,36,5306.00,0.379739
2737,1000,0.50,500,2,280,0.9871,37,5272.00,0.062563
2738,1000,0.50,500,2,280,0.9677,38,5379.00,0.142147
2739,1000,0.50,500,2,280,0.9523,39,5320.00,0.151779
2740,1000,0.50,500,2,280,1.0411,40,2005.00,0.271892
2741,1000,0.50,500,2,280,1.0617,41,5418.00,0.234399
2742,1000,0.50,500,2,280,0.9293,42,5321.00,0.053936
2743,1000,0.50,500,2,280,1.0229,43,355.00,0.285406
2744,1000,0.50,500,2,280,1.0454,44,5431.00,0.354655
2745,1000,0.50,500,2,280,1.0075,45,5023.00,0.208934
2746,1000,0.50,500,2,280,0.9973,46,4411.00,0.220078
2747,1000,0.50,500,2,280,0.9712,47,1951.00,0.240351
2748,1000,0.50,500,2,280,1.0308,48,248.00,0.241927
2749,1000,0.50,500,2,280,1.0111,49,5189.00,0.120159
2750,1000,0.50,500,2,280,1.0117,50,5299.00,0.154553
2751,1000,0.50,500,2,280,0.9748,51,5266.00,0.252623
2752,1000,0.50,500,2,280,1.0108,52,5203.00,0.561902
2753,1000,0.50,500,2,280,0.9941,53,5284.00,0.216645
2754,1000,0.50,500,2,280,1.0456,54,5559.00,0.314013
2755,1000,0.50,500,2,280,1.0405,55,5386.00,0.329371
2756,1000,0.50,500,2,280,1.0342,56,814.00,0.102820
2757,1000,0.50,500,2,280,0.9665,57,5262.00,0.226313
2758,1000,0.50,500,2,280,1.0245,58,1895.00,0.404667
2759,1000,0.50,500,2,280,1.0140,59,5482.00,0.187828
2760,1000,0.50,500,2,280,1.0586,60,1160.00,0.258359
2761,1000,0.50,500,2,280,0.9868,61,5416.00,0.202170
2762,1000,0.50,500,2,280,1.0081,62,5081.00,0.254377
2763,1000,0.50,500,2,280,0.9863,63,5388.00,0.055898
2764,1000,0.50,500,2,280,1.0152,64,5455.00,0.670325
2765,1000,0.50,500,2,280,1.0091,65,5399.00,0.220192
2766,1000,0.50,500,2,280,0.9450,66,5262.00,0.128183
2767,1000,0.50,500,2,280,1.0640,67,5419.00,0.178895
2768,1000,0.50,500,2,280,0.9833,68,5438.00,0.253968
2769,1000,0.50,500,2,280,0.9968,69,5283.00,0.123242
2770,1000,0.50,500,2,280,0.9484,70,5279.00,0.146400
2771,1000,0.50,500,2,280,1.0003,71,195.00,0.141550
2772,1000,0.50,500,2,280,0.9880,72,5295.00,0.234585
2773,1000,0.50,500,2,280,0.9067,73,5207.00,0.149300
2774,1000,0.50,500,2,280,1.0113,74,5333.00,0.146957
2775,1000,0.50,500,2,280,1.0639,75,5388.00,0.121013
2776,1000,0.50,500,2,280,0.9831,76,1393.00,0.282814
2777,1000,0.50,500,2,280,0.9942,77,5330.00,0.484260
2778,1000,0.50,500,2,280,0.9959,78,5257.00,0.188321
2779,1000,0.50,500,2,280,1.0575,79,5399.00,0.095145
2780,1000,0.50,500,2,280,0.9783,80,5385.00,0.420279
2781,1000,0.50,500,2,280,0.9909,81,5356.00,0.349961
2782,1000,0.50,500,2,280,1.0780,82,703.00,0.166211
2783,1000,0.50,500,2,280,1.0421,83,5336.00,0.104176
2784,1000,0.50,500,2,280,1.0883,84,344.00,0.429351
2785,1000,0.50,500,2,280,0.9552,85,5441.00,0.108433
2786,1000,0.50,500,2,280,1.0369,86,5478.00,0.241415
2787,1000,0.50,500,2,280,0.9448,87,5223.00,0.262756
2788,1000,0.50,500,2,280,0.9479,88,5313.00,0.179764
