index,n,epsilon,d,m,k,t,repeat,time_mu_s,model_error
1939,1000,0.05,950,3,35,0.9494,39,1029.00,0.119359
1940,1000,0.05,950,3,35,1.0107,40,992.00,1.746210
1941,1000,0.05,950,3,35,0.9949,41,1042.00,0.271362
1942,1000,0.05,950,3,35,1.0244,42,1018.00,0.397664
1943,1000,0.05,950,3,35,0.9683,43,971.00,1.471383
1944,1000,0.05,950,3,35,1.0514,44,1016.00,0.146886
1945,1000,0.05,950,3,35,1.0134,45,1022.00,1.388952
1946,1000,0.05,950,3,35,1.0040,46,1048.00,0.314098
1947,1000,0.05,950,3,35,1.0221,47,1003.00,0.435423
1948,1000,0.05,950,3,35,0.9960,48,1000.00,1.637726
1949,1000,0.05,950,3,35,0.9604,49,1015.00,0.768470
1950,1000,0.05,950,3,35,1.0220,50,1020.00,0.260168
1951,1000,0.05,950,3,35,0.9894,51,991.00,0.191295
1952,1000,0.05,950,3,35,0.9924,52,1035.00,0.284922
1953,1000,0.05,950,3,35,0.9893,53,1040.00,1.917121
1954,1000,0.05,950,3,35,1.0270,54,1067.00,0.709045
1955,1000,0.05,950,3,35,0.9911,55,995.00,0.534254
1956,1000,0.05,950,3,35,1.0036,56,1023.00,0.115031
1957,1000,0.05,950,3,35,0.9884,57,972.00,0.204886
1958,1000,0.05,950,3,35,1.0196,58,1023.00,0.330418
1959,1000,0.05,950,3,35,1.0280,59,995.00,0.142255
1960,1000,0.05,950,3,35,1.0100,60,1051.00,0.288291
1961,1000,0.05,950,3,35,1.0133,61,1013.00,0.076998
1962,1000,0.05,950,3,35,0.9883,62,977.00,0.534992
1963,1000,0.05,950,3,35,0.9862,63,1009.00,0.371467
1964,1000,0.05,950,3,35,0.9657,64,986.00,0.109646
1965,1000,0.05,950,3,35,1.0295,65,990.00,0.295561
1966,1000,0.05,950,3,35,1.0188,66,1008.00,1.178548
1967,1000,0.05,950,3,35,0.9652,67,1023.00,0.248010
1968,1000,0.05,950,3,35,1.0282,68,1038.00,1.195122
1969,1000,0.05,950,3,35,1.0155,69,1007.00,0.413641
1970,1000,0.05,950,3,35,0.9977,70,1036.00,0.456680
1971,1000,0.05,950,3,35,0.9780,71,1015.00,1.349161
1972,1000,0.05,950,3,35,0.9882,72,1019.00,0.813026
1973,1000,0.05,950,3,35,1.0172,73,1018.00,0.235095
1974,1000,0.05,950,3,35,1.0385,74,1003.00,0.081047
1975,1000,0.05,950,3,35,0.9873,75,1044.00,0.430784
1976,1000,0.05,950,3,35,1.0074,76,1015.00,0.426416
1977,1000,0.05,950,3,35,1.0315,77,984.00,0.506305
1978,1000,0.05,950,3,35,0.9914,78,974.00,0.260996
1979,1000,0.05,950,3,35,1.0033,79,1011.00,0.415081
1980,1000,0.05,950,3,35,0.9419,80,1009.00,0.249679
1981,1000,0.05,950,3,35,0.9880,81,1030.00,0.367812
1982,1000,0.05,950,3,35,1.0091,82,1027.00,0.263218
1983,1000,0.05,950,3,35,1.0324,83,1018.00,0.211895
1984,1000,0.05,950,3,35,0.9624,84,1007.00,1.382659
1985,1000,0.05,950,3,35,1.0073,85,993.00,0.348210
1986,1000,0.05,950,3,35,0.9969,86,1046.00,2.064253
1987,1000,0.05,950,3,35,0.9646,87,1052.00,2.140258
1988,1000,0.05,950,3,35,0.9822,88,979.00,1.310797
1989,1000,0.05,950,3,35,0.9913,89,1011.00,0.100886
1990,1000,0.05,950,3,35,0.9918,90,1075.00,1.822860
1991,1000,0.05,950,3,35,1.0132,91,999.00,0.711436
1992,1000,0.05,950,3,35,1.0009,92,1032.00,0.196612
1993,1000,0.05,950,3,35,1.0196,93,990.00,0.077805
1994,1000,0.05,950,3,35,0.9892,94,1060.00,0.629843
1995,1000,0.05,950,3,35,0.9768,95,999.00,0.224052
1996,1000,0.05,950,3,35,1.0232,96,1039.00,0.785635
1997,1000,0.05,950,3,35,1.0039,97,1033.00,1.015848
1998,1000,0.05,950,3,35,1.0050,98,1010.00,0.531573
1999,1000,0.05,950,3,35,0.9619,99,1042.00,0.241367
2000,1000,0.10,900,3,35,1.0163,0,990.00,2.352833
2001,1000,0.10,900,3,35,0.9719,1,1012.00,0.979708
2002,1000,0.10,900,3,35,1.0087,2,1019.00,1.034209
2003,1000,0.10,900,3,35,1.0363,3,997.00,1.557707
2004,1000,0.10,900,3,35,1.0390,4,980.00,0.107862
2005,1000,0.10,900,3,35,1.0225,5,1010.00,0.673819
2006,1000,0.10,900,3,35,0.9966,6,1033.00,1.869079
2007,1000,0.10,900,3,35,1.0079,7,1000.00,0.998510
2008,1000,0.10,900,3,35,0.9973,8,980.00,0.197105
2009,1000,0.10,900,3,35,0.9787,9,995.00,1.536767
2010,1000,0.10,900,3,35,1.0106,10,1050.00,1.400135
2011,1000,0.10,900,3,35,1.0256,11,1028.00,0.458898
2012,1000,0.10,900,3,35,0.9928,12,1002.00,1.090071
2013,1000,0.10,900,3,35,1.0435,13,981.00,1.437997
2014,1000,0.10,900,3,35,1.0237,14,981.00,1.089955
2015,1000,0.10,900,3,35,0.9822,15,985.00,1.584996
2016,1000,0.10,900,3,35,0.9880,16,968.00,1.728637
2017,1000,0.10,900,3,35,0.9879,17,1001.00,0.835162
2018,1000,0.10,900,3,35,1.0005,18,1008.00,0.592006
2019,1000,0.10,900,3,35,1.0167,19,1009.00,0.936271
2020,1000,0.10,900,3,35,1.0250,20,968.00,0.614317
2021,1000,0.10,900,3,35,1.0112,21,982.00,0.396029
2022,1000,0.10,900,3,35,1.0072,22,1047.00,0.738143
2023,1000,0.10,900,3,35,0.9950,23,1036.00,0.054520
2024,1000,0.10,900,3,35,1.0360,24,1035.00,1.653211
2025,1000,0.10,900,3,35,1.0083,25,994.00,1.005916
2026,1000,0.10,900,3,35,1.0248,26,993.00,0.678728
2027,1000,0.10,900,3,35,1.0314,27,1051.00,2.285438
2028,1000,0.10,900,3,35,1.0247,28,993.00,0.140841
2029,1000,0.10,900,3,35,1.0147,29,1038.00,0.217051
2030,1000,0.10,900,3,35,0.9591,30,1018.00,1.986301
2031,1000,0.10,900,3,35,1.0303,31,993.00,0.611935
2032,1000,0.10,900,3,35,1.0432,32,995.00,0.108512
2033,1000,0.10,900,3,35,1.0150,33,986.00,1.051028
2034,1000,0.10,900,3,35,1.0123,34,1000.00,0.796066
2035,1000,0.10,900,3,35,0.9898,35,1027.00,0.584192
2036,1000,0.10,900,3,35,0.9743,36,1021.00,0.467518
2037,1000,0.10,900,3,35,0.9837,37,978.00,0.231335
2038,1000,0.10,900,3,35,1.0081,38,974.00,0.270191
2039,1000,0.10,900,3,35,0.9794,39,1020.00,0.456590
2040,1000,0.10,900,3,35,0.9856,40,1027.00,0.213739
2041,1000,0.10,900,3,35,1.0003,41,1004.00,0.476077
2042,1000,0.10,900,3,35,1.0047,42,1012.00,0.757465
2043,1000,0.10,900,3,35,0.9835,43,980.00,1.419042
2044,1000,0.10,900,3,35,1.0309,44,952.00,2.026969
2045,1000,0.10,900,3,35,0.9938,45,1015.00,0.743289
2046,1000,0.10,900,3,35,1.0535,46,979.00,0.259169
2047,1000,0.10,900,3,35,1.0412,47,952.00,0.364029
2048,1000,0.10,900,3,35,1.0163,48,972.00,1.184602
2049,1000,0.10,900,3,35,1.0291,49,963.00,0.299169
2050,1000,0.10,900,3,35,1.0076,50,1004.00,0.258998
2051,1000,0.10,900,3,35,1.0289,51,1013.00,0.619069
2052,1000,0.10,900,3,35,1.0010,52,1017.00,0.178583
2053,1000,0.10,900,3,35,0.9789,53,955.00,0.244757
2054,1000,0.10,900,3,35,0.9882,54,1015.00,1.011555
2055,1000,0.10,900,3,35,0.9976,55,991.00,1.284452
2056,1000,0.10,900,3,35,0.9717,56,991.00,0.483398
2057,1000,0.10,900,3,35,1.0121,57,974.00,0.945884
2058,1000,0.10,900,3,35,0.9968,58,977.00,0.695644
2059,1000,0.10,900,3,35,1.0126,59,977.00,1.031657
2060,1000,0.10,900,3,35,1.0083,60,1004.00,1.612016
2061,1000,0.10,900,3,35,0.9558,61,1003.00,0.183866
2062,1000,0.10,900,3,35,0.9838,62,1014.00,0.323875
2063,1000,0.10,900,3,35,0.9750,63,995.00,0.129940
2064,1000,0.10,900,3,35,1.0047,64,966.00,0.461133
2065,1000,0.10,900,3,35,1.0119,65,962.00,0.252625
2066,1000,0.10,900,3,35,1.0078,66,1038.00,0.369767
2067,1000,0.10,900,3,35,1.0028,67,1035.00,0.417366
2068,1000,0.10,900,3,35,0.9914,68,1055.00,0.507559
2069,1000,0.10,900,3,35,1.0004,69,1021.00,0.741143
2070,1000,0.10,900,3,35,0.9315,70,992.00,1.436914
2071,1000,0.10,900,3,35,1.0139,71,996.00,0.372521
2072,1000,0.10,900,3,35,1.0164,72,1032.00,1.515554
2073,1000,0.10,900,3,35,0.9655,73,1025.00,0.391249
2074,1000,0.10,900,3,35,0.9958,74,1008.00,0.064002
2075,1000,0.10,900,3,35,1.0119,75,1059.00,0.768989
2076,1000,0.10,900,3,35,1.0113,76,1034.00,1.347499
2077,1000,0.10,900,3,35,0.9888,77,1025.00,0.147996
2078,1000,0.10,900,3,35,0.9911,78,1012.00,0.218634
2079,1000,0.10,900,3,35,0.9617,79,1025.00,0.421375
2080,1000,0.10,900,3,35,1.0075,80,1049.00,0.083357
2081,1000,0.10,900,3,35,1.0290,81,1030.00,0.581613
2082,1000,0.10,900,3,35,0.9863,82,1032.00,0.172613
2083,1000,0.10,900,3,35,0.9969,83,1019.00,0.435695
2084,1000,0.10,900,3,35,1.0231,84,1051.00,0.495762
2085,1000,0.10,900,3,35,1.0026,85,1034.00,0.994414
2086,1000,0.10,900,3,35,1.0081,86,1072.00,1.327160
2087,1000,0.10,900,3,35,0.9820,87,1037.00,0.043455
2088,1000,0.10,900,3,35,1.0267,88,1000.00,0.247907
2089,1000,0.10,900,3,35,1.0087,89,991.00,1.177222
2090,1000,0.10,900,3,35,1.0221,90,1057.00,0.288759
2091,1000,0.10,900,3,35,0.9701,91,1051.00,1.115683
2092,1000,0.10,900,3,35,1.0441,92,1055.00,0.603666
2093,1000,0.10,900,3,35,0.9864,93,1044.00,0.228579
2094,1000,0.10,900,3,35,1.0271,94,1005.00,0.264162
2095,1000,0.10,900,3,35,0.9806,95,974.00,0.407585
2096,1000,0.10,900,3,35,0.9966,96,1019.00,0.324599
2097,1000,0.10,900,3,35,0.9930,97,1029.00,0.379765
2098,1000,0.10,900,3,35,1.0597,98,1053.00,0.617245
2099,1000,0.10,900,3,35,0.9896,99,1044.00,0.166764
2100,1000,0.15,850,3,35,0.9978,0,1002.00,0.188064
2101,1000,0.15,850,3,35,0.9955,1,1000.00,0.733369
2102,1000,0.15,850,3,35,1.0059,2,1019.00,2.253230
2103,1000,0.15,850,3,35,0.9712,3,991.00,0.231290
2104,1000,0.15,850,3,35,1.0340,4,1047.00,0.755796
2105,1000,0.15,850,3,35,1.0166,5,1050.00,0.050077
2106,1000,0.15,850,3,35,1.0117,6,983.00,0.282595
2107,1000,0.15,850,3,35,0.9522,7,988.00,1.872606
2108,1000,0.15,850,3,35,0.9597,8,1004.00,0.938726
2109,1000,0.15,850,3,35,1.0334,9,1009.00,0.903467
2110,1000,0.15,850,3,35,1.0025,10,998.00,0.306906
2111,1000,0.15,850,3,35,1.0018,11,1033.00,0.575717
2112,1000,0.15,850,3,35,0.9896,12,993.00,0.525989
2113,1000,0.15,850,3,35,1.0246,13,1001.00,0.507843
2114,1000,0.15,850,3,35,1.0105,14,1000.00,0.437928
2115,1000,0.15,850,3,35,1.0335,15,1042.00,1.316882
2116,1000,0.15,850,3,35,0.9501,16,987.00,0.412534
2117,1000,0.15,850,3,35,0.9612,17,1019.00,0.872162
2118,1000,0.15,850,3,35,0.9662,18,1001.00,1.724942
2119,1000,0.15,850,3,35,0.9837,19,974.00,0.079235
2120,1000,0.15,850,3,35,0.9865,20,1035.00,0.557740
2121,1000,0.15,850,3,35,0.9476,21,974.00,0.518168
2122,1000,0.15,850,3,35,1.0147,22,1022.00,0.263276
2123,1000,0.15,850,3,35,0.9688,23,1012.00,0.066385
2124,1000,0.15,850,3,35,0.9681,24,994.00,0.772250
2125,1000,0.15,850,3,35,0.9904,25,982.00,0.433353
2126,1000,0.15,850,3,35,1.0108,26,1005.00,1.146682
2127,1000,0.15,850,3,35,1.0339,27,1020.00,1.725731
2128,1000,0.15,850,3,35,0.9684,28,1007.00,0.962931
2129,1000,0.15,850,3,35,0.9934,29,1028.00,1.929408
2130,1000,0.15,850,3,35,0.9827,30,1007.00,0.442719
2131,1000,0.15,850,3,35,0.9806,31,1029.00,0.830134
2132,1000,0.15,850,3,35,1.0253,32,981.00,0.550957
2133,1000,0.15,850,3,35,0.9907,33,962.00,3.532777
2134,1000,0.15,850,3,35,1.0046,34,1045.00,2.096142
2135,1000,0.15,850,3,35,1.0166,35,983.00,0.916969
2136,1000,0.15,850,3,35,0.9949,36,997.00,0.443697
2137,1000,0.15,850,3,35,0.9991,37,977.00,1.406646
2138,1000,0.15,850,3,35,1.0285,38,1016.00,0.247451
2139,1000,0.15,850,3,35,1.0254,39,1015.00,0.649425
2140,1000,0.15,850,3,35,1.0117,40,996.00,1.173660
2141,1000,0.15,850,3,35,1.0014,41,1010.00,1.151200
2142,1000,0.15,850,3,35,1.0151,42,1004.00,1.656858
2143,1000,0.15,850,3,35,0.9730,43,1019.00,0.778391
2144,1000,0.15,850,3,35,1.0057,44,983.00,0.749414
2145,1000,0.15,850,3,35,1.0023,45,986.00,1.009650
2146,1000,0.15,850,3,35,0.9913,46,986.00,0.881115
2147,1000,0.15,850,3,35,1.0337,47,990.00,0.302182
2148,1000,0.15,850,3,35,1.0192,48,985.00,0.413462
2149,1000,0.15,850,3,35,0.9977,49,1008.00,0.290501
2150,1000,0.15,850,3,35,0.9944,50,1032.00,0.299455
2151,1000,0.15,850,3,35,1.0182,51,1006.00,1.533522
2152,1000,0.15,850,3,35,1.0296,52,1023.00,0.393051
2153,1000,0.15,850,3,35,0.9934,53,1063.00,0.880392
2154,1000,0.15,850,3,35,0.9704,54,1001.00,1.783841
2155,1000,0.15,850,3,35,1.0357,55,1021.00,1.849197
2156,1000,0.15,850,3,35,1.0190,56,1018.00,0.137962
2157,1000,0.15,850,3,35,1.0082,57,976.00,0.160358
2158,1000,0.15,850,3,35,0.9654,58,961.00,0.546206
2159,1000,0.15,850,3,35,0.9814,59,985.00,0.638911
2160,1000,0.15,850,3,35,0.9846,60,1070.00,0.179170
2161,1000,0.15,850,3,35,0.9837,61,1023.00,1.094768
2162,1000,0.15,850,3,35,1.0031,62,986.00,1.467044
2163,1000,0.15,850,3,35,1.0078,63,1027.00,1.149112
2164,1000,0.15,850,3,35,1.0230,64,957.00,0.239828
2165,1000,0.15,850,3,35,0.9995,65,1035.00,1.483316
2166,1000,0.15,850,3,35,1.0184,66,989.00,0.897899
2167,1000,0.15,850,3,35,0.9998,67,1001.00,0.119910
2168,1000,0.15,850,3,35,1.0297,68,1004.00,0.310479
2169,1000,0.15,850,3,35,1.0074,69,1046.00,0.678797
2170,1000,0.15,850,3,35,1.0191,70,991.00,1.589509
2171,1000,0.15,850,3,35,0.9885,71,1058.00,1.878496
2172,1000,0.15,850,3,35,0.9720,72,1053.00,0.342107
2173,1000,0.15,850,3,35,1.0120,73,1047.00,0.359879
2174,1000,0.15,850,3,35,1.0217,74,1010.00,0.420495
2175,1000,0.15,850,3,35,1.0002,75,986.00,0.737453
2176,1000,0.15,850,3,35,1.0065,76,957.00,0.322263
2177,1000,0.15,850,3,35,1.0129,77,991.00,0.243130
2178,1000,0.15,850,3,35,0.9859,78,956.00,0.199164
2179,1000,0.15,850,3,35,1.0045,79,979.00,2.248715
2180,1000,0.15,850,3,35,1.0529,80,1002.00,0.247947
2181,1000,0.15,850,3,35,0.9854,81,997.00,1.314808
2182,1000,0.15,850,3,35,1.0457,82,959.00,0.320574
2183,1000,0.15,850,3,35,1.0570,83,990.00,0.720154
2184,1000,0.15,850,3,35,0.9811,84,978.00,0.674037
2185,1000,0.15,850,3,35,1.0156,85,1055.00,0.424814
2186,1000,0.15,850,3,35,0.9920,86,1009.00,0.508477
2187,1000,0.15,850,3,35,0.9534,87,972.00,0.173041
2188,1000,0.15,850,3,35,0.9791,88,998.00,0.884501
2189,1000,0.15,850,3,35,0.9691,89,993.00,0.951818
2190,1000,0.15,850,3,35,1.0086,90,1004.00,0.989641
2191,1000,0.15,850,3,35,1.0023,91,1013.00,0.307958
2192,1000,0.15,850,3,35,0.9895,92,1026.00,0.350714
2193,1000,0.15,850,3,35,0.9750,93,1007.00,0.450501
2194,1000,0.15,850,3,35,0.9815,94,1037.00,0.273161
2195,1000,0.15,850,3,35,1.0108,95,949.00,0.188322
2196,1000,0.15,850,3,35,0.9736,96,1004.00,0.310792
2197,1000,0.15,850,3,35,1.0171,97,994.00,0.658794
2198,1000,0.15,850,3,35,1.0419,98,1039.00,0.310024
2199,1000,0.15,850,3,35,0.9852,99,1041.00,0.700908
2200,1000,0.20,800,3,35,1.0266,0,996.00,0.286809
2201,1000,0.20,800,3,35,1.0146,1,947.00,0.251265
2202,1000,0.20,800,3,35,0.9422,2,989.00,0.275566
2203,1000,0.20,800,3,35,1.0003,3,1030.00,0.223670
2204,1000,0.20,800,3,35,1.0116,4,1056.00,0.243586
2205,1000,0.20,800,3,35,1.0162,5,998.00,0.766260
2206,1000,0.20,800,3,35,1.0157,6,1006.00,0.075588
2207,1000,0.20,800,3,35,0.9985,7,1000.00,0.238678
2208,1000,0.20,800,3,35,0.9747,8,969.00,0.756439
2209,1000,0.20,800,3,35,1.0322,9,998.00,0.458208
2210,1000,0.20,800,3,35,0.9980,10,1011.00,0.773938
2211,1000,0.20,800,3,35,1.0232,11,973.00,0.967909
2212,1000,0.20,800,3,35,1.0061,12,1011.00,1.843414
2213,1000,0.20,800,3,35,0.9863,13,947.00,0.216304
2214,1000,0.20,800,3,35,0.9926,14,1014.00,0.473715
2215,1000,0.20,800,3,35,1.0067,15,960.00,0.469874
2216,1000,0.20,800,3,35,1.0043,16,969.00,0.527267
2217,1000,0.20,800,3,35,1.0109,17,975.00,0.318770
2218,1000,0.20,800,3,35,1.0069,18,980.00,0.751037
2219,1000,0.20,800,3,35,0.9873,19,996.00,1.784868
2220,1000,0.20,800,3,35,1.0006,20,1024.00,0.889646
2221,1000,0.20,800,3,35,0.9905,21,985.00,1.099992
2222,1000,0.20,800,3,35,1.0194,22,969.00,2.078945
2223,1000,0.20,800,3,35,1.0121,23,961.00,0.052230
2224,1000,0.20,800,3,35,1.0269,24,987.00,0.263880
2225,1000,0.20,800,3,35,1.0105,25,992.00,1.000318
2226,1000,0.20,800,3,35,1.0499,26,1007.00,2.813176
2227,1000,0.20,800,3,35,0.9743,27,1017.00,0.618092
2228,1000,0.20,800,3,35,1.0370,28,1005.00,0.483825
2229,1000,0.20,800,3,35,1.0214,29,1003.00,1.096954
2230,1000,0.20,800,3,35,0.9770,30,952.00,0.537655
2231,1000,0.20,800,3,35,0.9733,31,996.00,0.659575
2232,1000,0.20,800,3,35,1.0265,32,991.00,0.166819
2233,1000,0.20,800,3,35,0.9806,33,962.00,0.750426
2234,1000,0.20,800,3,35,0.9999,34,995.00,1.031065
2235,1000,0.20,800,3,35,1.0218,35,1017.00,0.226072
2236,1000,0.20,800,3,35,1.0057,36,1002.00,0.349951
2237,1000,0.20,800,3,35,0.9978,37,974.00,1.422866
2238,1000,0.20,800,3,35,0.9709,38,1009.00,0.250789
2239,1000,0.20,800,3,35,1.0067,39,1035.00,1.931681
2240,1000,0.20,800,3,35,0.9773,40,1030.00,2.812391
2241,1000,0.20,800,3,35,1.0195,41,985.00,0.565585
2242,1000,0.20,800,3,35,0.9783,42,1001.00,2.464836
2243,1000,0.20,800,3,35,0.9712,43,988.00,0.932875
2244,1000,0.20,800,3,35,0.9989,44,1001.00,0.218610
2245,1000,0.20,800,3,35,0.9753,45,973.00,2.667711
2246,1000,0.20,800,3,35,1.0020,46,984.00,1.050840
2247,1000,0.20,800,3,35,0.9875,47,964.00,0.326732
2248,1000,0.20,800,3,35,0.9963,48,994.00,0.561482
2249,1000,0.20,800,3,35,1.0055,49,980.00,0.158385
2250,1000,0.20,800,3,35,1.0139,50,1035.00,0.098190
2251,1000,0.20,800,3,35,1.0137,51,976.00,0.264926
2252,1000,0.20,800,3,35,0.9836,52,988.00,0.854119
2253,1000,0.20,800,3,35,1.0038,53,979.00,2.248442
2254,1000,0.20,800,3,35,0.9936,54,976.00,1.290763
2255,1000,0.20,800,3,35,0.9651,55,964.00,0.206645
2256,1000,0.20,800,3,35,1.0169,56,979.00,0.390539
2257,1000,0.20,800,3,35,0.9795,57,975.00,0.199427
2258,1000,0.20,800,3,35,0.9550,58,966.00,1.045079
2259,1000,0.20,800,3,35,1.0080,59,990.00,0.710151
2260,1000,0.20,800,3,35,0.9739,60,989.00,1.132713
2261,1000,0.20,800,3,35,0.9542,61,966.00,0.538018
2262,1000,0.20,800,3,35,1.0307,62,1031.00,0.158660
2263,1000,0.20,800,3,35,1.0046,63,1006.00,2.441835
2264,1000,0.20,800,3,35,1.0027,64,1013.00,0.253137
2265,1000,0.20,800,3,35,1.0305,65,998.00,0.626495
2266,1000,0.20,800,3,35,0.9752,66,1032.00,0.299949
2267,1000,0.20,800,3,35,1.0325,67,985.00,0.202353
2268,1000,0.20,800,3,35,1.0144,68,1002.00,1.012611
2269,1000,0.20,800,3,35,0.9551,69,982.00,0.719856
2270,1000,0.20,800,3,35,1.0376,70,994.00,0.754740
2271,1000,0.20,800,3,35,0.9821,71,999.00,0.127163
2272,1000,0.20,800,3,35,0.9882,72,1000.00,3.737524
2273,1000,0.20,800,3,35,0.9351,73,978.00,0.126607
2274,1000,0.20,800,3,35,1.0020,74,990.00,2.227458
2275,1000,0.20,800,3,35,0.9824,75,963.00,0.497026
2276,1000,0.20,800,3,35,0.9929,76,989.00,1.202495
2277,1000,0.20,800,3,35,1.0125,77,997.00,0.426533
2278,1000,0.20,800,3,35,1.0247,78,1034.00,0.570796
2279,1000,0.20,800,3,35,0.9798,79,973.00,1.173138
2280,1000,0.20,800,3,35,1.0205,80,1010.00,0.430789
2281,1000,0.20,800,3,35,1.0269,81,1040.00,0.881979
2282,1000,0.20,800,3,35,1.0336,82,1014.00,3.124651
2283,1000,0.20,800,3,35,1.0047,83,961.00,0.120812
2284,1000,0.20,800,3,35,1.0176,84,984.00,0.139011
2285,1000,0.20,800,3,35,1.0092,85,969.00,0.935719
2286,1000,0.20,800,3,35,1.0133,86,967.00,0.779788
2287,1000,0.20,800,3,35,0.9976,87,1032.00,0.359031
2288,1000,0.20,800,3,35,0.9977,88,1017.00,1.458946
2289,1000,0.20,800,3,35,1.0218,89,968.00,0.356814
2290,1000,0.20,800,3,35,0.9838,90,967.00,1.572795
2291,1000,0.20,800,3,35,1.0014,91,996.00,0.314274
2292,1000,0.20,800,3,35,1.0220,92,986.00,0.480012
2293,1000,0.20,800,3,35,1.0036,93,1008.00,2.204558
2294,1000,0.20,800,3,35,0.9918,94,977.00,2.598427
2295,1000,0.20,800,3,35,1.0046,95,1010.00,0.429339
2296,1000,0.20,800,3,35,0.9718,96,999.00,1.237077
2297,1000,0.20,800,3,35,0.9664,97,967.00,1.959610
2298,1000,0.20,800,3,35,1.0344,98,992.00,1.178234
2299,1000,0.20,800,3,35,0.9245,99,994.00,0.764772
2300,1000,0.25,750,3,35,0.9959,0,968.00,0.063559
2301,1000,0.25,750,3,35,0.9740,1,985.00,3.660371
2302,1000,0.25,750,3,35,0.9726,2,962.00,3.427173
2303,1000,0.25,750,3,35,1.0221,3,987.00,1.531286
2304,1000,0.25,750,3,35,1.0195,4,994.00,1.507401
2305,1000,0.25,750,3,35,0.9632,5,1011.00,1.194300
2306,1000,0.25,750,3,35,1.0112,6,1012.00,0.177764
2307,1000,0.25,750,3,35,1.0141,7,967.00,1.270134
2308,1000,0.25,750,3,35,1.0145,8,941.00,1.213784
2309,1000,0.25,750,3,35,0.9781,9,988.00,0.292287
2310,1000,0.25,750,3,35,0.9725,10,949.00,2.177455
2311,1000,0.25,750,3,35,1.0093,11,1015.00,0.661995
2312,1000,0.25,750,3,35,0.9606,12,961.00,0.299550
2313,1000,0.25,750,3,35,1.0238,13,998.00,1.534006
2314,1000,0.25,750,3,35,1.0230,14,963.00,0.990564
2315,1000,0.25,750,3,35,0.9938,15,1010.00,0.225479
2316,1000,0.25,750,3,35,1.0331,16,983.00,0.097022
2317,1000,0.25,750,3,35,1.0287,17,997.00,1.364166
2318,1000,0.25,750,3,35,0.9863,18,985.00,0.379672
2319,1000,0.25,750,3,35,0.9954,19,1002.00,0.749264
2320,1000,0.25,750,3,35,1.0196,20,998.00,1.936982
2321,1000,0.25,750,3,35,0.9452,21,940.00,3.137102
2322,1000,0.25,750,3,35,0.9986,22,995.00,0.088867
2323,1000,0.25,750,3,35,1.0017,23,999.00,0.411082
2324,1000,0.25,750,3,35,1.0122,24,959.00,1.241748
2325,1000,0.25,750,3,35,0.9812,25,985.00,0.232926
2326,1000,0.25,750,3,35,0.9275,26,978.00,0.133746
2327,1000,0.25,750,3,35,0.9852,27,1015.00,0.980114
2328,1000,0.25,750,3,35,1.0530,28,1028.00,0.454322
2329,1000,0.25,750,3,35,0.9873,29,991.00,1.293616
2330,1000,0.25,750,3,35,0.9989,30,989.00,0.872761
2331,1000,0.25,750,3,35,0.9908,31,996.00,1.375566
2332,1000,0.25,750,3,35,0.9914,32,1016.00,3.208958
2333,1000,0.25,750,3,35,1.0072,33,994.00,0.479881
2334,1000,0.25,750,3,35,1.0654,34,997.00,0.160690
2335,1000,0.25,750,3,35,0.9893,35,1013.00,0.357191
2336,1000,0.25,750,3,35,0.9863,36,966.00,1.800819
2337,1000,0.25,750,3,35,0.9878,37,993.00,6.282724
2338,1000,0.25,750,3,35,1.0428,38,983.00,0.360999
2339,1000,0.25,750,3,35,1.0062,39,990.00,0.915149
2340,1000,0.25,750,3,35,1.0036,40,958.00,1.794030
2341,1000,0.25,750,3,35,0.9884,41,979.00,3.433116
2342,1000,0.25,750,3,35,0.9961,42,1005.00,0.589560
2343,1000,0.25,750,3,35,0.9867,43,987.00,1.481450
2344,1000,0.25,750,3,35,1.0045,44,1009.00,0.388139
2345,1000,0.25,750,3,35,1.0002,45,966.00,2.159303
2346,1000,0.25,750,3,35,0.9899,46,956.00,0.572761
2347,1000,0.25,750,3,35,1.0091,47,963.00,0.372060
2348,1000,0.25,750,3,35,1.0027,48,995.00,4.189583
2349,1000,0.25,750,3,35,0.9402,49,956.00,0.493169
2350,1000,0.25,750,3,35,0.9865,50,992.00,0.949763
2351,1000,0.25,750,3,35,0.9749,51,969.00,0.398174
2352,1000,0.25,750,3,35,1.0510,52,1008.00,1.600417
2353,1000,0.25,750,3,35,1.0668,53,987.00,1.274380
2354,1000,0.25,750,3,35,1.0139,54,990.00,0.500016
2355,1000,0.25,750,3,35,0.9954,55,984.00,0.536697
2356,1000,0.25,750,3,35,1.0282,56,988.00,0.723062
2357,1000,0.25,750,3,35,1.0002,57,1017.00,0.103991
2358,1000,0.25,750,3,35,1.0065,58,1008.00,0.875859
2359,1000,0.25,750,3,35,0.9836,59,953.00,0.410871
2360,1000,0.25,750,3,35,0.9933,60,970.00,0.576515
2361,1000,0.25,750,3,35,1.0292,61,1017.00,0.591647
2362,1000,0.25,750,3,35,1.0275,62,1015.00,1.535388
2363,1000,0.25,750,3,35,1.0066,63,995.00,1.309281
2364,1000,0.25,750,3,35,0.9958,64,973.00,0.771325
2365,1000,0.25,750,3,35,1.0324,65,1009.00,0.268936
2366,1000,0.25,750,3,35,0.9903,66,982.00,0.173532
2367,1000,0.25,750,3,35,0.9880,67,1019.00,2.981819
