index,n,epsilon,d,m,k,t,t_multiplier,repeat,time_mu_s,model_error
790,1000,0.50,500,2,17,2.0000,4.0,90,65.00,2.834277
791,1000,0.50,500,2,17,2.0000,4.0,91,86.00,4.773067
792,1000,0.50,500,2,17,2.0000,4.0,92,152.00,0.342543
793,1000,0.50,500,2,17,2.0000,4.0,93,51.00,0.758608
794,1000,0.50,500,2,17,2.0000,4.0,94,55.00,0.230972
795,1000,0.50,500,2,17,2.0000,4.0,95,54.00,2.917540
796,1000,0.50,500,2,17,2.0000,4.0,96,63.00,3.395236
797,1000,0.50,500,2,17,2.0000,4.0,97,140.00,0.458960
798,1000,0.50,500,2,17,2.0000,4.0,98,85.00,0.822356
799,1000,0.50,500,2,17,2.0000,4.0,99,63.00,1.024511
800,1000,0.50,500,2,17,2.2500,4.5,0,104.00,0.679387
801,1000,0.50,500,2,17,2.2500,4.5,1,70.00,1.358804
802,1000,0.50,500,2,17,2.2500,4.5,2,237.00,5.230267
803,1000,0.50,500,2,17,2.2500,4.5,3,82.00,2.670330
804,1000,0.50,500,2,17,2.2500,4.5,4,113.00,2.677205
805,1000,0.50,500,2,17,2.2500,4.5,5,63.00,2.112347
806,1000,0.50,500,2,17,2.2500,4.5,6,63.00,2.828760
807,1000,0.50,500,2,17,2.2500,4.5,7,57.00,5.602343
808,1000,0.50,500,2,17,2.2500,4.5,8,59.00,0.659061
809,1000,0.50,500,2,17,2.2500,4.5,9,65.00,1.162761
810,1000,0.50,500,2,17,2.2500,4.5,10,79.00,5.275852
811,1000,0.50,500,2,17,2.2500,4.5,11,75.00,0.608734
812,1000,0.50,500,2,17,2.2500,4.5,12,59.00,4.349288
813,1000,0.50,500,2,17,2.2500,4.5,13,50.00,0.906716
814,1000,0.50,500,2,17,2.2500,4.5,14,49.00,0.839803
815,1000,0.50,500,2,17,2.2500,4.5,15,258.00,1.652427
816,1000,0.50,500,2,17,2.2500,4.5,16,51.00,2.594507
817,1000,0.50,500,2,17,2.2500,4.5,17,60.00,5.097206
818,1000,0.50,500,2,17,2.2500,4.5,18,139.00,0.787463
819,1000,0.50,500,2,17,2.2500,4.5,19,84.00,2.709496
820,1000,0.50,500,2,17,2.2500,4.5,20,82.00,3.785409
821,1000,0.50,500,2,17,2.2500,4.5,21,86.00,2.450632
822,1000,0.50,500,2,17,2.2500,4.5,22,75.00,5.660995
823,1000,0.50,500,2,17,2.2500,4.5,23,99.00,1.584147
824,1000,0.50,500,2,17,2.2500,4.5,24,105.00,2.008553
825,1000,0.50,500,2,17,2.2500,4.5,25,59.00,0.574793
826,1000,0.50,500,2,17,2.2500,4.5,26,51.00,0.541842
827,1000,0.50,500,2,17,2.2500,4.5,27,120.00,0.657490
828,1000,0.50,500,2,17,2.2500,4.5,28,146.00,4.436995
829,1000,0.50,500,2,17,2.2500,4.5,29,64.00,4.658511
830,1000,0.50,500,2,17,2.2500,4.5,30,61.00,6.891928
831,1000,0.50,500,2,17,2.2500,4.5,31,83.00,0.525267
832,1000,0.50,500,2,17,2.2500,4.5,32,80.00,2.741854
833,1000,0.50,500,2,17,2.2500,4.5,33,62.00,6.579024
834,1000,0.50,500,2,17,2.2500,4.5,34,59.00,4.991429
835,1000,0.50,500,2,17,2.2500,4.5,35,48.00,0.324956
836,1000,0.50,500,2,17,2.2500,4.5,36,76.00,0.945786
837,1000,0.50,500,2,17,2.2500,4.5,37,77.00,1.405968
838,1000,0.50,500,2,17,2.2500,4.5,38,59.00,5.387973
839,1000,0.50,500,2,17,2.2500,4.5,39,63.00,4.037250
840,1000,0.50,500,2,17,2.2500,4.5,40,54.00,1.120528
841,1000,0.50,500,2,17,2.2500,4.5,41,58.00,1.742089
842,1000,0.50,500,2,17,2.2500,4.5,42,63.00,2.987362
843,1000,0.50,500,2,17,2.2500,4.5,43,62.00,6.954029
844,1000,0.50,500,2,17,2.2500,4.5,44,59.00,4.581048
845,1000,0.50,500,2,17,2.2500,4.5,45,63.00,1.530493
846,1000,0.50,500,2,17,2.2500,4.5,46,43.00,0.270068
847,1000,0.50,500,2,17,2.2500,4.5,47,83.00,0.968470
848,1000,0.50,500,2,17,2.2500,4.5,48,47.00,0.628929
849,1000,0.50,500,2,17,2.2500,4.5,49,64.00,2.554948
850,1000,0.50,500,2,17,2.2500,4.5,50,64.00,2.858201
851,1000,0.50,500,2,17,2.2500,4.5,51,47.00,0.759918
852,1000,0.50,500,2,17,2.2500,4.5,52,118.00,0.561262
853,1000,0.50,500,2,17,2.2500,4.5,53,62.00,4.071570
854,1000,0.50,500,2,17,2.2500,4.5,54,65.00,3.344636
855,1000,0.50,500,2,17,2.2500,4.5,55,81.00,0.399534
856,1000,0.50,500,2,17,2.2500,4.5,56,141.00,0.498822
857,1000,0.50,500,2,17,2.2500,4.5,57,59.00,0.904461
858,1000,0.50,500,2,17,2.2500,4.5,58,116.00,2.201367
859,1000,0.50,500,2,17,2.2500,4.5,59,51.00,0.306120
860,1000,0.50,500,2,17,2.2500,4.5,60,90.00,6.129646
861,1000,0.50,500,2,17,2.2500,4.5,61,86.00,4.159786
862,1000,0.50,500,2,17,2.2500,4.5,62,55.00,6.917181
863,1000,0.50,500,2,17,2.2500,4.5,63,56.00,5.938164
864,1000,0.50,500,2,17,2.2500,4.5,64,56.00,0.489562
865,1000,0.50,500,2,17,2.2500,4.5,65,55.00,0.678410
866,1000,0.50,500,2,17,2.2500,4.5,66,80.00,4.456403
867,1000,0.50,500,2,17,2.2500,4.5,67,65.00,0.562913
868,1000,0.50,500,2,17,2.2500,4.5,68,57.00,3.064541
869,1000,0.50,500,2,17,2.2500,4.5,69,56.00,4.422049
870,1000,0.50,500,2,17,2.2500,4.5,70,74.00,0.684848
871,1000,0.50,500,2,17,2.2500,4.5,71,60.00,5.151828
872,1000,0.50,500,2,17,2.2500,4.5,72,99.00,6.371115
873,1000,0.50,500,2,17,2.2500,4.5,73,58.00,0.900892
874,1000,0.50,500,2,17,2.2500,4.5,74,59.00,1.787224
875,1000,0.50,500,2,17,2.2500,4.5,75,103.00,5.841209
876,1000,0.50,500,2,17,2.2500,4.5,76,96.00,0.460742
877,1000,0.50,500,2,17,2.2500,4.5,77,58.00,7.894201
878,1000,0.50,500,2,17,2.2500,4.5,78,96.00,1.567380
879,1000,0.50,500,2,17,2.2500,4.5,79,61.00,0.255067
880,1000,0.50,500,2,17,2.2500,4.5,80,96.00,0.916210
881,1000,0.50,500,2,17,2.2500,4.5,81,51.00,1.746731
882,1000,0.50,500,2,17,2.2500,4.5,82,77.00,4.677191
883,1000,0.50,500,2,17,2.2500,4.5,83,66.00,0.498852
884,1000,0.50,500,2,17,2.2500,4.5,84,57.00,4.619745
885,1000,0.50,500,2,17,2.2500,4.5,85,57.00,4.561612
886,1000,0.50,500,2,17,2.2500,4.5,86,97.00,1.342079
887,1000,0.50,500,2,17,2.2500,4.5,87,59.00,1.852191
888,1000,0.50,500,2,17,2.2500,4.5,88,128.00,1.042135
889,1000,0.50,500,2,17,2.2500,4.5,89,54.00,0.398523
890,1000,0.50,500,2,17,2.2500,4.5,90,77.00,5.896859
891,1000,0.50,500,2,17,2.2500,4.5,91,104.00,5.393301
892,1000,0.50,500,2,17,2.2500,4.5,92,59.00,4.934133
893,1000,0.50,500,2,17,2.2500,4.5,93,65.00,3.373593
894,1000,0.50,500,2,17,2.2500,4.5,94,61.00,5.499610
895,1000,0.50,500,2,17,2.2500,4.5,95,101.00,4.591234
896,1000,0.50,500,2,17,2.2500,4.5,96,63.00,0.821009
897,1000,0.50,500,2,17,2.2500,4.5,97,58.00,0.934346
898,1000,0.50,500,2,17,2.2500,4.5,98,110.00,5.255202
899,1000,0.50,500,2,17,2.2500,4.5,99,60.00,6.879723
900,1000,0.50,500,2,17,2.5000,5.0,0,70.00,2.762394
901,1000,0.50,500,2,17,2.5000,5.0,1,100.00,5.538020
902,1000,0.50,500,2,17,2.5000,5.0,2,62.00,1.743399
903,1000,0.50,500,2,17,2.5000,5.0,3,50.00,3.938890
904,1000,0.50,500,2,17,2.5000,5.0,4,59.00,0.518729
905,1000,0.50,500,2,17,2.5000,5.0,5,81.00,3.349961
906,1000,0.50,500,2,17,2.5000,5.0,6,87.00,0.442798
907,1000,0.50,500,2,17,2.5000,5.0,7,94.00,0.363699
908,1000,0.50,500,2,17,2.5000,5.0,8,61.00,1.197657
909,1000,0.50,500,2,17,2.5000,5.0,9,51.00,3.553662
910,1000,0.50,500,2,17,2.5000,5.0,10,103.00,3.632237
911,1000,0.50,500,2,17,2.5000,5.0,11,59.00,2.478706
912,1000,0.50,500,2,17,2.5000,5.0,12,80.00,0.608260
913,1000,0.50,500,2,17,2.5000,5.0,13,79.00,1.625447
914,1000,0.50,500,2,17,2.5000,5.0,14,108.00,2.765029
915,1000,0.50,500,2,17,2.5000,5.0,15,71.00,2.172031
916,1000,0.50,500,2,17,2.5000,5.0,16,47.00,0.635576
917,1000,0.50,500,2,17,2.5000,5.0,17,57.00,0.470014
918,1000,0.50,500,2,17,2.5000,5.0,18,54.00,0.897271
919,1000,0.50,500,2,17,2.5000,5.0,19,74.00,0.867902
920,1000,0.50,500,2,17,2.5000,5.0,20,59.00,0.643451
921,1000,0.50,500,2,17,2.5000,5.0,21,136.00,3.462962
922,1000,0.50,500,2,17,2.5000,5.0,22,110.00,4.333858
923,1000,0.50,500,2,17,2.5000,5.0,23,55.00,0.720060
924,1000,0.50,500,2,17,2.5000,5.0,24,55.00,0.431843
925,1000,0.50,500,2,17,2.5000,5.0,25,60.00,0.813929
926,1000,0.50,500,2,17,2.5000,5.0,26,60.00,2.462507
927,1000,0.50,500,2,17,2.5000,5.0,27,49.00,2.002529
928,1000,0.50,500,2,17,2.5000,5.0,28,73.00,0.626653
929,1000,0.50,500,2,17,2.5000,5.0,29,57.00,0.696889
930,1000,0.50,500,2,17,2.5000,5.0,30,124.00,4.433205
931,1000,0.50,500,2,17,2.5000,5.0,31,85.00,5.849339
932,1000,0.50,500,2,17,2.5000,5.0,32,71.00,4.969295
933,1000,0.50,500,2,17,2.5000,5.0,33,61.00,2.467645
934,1000,0.50,500,2,17,2.5000,5.0,34,51.00,0.509360
935,1000,0.50,500,2,17,2.5000,5.0,35,48.00,3.058011
936,1000,0.50,500,2,17,2.5000,5.0,36,59.00,4.563258
937,1000,0.50,500,2,17,2.5000,5.0,37,58.00,3.396652
938,1000,0.50,500,2,17,2.5000,5.0,38,55.00,1.879364
939,1000,0.50,500,2,17,2.5000,5.0,39,98.00,0.525448
940,1000,0.50,500,2,17,2.5000,5.0,40,62.00,4.001829
941,1000,0.50,500,2,17,2.5000,5.0,41,58.00,7.298914
942,1000,0.50,500,2,17,2.5000,5.0,42,59.00,0.533851
943,1000,0.50,500,2,17,2.5000,5.0,43,62.00,3.828364
944,1000,0.50,500,2,17,2.5000,5.0,44,58.00,1.402613
945,1000,0.50,500,2,17,2.5000,5.0,45,68.00,0.308446
946,1000,0.50,500,2,17,2.5000,5.0,46,61.00,6.118833
947,1000,0.50,500,2,17,2.5000,5.0,47,132.00,2.206157
948,1000,0.50,500,2,17,2.5000,5.0,48,61.00,4.114750
949,1000,0.50,500,2,17,2.5000,5.0,49,61.00,0.722449
950,1000,0.50,500,2,17,2.5000,5.0,50,80.00,6.664046
951,1000,0.50,500,2,17,2.5000,5.0,51,77.00,4.952822
952,1000,0.50,500,2,17,2.5000,5.0,52,95.00,1.921246
953,1000,0.50,500,2,17,2.5000,5.0,53,154.00,0.994006
954,1000,0.50,500,2,17,2.5000,5.0,54,86.00,0.731175
955,1000,0.50,500,2,17,2.5000,5.0,55,138.00,4.995275
956,1000,0.50,500,2,17,2.5000,5.0,56,60.00,4.620006
957,1000,0.50,500,2,17,2.5000,5.0,57,79.00,7.839248
958,1000,0.50,500,2,17,2.5000,5.0,58,56.00,5.310461
959,1000,0.50,500,2,17,2.5000,5.0,59,120.00,1.852889
960,1000,0.50,500,2,17,2.5000,5.0,60,78.00,3.388213
961,1000,0.50,500,2,17,2.5000,5.0,61,98.00,5.812862
962,1000,0.50,500,2,17,2.5000,5.0,62,133.00,0.555118
963,1000,0.50,500,2,17,2.5000,5.0,63,72.00,5.095855
964,1000,0.50,500,2,17,2.5000,5.0,64,58.00,3.975504
965,1000,0.50,500,2,17,2.5000,5.0,65,52.00,0.308347
966,1000,0.50,500,2,17,2.5000,5.0,66,70.00,4.321351
967,1000,0.50,500,2,17,2.5000,5.0,67,89.00,6.480617
968,1000,0.50,500,2,17,2.5000,5.0,68,51.00,0.688509
969,1000,0.50,500,2,17,2.5000,5.0,69,74.00,3.114492
970,1000,0.50,500,2,17,2.5000,5.0,70,102.00,2.069979
971,1000,0.50,500,2,17,2.5000,5.0,71,149.00,7.586293
972,1000,0.50,500,2,17,2.5000,5.0,72,59.00,1.394978
973,1000,0.50,500,2,17,2.5000,5.0,73,59.00,1.237302
974,1000,0.50,500,2,17,2.5000,5.0,74,78.00,0.612576
975,1000,0.50,500,2,17,2.5000,5.0,75,61.00,1.636457
976,1000,0.50,500,2,17,2.5000,5.0,76,71.00,0.993435
977,1000,0.50,500,2,17,2.5000,5.0,77,99.00,1.497228
978,1000,0.50,500,2,17,2.5000,5.0,78,79.00,0.515040
979,1000,0.50,500,2,17,2.5000,5.0,79,112.00,1.631907
980,1000,0.50,500,2,17,2.5000,5.0,80,47.00,0.700696
981,1000,0.50,500,2,17,2.5000,5.0,81,70.00,0.541955
982,1000,0.50,500,2,17,2.5000,5.0,82,94.00,1.634136
983,1000,0.50,500,2,17,2.5000,5.0,83,132.00,0.161379
984,1000,0.50,500,2,17,2.5000,5.0,84,60.00,0.615919
985,1000,0.50,500,2,17,2.5000,5.0,85,66.00,2.145573
986,1000,0.50,500,2,17,2.5000,5.0,86,58.00,0.479747
987,1000,0.50,500,2,17,2.5000,5.0,87,58.00,0.537753
988,1000,0.50,500,2,17,2.5000,5.0,88,52.00,1.298643
989,1000,0.50,500,2,17,2.5000,5.0,89,272.00,0.216199
990,1000,0.50,500,2,17,2.5000,5.0,90,88.00,3.415803
991,1000,0.50,500,2,17,2.5000,5.0,91,61.00,5.956851
992,1000,0.50,500,2,17,2.5000,5.0,92,61.00,2.534515
993,1000,0.50,500,2,17,2.5000,5.0,93,59.00,0.616892
994,1000,0.50,500,2,17,2.5000,5.0,94,76.00,6.263727
995,1000,0.50,500,2,17,2.5000,5.0,95,57.00,0.557173
996,1000,0.50,500,2,17,2.5000,5.0,96,76.00,3.018406
997,1000,0.50,500,2,17,2.5000,5.0,97,71.00,3.474154
998,1000,0.50,500,2,17,2.5000,5.0,98,70.00,3.114731
999,1000,0.50,500,2,17,2.5000,5.0,99,46.00,2.818891
1000,1000,0.50,500,3,35,0.2500,0.5,0,842.00,0.800982
1001,1000,0.50,500,3,35,0.2500,0.5,1,851.00,2.485623
1002,1000,0.50,500,3,35,0.2500,0.5,2,879.00,12.164106
1003,1000,0.50,500,3,35,0.2500,0.5,3,871.00,1.691277
1004,1000,0.50,500,3,35,0.2500,0.5,4,862.00,2.528963
1005,1000,0.50,500,3,35,0.2500,0.5,5,841.00,5.330870
1006,1000,0.50,500,3,35,0.2500,0.5,6,863.00,16.134296
1007,1000,0.50,500,3,35,0.2500,0.5,7,846.00,14.380250
1008,1000,0.50,500,3,35,0.2500,0.5,8,858.00,8.313178
1009,1000,0.50,500,3,35,0.2500,0.5,9,850.00,10.312222
1010,1000,0.50,500,3,35,0.2500,0.5,10,841.00,5.675133
1011,1000,0.50,500,3,35,0.2500,0.5,11,873.00,2.957043
1012,1000,0.50,500,3,35,0.2500,0.5,12,851.00,7.837961
1013,1000,0.50,500,3,35,0.2500,0.5,13,866.00,3.649279
1014,1000,0.50,500,3,35,0.2500,0.5,14,850.00,2.077364
1015,1000,0.50,500,3,35,0.2500,0.5,15,852.00,2.104534
1016,1000,0.50,500,3,35,0.2500,0.5,16,861.00,5.937136
1017,1000,0.50,500,3,35,0.2500,0.5,17,865.00,1.202749
1018,1000,0.50,500,3,35,0.2500,0.5,18,864.00,9.436344
1019,1000,0.50,500,3,35,0.2500,0.5,19,852.00,5.608840
1020,1000,0.50,500,3,35,0.2500,0.5,20,862.00,1.165293
1021,1000,0.50,500,3,35,0.2500,0.5,21,852.00,4.007854
1022,1000,0.50,500,3,35,0.2500,0.5,22,868.00,15.477098
1023,1000,0.50,500,3,35,0.2500,0.5,23,872.00,5.604519
1024,1000,0.50,500,3,35,0.2500,0.5,24,844.00,26.369736
1025,1000,0.50,500,3,35,0.2500,0.5,25,862.00,4.014883
1026,1000,0.50,500,3,35,0.2500,0.5,26,840.00,20.394314
1027,1000,0.50,500,3,35,0.2500,0.5,27,873.00,3.321313
1028,1000,0.50,500,3,35,0.2500,0.5,28,851.00,3.989775
1029,1000,0.50,500,3,35,0.2500,0.5,29,879.00,4.989229
1030,1000,0.50,500,3,35,0.2500,0.5,30,886.00,15.243825
1031,1000,0.50,500,3,35,0.2500,0.5,31,874.00,10.441184
1032,1000,0.50,500,3,35,0.2500,0.5,32,850.00,11.722863
1033,1000,0.50,500,3,35,0.2500,0.5,33,887.00,2.266952
1034,1000,0.50,500,3,35,0.2500,0.5,34,880.00,9.139167
1035,1000,0.50,500,3,35,0.2500,0.5,35,877.00,2.732304
1036,1000,0.50,500,3,35,0.2500,0.5,36,864.00,15.711510
1037,1000,0.50,500,3,35,0.2500,0.5,37,863.00,30.961128
1038,1000,0.50,500,3,35,0.2500,0.5,38,908.00,3.666597
1039,1000,0.50,500,3,35,0.2500,0.5,39,888.00,0.906401
1040,1000,0.50,500,3,35,0.2500,0.5,40,863.00,1.814770
1041,1000,0.50,500,3,35,0.2500,0.5,41,877.00,0.773698
1042,1000,0.50,500,3,35,0.2500,0.5,42,857.00,17.213472
1043,1000,0.50,500,3,35,0.2500,0.5,43,891.00,0.546682
1044,1000,0.50,500,3,35,0.2500,0.5,44,876.00,6.371601
1045,1000,0.50,500,3,35,0.2500,0.5,45,872.00,1.176873
1046,1000,0.50,500,3,35,0.2500,0.5,46,880.00,0.911358
1047,1000,0.50,500,3,35,0.2500,0.5,47,859.00,18.190632
1048,1000,0.50,500,3,35,0.2500,0.5,48,875.00,0.874842
1049,1000,0.50,500,3,35,0.2500,0.5,49,864.00,12.233298
1050,1000,0.50,500,3,35,0.2500,0.5,50,891.00,6.536542
1051,1000,0.50,500,3,35,0.2500,0.5,51,881.00,6.841703
1052,1000,0.50,500,3,35,0.2500,0.5,52,886.00,12.483171
1053,1000,0.50,500,3,35,0.2500,0.5,53,892.00,16.649439
1054,1000,0.50,500,3,35,0.2500,0.5,54,874.00,5.875050
1055,1000,0.50,500,3,35,0.2500,0.5,55,884.00,8.164740
1056,1000,0.50,500,3,35,0.2500,0.5,56,899.00,7.594896
1057,1000,0.50,500,3,35,0.2500,0.5,57,908.00,0.183317
1058,1000,0.50,500,3,35,0.2500,0.5,58,899.00,10.735568
1059,1000,0.50,500,3,35,0.2500,0.5,59,890.00,4.163056
1060,1000,0.50,500,3,35,0.2500,0.5,60,885.00,1.961341
1061,1000,0.50,500,3,35,0.2500,0.5,61,894.00,1.763023
1062,1000,0.50,500,3,35,0.2500,0.5,62,903.00,3.876482
1063,1000,0.50,500,3,35,0.2500,0.5,63,873.00,6.670038
1064,1000,0.50,500,3,35,0.2500,0.5,64,878.00,1.354720
1065,1000,0.50,500,3,35,0.2500,0.5,65,870.00,11.095559
1066,1000,0.50,500,3,35,0.2500,0.5,66,877.00,2.104333
1067,1000,0.50,500,3,35,0.2500,0.5,67,859.00,13.652043
1068,1000,0.50,500,3,35,0.2500,0.5,68,861.00,13.419992
1069,1000,0.50,500,3,35,0.2500,0.5,69,896.00,5.825011
1070,1000,0.50,500,3,35,0.2500,0.5,70,857.00,15.521888
1071,1000,0.50,500,3,35,0.2500,0.5,71,877.00,2.299562
1072,1000,0.50,500,3,35,0.2500,0.5,72,879.00,1.637414
1073,1000,0.50,500,3,35,0.2500,0.5,73,869.00,11.861546
1074,1000,0.50,500,3,35,0.2500,0.5,74,892.00,1.348902
1075,1000,0.50,500,3,35,0.2500,0.5,75,861.00,8.728495
1076,1000,0.50,500,3,35,0.2500,0.5,76,871.00,29.979700
1077,1000,0.50,500,3,35,0.2500,0.5,77,903.00,5.948029
1078,1000,0.50,500,3,35,0.2500,0.5,78,863.00,2.058318
1079,1000,0.50,500,3,35,0.2500,0.5,79,877.00,2.487707
1080,1000,0.50,500,3,35,0.2500,0.5,80,879.00,5.019059
1081,1000,0.50,500,3,35,0.2500,0.5,81,871.00,1.366577
1082,1000,0.50,500,3,35,0.2500,0.5,82,864.00,5.751227
1083,1000,0.50,500,3,35,0.2500,0.5,83,854.00,20.031427
1084,1000,0.50,500,3,35,0.2500,0.5,84,890.00,15.630669
1085,1000,0.50,500,3,35,0.2500,0.5,85,879.00,10.810452
1086,1000,0.50,500,3,35,0.2500,0.5,86,874.00,1.860045
1087,1000,0.50,500,3,35,0.2500,0.5,87,891.00,1.884170
1088,1000,0.50,500,3,35,0.2500,0.5,88,879.00,1.995642
1089,1000,0.50,500,3,35,0.2500,0.5,89,887.00,0.734966
1090,1000,0.50,500,3,35,0.2500,0.5,90,882.00,0.748058
1091,1000,0.50,500,3,35,0.2500,0.5,91,866.00,3.622777
1092,1000,0.50,500,3,35,0.2500,0.5,92,865.00,2.996326
1093,1000,0.50,500,3,35,0.2500,0.5,93,883.00,13.422724
1094,1000,0.50,500,3,35,0.2500,0.5,94,879.00,9.317409
1095,1000,0.50,500,3,35,0.2500,0.5,95,870.00,8.916152
1096,1000,0.50,500,3,35,0.2500,0.5,96,888.00,3.209075
1097,1000,0.50,500,3,35,0.2500,0.5,97,865.00,2.579278
1098,1000,0.50,500,3,35,0.2500,0.5,98,859.00,12.798198
1099,1000,0.50,500,3,35,0.2500,0.5,99,879.00,6.298575
1100,1000,0.50,500,3,35,0.5000,1.0,0,954.00,8.630192
1101,1000,0.50,500,3,35,0.5000,1.0,1,946.00,5.582064
1102,1000,0.50,500,3,35,0.5000,1.0,2,957.00,10.593572
1103,1000,0.50,500,3,35,0.5000,1.0,3,967.00,1.510454
1104,1000,0.50,500,3,35,0.5000,1.0,4,949.00,0.717261
1105,1000,0.50,500,3,35,0.5000,1.0,5,933.00,25.330576
1106,1000,0.50,500,3,35,0.5000,1.0,6,961.00,3.745399
1107,1000,0.50,500,3,35,0.5000,1.0,7,958.00,6.240465
1108,1000,0.50,500,3,35,0.5000,1.0,8,935.00,1.371352
1109,1000,0.50,500,3,35,0.5000,1.0,9,896.00,5.142787
1110,1000,0.50,500,3,35,0.5000,1.0,10,963.00,3.087256
1111,1000,0.50,500,3,35,0.5000,1.0,11,952.00,1.037042
1112,1000,0.50,500,3,35,0.5000,1.0,12,937.00,6.209017
1113,1000,0.50,500,3,35,0.5000,1.0,13,935.00,19.964703
1114,1000,0.50,500,3,35,0.5000,1.0,14,960.00,0.773523
1115,1000,0.50,500,3,35,0.5000,1.0,15,934.00,36.068943
1116,1000,0.50,500,3,35,0.5000,1.0,16,946.00,4.405379
1117,1000,0.50,500,3,35,0.5000,1.0,17,948.00,3.339437
1118,1000,0.50,500,3,35,0.5000,1.0,18,996.00,1.639405
1119,1000,0.50,500,3,35,0.5000,1.0,19,945.00,1.536540
1120,1000,0.50,500,3,35,0.5000,1.0,20,952.00,0.825789
1121,1000,0.50,500,3,35,0.5000,1.0,21,941.00,1.419577
1122,1000,0.50,500,3,35,0.5000,1.0,22,946.00,3.614541
1123,1000,0.50,500,3,35,0.5000,1.0,23,983.00,5.457338
1124,1000,0.50,500,3,35,0.5000,1.0,24,941.00,27.151274
1125,1000,0.50,500,3,35,0.5000,1.0,25,944.00,4.392374
1126,1000,0.50,500,3,35,0.5000,1.0,26,941.00,17.110434
1127,1000,0.50,500,3,35,0.5000,1.0,27,940.00,5.799229
1128,1000,0.50,500,3,35,0.5000,1.0,28,961.00,6.638999
1129,1000,0.50,500,3,35,0.5000,1.0,29,942.00,1.413015
1130,1000,0.50,500,3,35,0.5000,1.0,30,970.00,3.037769
1131,1000,0.50,500,3,35,0.5000,1.0,31,968.00,13.064806
1132,1000,0.50,500,3,35,0.5000,1.0,32,972.00,3.015676
1133,1000,0.50,500,3,35,0.5000,1.0,33,939.00,1.072506
1134,1000,0.50,500,3,35,0.5000,1.0,34,936.00,10.787551
1135,1000,0.50,500,3,35,0.5000,1.0,35,967.00,0.887848
1136,1000,0.50,500,3,35,0.5000,1.0,36,969.00,1.216945
1137,1000,0.50,500,3,35,0.5000,1.0,37,964.00,7.291193
1138,1000,0.50,500,3,35,0.5000,1.0,38,985.00,4.967098
1139,1000,0.50,500,3,35,0.5000,1.0,39,970.00,3.319975
1140,1000,0.50,500,3,35,0.5000,1.0,40,952.00,10.837303
1141,1000,0.50,500,3,35,0.5000,1.0,41,917.00,9.990212
1142,1000,0.50,500,3,35,0.5000,1.0,42,894.00,17.194672
1143,1000,0.50,500,3,35,0.5000,1.0,43,967.00,2.530362
1144,1000,0.50,500,3,35,0.5000,1.0,44,953.00,0.303596
1145,1000,0.50,500,3,35,0.5000,1.0,45,944.00,9.135488
1146,1000,0.50,500,3,35,0.5000,1.0,46,978.00,4.920684
1147,1000,0.50,500,3,35,0.5000,1.0,47,951.00,8.813774
1148,1000,0.50,500,3,35,0.5000,1.0,48,939.00,6.360299
1149,1000,0.50,500,3,35,0.5000,1.0,49,953.00,1.144336
1150,1000,0.50,500,3,35,0.5000,1.0,50,979.00,4.799726
1151,1000,0.50,500,3,35,0.5000,1.0,51,965.00,10.972122
1152,1000,0.50,500,3,35,0.5000,1.0,52,948.00,1.534403
1153,1000,0.50,500,3,35,0.5000,1.0,53,908.00,1.494385
1154,1000,0.50,500,3,35,0.5000,1.0,54,910.00,9.319151
1155,1000,0.50,500,3,35,0.5000,1.0,55,957.00,1.245326
1156,1000,0.50,500,3,35,0.5000,1.0,56,909.00,5.755650
1157,1000,0.50,500,3,35,0.5000,1.0,57,928.00,1.043409
1158,1000,0.50,500,3,35,0.5000,1.0,58,964.00,3.778157
1159,1000,0.50,500,3,35,0.5000,1.0,59,949.00,2.046380
1160,1000,0.50,500,3,35,0.5000,1.0,60,973.00,0.576829
1161,1000,0.50,500,3,35,0.5000,1.0,61,948.00,4.107172
1162,1000,0.50,500,3,35,0.5000,1.0,62,911.00,6.373976
1163,1000,0.50,500,3,35,0.5000,1.0,63,935.00,9.468458
1164,1000,0.50,500,3,35,0.5000,1.0,64,961.00,9.626040
1165,1000,0.50,500,3,35,0.5000,1.0,65,941.00,0.669957
1166,1000,0.50,500,3,35,0.5000,1.0,66,964.00,2.219722
1167,1000,0.50,500,3,35,0.5000,1.0,67,913.00,9.502742
1168,1000,0.50,500,3,35,0.5000,1.0,68,934.00,6.826449
1169,1000,0.50,500,3,35,0.5000,1.0,69,924.00,14.762176
1170,1000,0.50,500,3,35,0.5000,1.0,70,941.00,1.308134
1171,1000,0.50,500,3,35,0.5000,1.0,71,930.00,1.967535
1172,1000,0.50,500,3,35,0.5000,1.0,72,917.00,1.200066
1173,1000,0.50,500,3,35,0.5000,1.0,73,922.00,1.398028
1174,1000,0.50,500,3,35,0.5000,1.0,74,940.00,2.293187
1175,1000,0.50,500,3,35,0.5000,1.0,75,936.00,6.923302
1176,1000,0.50,500,3,35,0.5000,1.0,76,911.00,1.128680
1177,1000,0.50,500,3,35,0.5000,1.0,77,949.00,4.004636
1178,1000,0.50,500,3,35,0.5000,1.0,78,924.00,1.997963
1179,1000,0.50,500,3,35,0.5000,1.0,79,938.00,2.154362
1180,1000,0.50,500,3,35,0.5000,1.0,80,939.00,6.133056
1181,1000,0.50,500,3,35,0.5000,1.0,81,903.00,12.194917
1182,1000,0.50,500,3,35,0.5000,1.0,82,927.00,19.094982
