index,n,epsilon,d,m,k,t,repeat,time_mu_s,model_error
960,1000,0.50,500,2,17,0.9376,60,367.00,0.160299
961,1000,0.50,500,2,17,0.9860,61,369.00,0.476713
962,1000,0.50,500,2,17,1.0056,62,389.00,0.968176
963,1000,0.50,500,2,17,0.9985,63,370.00,0.173298
964,1000,0.50,500,2,17,0.9616,64,382.00,4.827325
965,1000,0.50,500,2,17,1.0439,65,360.00,4.472691
966,1000,0.50,500,2,17,1.0302,66,354.00,4.024539
967,1000,0.50,500,2,17,1.0109,67,339.00,0.208938
968,1000,0.50,500,2,17,1.0257,68,357.00,0.612855
969,1000,0.50,500,2,17,1.0211,69,366.00,5.652221
970,1000,0.50,500,2,17,1.0218,70,388.00,0.714942
971,1000,0.50,500,2,17,1.0157,71,358.00,0.294947
972,1000,0.50,500,2,17,0.9894,72,384.00,0.123299
973,1000,0.50,500,2,17,1.0183,73,325.00,0.219129
974,1000,0.50,500,2,17,1.0185,74,353.00,0.305095
975,1000,0.50,500,2,17,0.9759,75,391.00,0.152409
976,1000,0.50,500,2,17,1.0292,76,358.00,0.931960
977,1000,0.50,500,2,17,1.0330,77,346.00,0.889202
978,1000,0.50,500,2,17,1.0454,78,363.00,0.530648
979,1000,0.50,500,2,17,1.0083,79,394.00,0.222717
980,1000,0.50,500,2,17,0.9820,80,412.00,0.785785
981,1000,0.50,500,2,17,0.9624,81,344.00,0.086444
982,1000,0.50,500,2,17,0.9887,82,360.00,0.556325
983,1000,0.50,500,2,17,1.0017,83,346.00,0.366891
984,1000,0.50,500,2,17,0.9295,84,331.00,0.359030
985,1000,0.50,500,2,17,1.0533,85,384.00,0.388524
986,1000,0.50,500,2,17,1.0000,86,323.00,0.091567
987,1000,0.50,500,2,17,1.0027,87,368.00,0.930913
988,1000,0.50,500,2,17,1.0264,88,341.00,0.167856
989,1000,0.50,500,2,17,1.0227,89,346.00,0.398237
990,1000,0.50,500,2,17,0.9792,90,348.00,0.617857
991,1000,0.50,500,2,17,0.9800,91,356.00,0.706513
992,1000,0.50,500,2,17,0.9377,92,325.00,0.211457
993,1000,0.50,500,2,17,0.9897,93,390.00,0.269894
994,1000,0.50,500,2,17,0.9996,94,396.00,0.562953
995,1000,0.50,500,2,17,0.9964,95,354.00,0.148108
996,1000,0.50,500,2,17,0.9970,96,360.00,0.901865
997,1000,0.50,500,2,17,1.0300,97,387.00,0.821250
998,1000,0.50,500,2,17,1.0785,98,384.00,1.006272
999,1000,0.50,500,2,17,0.9647,99,378.00,0.075475
1000,1000,0.55,450,2,17,1.0244,0,398.00,0.598950
1001,1000,0.55,450,2,17,1.0620,1,355.00,2.798259
1002,1000,0.55,450,2,17,1.0655,2,393.00,0.519960
1003,1000,0.55,450,2,17,0.9770,3,376.00,0.313004
1004,1000,0.55,450,2,17,1.0329,4,328.00,0.480880
1005,1000,0.55,450,2,17,1.0200,5,398.00,1.057744
1006,1000,0.55,450,2,17,1.0462,6,316.00,0.194158
1007,1000,0.55,450,2,17,1.0187,7,310.00,0.277602
1008,1000,0.55,450,2,17,0.9514,8,377.00,0.174934
1009,1000,0.55,450,2,17,1.0136,9,386.00,1.425264
1010,1000,0.55,450,2,17,1.0176,10,397.00,0.478826
1011,1000,0.55,450,2,17,1.0348,11,165.00,0.563549
1012,1000,0.55,450,2,17,0.9719,12,425.00,0.446890
1013,1000,0.55,450,2,17,0.9760,13,369.00,2.561412
1014,1000,0.55,450,2,17,1.0223,14,377.00,0.431110
1015,1000,0.55,450,2,17,0.9438,15,162.00,0.515918
1016,1000,0.55,450,2,17,1.0157,16,328.00,0.652314
1017,1000,0.55,450,2,17,1.0132,17,358.00,0.498533
1018,1000,0.55,450,2,17,1.0049,18,337.00,0.092826
1019,1000,0.55,450,2,17,0.9371,19,346.00,0.398447
1020,1000,0.55,450,2,17,0.9804,20,260.00,1.172278
1021,1000,0.55,450,2,17,1.0245,21,399.00,0.488192
1022,1000,0.55,450,2,17,0.9786,22,391.00,0.041907
1023,1000,0.55,450,2,17,1.0339,23,400.00,0.257758
1024,1000,0.55,450,2,17,1.0026,24,330.00,0.121305
1025,1000,0.55,450,2,17,0.9922,25,386.00,0.993302
1026,1000,0.55,450,2,17,0.9903,26,377.00,0.286041
1027,1000,0.55,450,2,17,1.0271,27,398.00,0.911379
1028,1000,0.55,450,2,17,1.0142,28,394.00,0.295685
1029,1000,0.55,450,2,17,1.0273,29,389.00,0.241112
1030,1000,0.55,450,2,17,1.0124,30,192.00,0.522103
1031,1000,0.55,450,2,17,1.0308,31,407.00,0.797336
1032,1000,0.55,450,2,17,0.9964,32,396.00,0.480498
1033,1000,0.55,450,2,17,1.0267,33,378.00,0.361276
1034,1000,0.55,450,2,17,0.9628,34,389.00,1.650130
1035,1000,0.55,450,2,17,1.0418,35,371.00,0.064541
1036,1000,0.55,450,2,17,0.9628,36,347.00,0.179595
1037,1000,0.55,450,2,17,1.0055,37,396.00,0.761187
1038,1000,0.55,450,2,17,0.9934,38,368.00,0.629002
1039,1000,0.55,450,2,17,1.0840,39,133.00,0.648668
1040,1000,0.55,450,2,17,0.9930,40,357.00,0.546209
1041,1000,0.55,450,2,17,0.9898,41,359.00,3.666314
1042,1000,0.55,450,2,17,0.9481,42,354.00,0.441271
1043,1000,0.55,450,2,17,1.0228,43,414.00,1.683204
1044,1000,0.55,450,2,17,1.0318,44,246.00,0.684848
1045,1000,0.55,450,2,17,1.0024,45,398.00,0.335305
1046,1000,0.55,450,2,17,0.9921,46,353.00,0.097286
1047,1000,0.55,450,2,17,0.9974,47,361.00,0.257694
1048,1000,0.55,450,2,17,0.9971,48,349.00,0.457192
1049,1000,0.55,450,2,17,0.9675,49,392.00,0.933323
1050,1000,0.55,450,2,17,1.0067,50,393.00,1.676448
1051,1000,0.55,450,2,17,0.9986,51,132.00,0.069759
1052,1000,0.55,450,2,17,0.9852,52,224.00,0.172341
1053,1000,0.55,450,2,17,1.0276,53,358.00,0.637491
1054,1000,0.55,450,2,17,0.9433,54,367.00,0.358310
1055,1000,0.55,450,2,17,0.9323,55,344.00,0.215978
1056,1000,0.55,450,2,17,1.0240,56,368.00,0.374913
1057,1000,0.55,450,2,17,0.9806,57,374.00,1.474116
1058,1000,0.55,450,2,17,1.0108,58,378.00,0.369827
1059,1000,0.55,450,2,17,0.9630,59,349.00,0.230912
1060,1000,0.55,450,2,17,0.9860,60,383.00,0.945468
1061,1000,0.55,450,2,17,0.9655,61,379.00,0.206004
1062,1000,0.55,450,2,17,1.0022,62,391.00,1.806498
1063,1000,0.55,450,2,17,0.9104,63,408.00,0.164909
1064,1000,0.55,450,2,17,0.9662,64,416.00,1.091650
1065,1000,0.55,450,2,17,0.9892,65,360.00,0.722691
1066,1000,0.55,450,2,17,0.9850,66,406.00,0.271917
1067,1000,0.55,450,2,17,0.9522,67,400.00,0.356215
1068,1000,0.55,450,2,17,0.9855,68,377.00,0.278406
1069,1000,0.55,450,2,17,1.0199,69,92.00,0.256480
1070,1000,0.55,450,2,17,1.0429,70,376.00,0.462838
1071,1000,0.55,450,2,17,1.0244,71,340.00,0.091151
1072,1000,0.55,450,2,17,1.0460,72,358.00,0.706056
1073,1000,0.55,450,2,17,0.9529,73,365.00,0.546337
1074,1000,0.55,450,2,17,0.9974,74,405.00,0.221197
1075,1000,0.55,450,2,17,1.0133,75,357.00,0.246141
1076,1000,0.55,450,2,17,1.0075,76,357.00,0.145692
1077,1000,0.55,450,2,17,1.0177,77,393.00,0.904160
1078,1000,0.55,450,2,17,0.9250,78,356.00,0.163448
1079,1000,0.55,450,2,17,0.9882,79,376.00,1.122383
1080,1000,0.55,450,2,17,1.0671,80,370.00,0.203299
1081,1000,0.55,450,2,17,1.0209,81,241.00,0.207300
1082,1000,0.55,450,2,17,1.0032,82,378.00,0.299495
1083,1000,0.55,450,2,17,0.9761,83,383.00,1.155804
1084,1000,0.55,450,2,17,1.0127,84,413.00,1.484885
1085,1000,0.55,450,2,17,0.9964,85,383.00,0.320693
1086,1000,0.55,450,2,17,0.9983,86,335.00,0.430670
1087,1000,0.55,450,2,17,1.0171,87,379.00,0.443548
1088,1000,0.55,450,2,17,0.9617,88,385.00,0.080689
1089,1000,0.55,450,2,17,1.0023,89,428.00,2.054583
1090,1000,0.55,450,2,17,1.0513,90,393.00,0.109732
1091,1000,0.55,450,2,17,0.9932,91,120.00,0.185895
1092,1000,0.55,450,2,17,1.0472,92,392.00,0.167454
1093,1000,0.55,450,2,17,1.0273,93,385.00,0.110174
1094,1000,0.55,450,2,17,0.9198,94,363.00,0.629739
1095,1000,0.55,450,2,17,1.0095,95,360.00,0.438916
1096,1000,0.55,450,2,17,0.9715,96,331.00,0.288078
1097,1000,0.55,450,2,17,1.0251,97,357.00,0.659726
1098,1000,0.55,450,2,17,1.0476,98,365.00,0.131676
1099,1000,0.55,450,2,17,1.0361,99,379.00,0.204954
1100,1000,0.60,399,2,17,0.9685,0,377.00,0.112773
1101,1000,0.60,399,2,17,0.9995,1,373.00,0.105379
1102,1000,0.60,399,2,17,1.0333,2,420.00,3.392390
1103,1000,0.60,399,2,17,0.9551,3,412.00,1.403692
1104,1000,0.60,399,2,17,0.9669,4,394.00,0.955272
1105,1000,0.60,399,2,17,1.0216,5,402.00,0.395196
1106,1000,0.60,399,2,17,1.0099,6,389.00,2.567257
1107,1000,0.60,399,2,17,0.9759,7,441.00,4.292719
1108,1000,0.60,399,2,17,0.9760,8,353.00,1.397306
1109,1000,0.60,399,2,17,0.9999,9,275.00,0.378283
1110,1000,0.60,399,2,17,1.0346,10,375.00,0.416734
1111,1000,0.60,399,2,17,1.0047,11,360.00,1.063571
1112,1000,0.60,399,2,17,0.9398,12,321.00,0.472068
1113,1000,0.60,399,2,17,0.9486,13,364.00,0.536209
1114,1000,0.60,399,2,17,0.9701,14,349.00,3.673282
1115,1000,0.60,399,2,17,0.9995,15,412.00,4.239997
1116,1000,0.60,399,2,17,1.0572,16,391.00,2.137188
1117,1000,0.60,399,2,17,0.9817,17,380.00,0.474777
1118,1000,0.60,399,2,17,0.9622,18,380.00,0.169905
1119,1000,0.60,399,2,17,0.9835,19,373.00,0.052282
1120,1000,0.60,399,2,17,0.9972,20,344.00,1.197579
1121,1000,0.60,399,2,17,1.0012,21,395.00,0.267459
1122,1000,0.60,399,2,17,1.0430,22,390.00,0.029556
1123,1000,0.60,399,2,17,0.9947,23,401.00,1.335301
1124,1000,0.60,399,2,17,0.9343,24,376.00,4.530888
1125,1000,0.60,399,2,17,0.9982,25,138.00,0.730967
1126,1000,0.60,399,2,17,1.0115,26,409.00,6.264178
1127,1000,0.60,399,2,17,1.0152,27,398.00,3.705237
1128,1000,0.60,399,2,17,0.9898,28,375.00,0.101076
1129,1000,0.60,399,2,17,1.0635,29,315.00,0.147498
1130,1000,0.60,399,2,17,0.9276,30,377.00,0.302185
1131,1000,0.60,399,2,17,0.9954,31,369.00,0.684337
1132,1000,0.60,399,2,17,1.0013,32,407.00,1.390617
1133,1000,0.60,399,2,17,0.9894,33,351.00,0.132783
1134,1000,0.60,399,2,17,1.0678,34,383.00,7.760623
1135,1000,0.60,399,2,17,0.9803,35,363.00,0.085990
1136,1000,0.60,399,2,17,0.9680,36,215.00,0.462165
1137,1000,0.60,399,2,17,0.9519,37,402.00,0.453955
1138,1000,0.60,399,2,17,0.9840,38,366.00,0.710879
1139,1000,0.60,399,2,17,1.0701,39,405.00,2.010733
1140,1000,0.60,399,2,17,0.9712,40,408.00,1.311264
1141,1000,0.60,399,2,17,1.0398,41,370.00,1.773502
1142,1000,0.60,399,2,17,0.9438,42,444.00,0.765174
1143,1000,0.60,399,2,17,1.0163,43,406.00,0.612322
1144,1000,0.60,399,2,17,0.9575,44,390.00,0.159029
1145,1000,0.60,399,2,17,0.9614,45,374.00,0.472571
1146,1000,0.60,399,2,17,0.9481,46,403.00,2.233306
1147,1000,0.60,399,2,17,0.9709,47,427.00,0.768470
1148,1000,0.60,399,2,17,0.9863,48,419.00,2.671826
1149,1000,0.60,399,2,17,1.1204,49,253.00,0.091125
1150,1000,0.60,399,2,17,1.0310,50,427.00,5.859479
1151,1000,0.60,399,2,17,1.0031,51,355.00,1.094074
1152,1000,0.60,399,2,17,1.0022,52,415.00,0.289174
1153,1000,0.60,399,2,17,0.9561,53,396.00,0.791277
1154,1000,0.60,399,2,17,1.0040,54,391.00,4.870930
1155,1000,0.60,399,2,17,0.9965,55,386.00,0.381225
1156,1000,0.60,399,2,17,0.9534,56,413.00,0.162559
1157,1000,0.60,399,2,17,1.0204,57,389.00,0.686362
1158,1000,0.60,399,2,17,0.9740,58,396.00,0.519472
1159,1000,0.60,399,2,17,1.0539,59,361.00,0.010711
1160,1000,0.60,399,2,17,0.9880,60,354.00,0.445429
1161,1000,0.60,399,2,17,1.0777,61,396.00,1.401543
1162,1000,0.60,399,2,17,0.9977,62,113.00,0.548567
1163,1000,0.60,399,2,17,0.9939,63,308.00,0.521047
1164,1000,0.60,399,2,17,1.0158,64,424.00,3.248084
1165,1000,0.60,399,2,17,0.9851,65,416.00,0.459229
1166,1000,0.60,399,2,17,0.9896,66,405.00,4.537822
1167,1000,0.60,399,2,17,0.9886,67,355.00,0.595535
1168,1000,0.60,399,2,17,0.9307,68,405.00,1.006730
1169,1000,0.60,399,2,17,0.9849,69,220.00,0.808592
1170,1000,0.60,399,2,17,1.0334,70,348.00,0.327959
1171,1000,0.60,399,2,17,1.0055,71,438.00,1.196060
1172,1000,0.60,399,2,17,0.9068,72,365.00,0.180605
1173,1000,0.60,399,2,17,1.0128,73,197.00,0.315368
1174,1000,0.60,399,2,17,1.0455,74,389.00,1.005384
1175,1000,0.60,399,2,17,1.0416,75,390.00,0.743031
1176,1000,0.60,399,2,17,0.9887,76,390.00,0.480163
1177,1000,0.60,399,2,17,0.9853,77,423.00,6.117729
1178,1000,0.60,399,2,17,1.0212,78,396.00,0.759899
1179,1000,0.60,399,2,17,0.9654,79,395.00,1.353982
1180,1000,0.60,399,2,17,0.9461,80,192.00,0.372887
1181,1000,0.60,399,2,17,1.0728,81,73.00,0.550357
1182,1000,0.60,399,2,17,1.0384,82,382.00,0.344932
1183,1000,0.60,399,2,17,0.9063,83,368.00,0.327522
1184,1000,0.60,399,2,17,0.9829,84,376.00,0.269478
1185,1000,0.60,399,2,17,0.9951,85,391.00,1.279708
1186,1000,0.60,399,2,17,0.9917,86,399.00,0.997463
1187,1000,0.60,399,2,17,1.0091,87,415.00,0.974031
1188,1000,0.60,399,2,17,1.0071,88,162.00,0.299954
1189,1000,0.60,399,2,17,0.9600,89,153.00,0.266816
1190,1000,0.60,399,2,17,0.9946,90,381.00,1.110528
1191,1000,0.60,399,2,17,0.9733,91,229.00,0.310082
1192,1000,0.60,399,2,17,0.9340,92,382.00,4.711160
1193,1000,0.60,399,2,17,1.0257,93,340.00,0.061885
1194,1000,0.60,399,2,17,0.9954,94,384.00,0.490176
1195,1000,0.60,399,2,17,0.9948,95,392.00,0.689419
1196,1000,0.60,399,2,17,0.9884,96,44.00,0.599909
1197,1000,0.60,399,2,17,1.0144,97,367.00,4.733023
1198,1000,0.60,399,2,17,1.0522,98,36.00,0.569277
1199,1000,0.60,399,2,17,0.9685,99,392.00,2.655797
1200,1000,0.65,350,2,17,0.9846,0,106.00,0.503691
1201,1000,0.65,350,2,17,0.9533,1,401.00,0.223925
1202,1000,0.65,350,2,17,0.9653,2,83.00,4.039315
1203,1000,0.65,350,2,17,0.9891,3,153.00,1.463437
1204,1000,0.65,350,2,17,1.0418,4,104.00,4.050941
1205,1000,0.65,350,2,17,0.9614,5,351.00,0.442364
1206,1000,0.65,350,2,17,1.0706,6,424.00,2.501290
1207,1000,0.65,350,2,17,1.0143,7,350.00,0.155839
1208,1000,0.65,350,2,17,0.9911,8,262.00,2.229347
1209,1000,0.65,350,2,17,0.9617,9,427.00,4.842428
1210,1000,0.65,350,2,17,0.9654,10,383.00,1.545019
1211,1000,0.65,350,2,17,1.0044,11,389.00,2.457429
1212,1000,0.65,350,2,17,1.0778,12,289.00,0.931315
1213,1000,0.65,350,2,17,0.9432,13,389.00,2.093717
1214,1000,0.65,350,2,17,0.9416,14,448.00,3.466901
1215,1000,0.65,350,2,17,1.0318,15,419.00,1.237979
1216,1000,0.65,350,2,17,1.0481,16,33.00,0.015959
1217,1000,0.65,350,2,17,1.0422,17,385.00,1.838731
1218,1000,0.65,350,2,17,0.9761,18,437.00,6.050460
1219,1000,0.65,350,2,17,1.0243,19,404.00,0.591431
1220,1000,0.65,350,2,17,1.0441,20,55.00,2.797716
1221,1000,0.65,350,2,17,0.9647,21,406.00,1.576588
1222,1000,0.65,350,2,17,1.0262,22,419.00,2.982428
1223,1000,0.65,350,2,17,1.0077,23,168.00,2.709201
1224,1000,0.65,350,2,17,1.0472,24,304.00,1.020273
1225,1000,0.65,350,2,17,1.0492,25,378.00,1.323267
1226,1000,0.65,350,2,17,0.9638,26,348.00,1.574534
1227,1000,0.65,350,2,17,0.9927,27,84.00,4.336167
1228,1000,0.65,350,2,17,0.9589,28,156.00,0.226242
1229,1000,0.65,350,2,17,0.9963,29,397.00,2.428159
1230,1000,0.65,350,2,17,1.0858,30,150.00,4.178382
1231,1000,0.65,350,2,17,1.0152,31,430.00,4.499824
1232,1000,0.65,350,2,17,0.9992,32,384.00,3.761176
1233,1000,0.65,350,2,17,0.9320,33,426.00,2.336634
1234,1000,0.65,350,2,17,1.0068,34,271.00,4.270601
1235,1000,0.65,350,2,17,0.9753,35,432.00,4.086154
1236,1000,0.65,350,2,17,0.9573,36,381.00,1.182773
1237,1000,0.65,350,2,17,0.9998,37,387.00,4.625256
1238,1000,0.65,350,2,17,0.9897,38,418.00,1.049173
1239,1000,0.65,350,2,17,0.9882,39,38.00,0.498458
1240,1000,0.65,350,2,17,1.0216,40,48.00,1.418402
1241,1000,0.65,350,2,17,1.0480,41,176.00,0.266782
1242,1000,0.65,350,2,17,0.9697,42,444.00,3.221442
1243,1000,0.65,350,2,17,0.9839,43,362.00,0.665899
1244,1000,0.65,350,2,17,0.9907,44,130.00,4.926634
1245,1000,0.65,350,2,17,0.9478,45,386.00,0.832888
1246,1000,0.65,350,2,17,1.0915,46,295.00,3.584139
1247,1000,0.65,350,2,17,0.9803,47,346.00,0.502655
1248,1000,0.65,350,2,17,0.9879,48,383.00,3.400028
1249,1000,0.65,350,2,17,0.9668,49,391.00,4.565244
1250,1000,0.65,350,2,17,0.9424,50,178.00,2.078765
1251,1000,0.65,350,2,17,0.9297,51,409.00,2.808589
1252,1000,0.65,350,2,17,1.0326,52,392.00,0.293055
1253,1000,0.65,350,2,17,1.0250,53,405.00,4.913279
1254,1000,0.65,350,2,17,0.9860,54,441.00,2.040733
1255,1000,0.65,350,2,17,1.0103,55,444.00,2.314146
1256,1000,0.65,350,2,17,0.9434,56,252.00,2.609607
1257,1000,0.65,350,2,17,1.0416,57,438.00,5.627676
1258,1000,0.65,350,2,17,1.0090,58,39.00,0.185159
1259,1000,0.65,350,2,17,0.9578,59,136.00,0.664358
1260,1000,0.65,350,2,17,0.9998,60,384.00,1.884831
1261,1000,0.65,350,2,17,1.0023,61,92.00,0.989910
1262,1000,0.65,350,2,17,0.9961,62,397.00,3.080157
1263,1000,0.65,350,2,17,0.9625,63,447.00,2.633232
1264,1000,0.65,350,2,17,1.0060,64,397.00,1.133482
1265,1000,0.65,350,2,17,0.9684,65,304.00,4.853663
1266,1000,0.65,350,2,17,0.9724,66,281.00,0.669706
1267,1000,0.65,350,2,17,1.0371,67,214.00,1.789167
1268,1000,0.65,350,2,17,0.9201,68,232.00,0.113244
1269,1000,0.65,350,2,17,0.9750,69,407.00,2.797043
1270,1000,0.65,350,2,17,0.9693,70,125.00,0.424941
1271,1000,0.65,350,2,17,0.9927,71,395.00,4.993890
1272,1000,0.65,350,2,17,0.9853,72,419.00,3.623914
1273,1000,0.65,350,2,17,0.9730,73,381.00,0.373213
1274,1000,0.65,350,2,17,0.9652,74,140.00,2.690676
1275,1000,0.65,350,2,17,1.0277,75,437.00,1.004717
1276,1000,0.65,350,2,17,0.9300,76,407.00,3.029169
1277,1000,0.65,350,2,17,0.9845,77,407.00,1.928494
1278,1000,0.65,350,2,17,0.9663,78,394.00,0.915740
1279,1000,0.65,350,2,17,0.9918,79,422.00,3.332564
1280,1000,0.65,350,2,17,1.0090,80,422.00,3.578745
1281,1000,0.65,350,2,17,0.9550,81,257.00,0.210333
1282,1000,0.65,350,2,17,0.9405,82,370.00,1.788604
1283,1000,0.65,350,2,17,0.9907,83,385.00,0.987579
1284,1000,0.65,350,2,17,1.0157,84,166.00,0.627344
1285,1000,0.65,350,2,17,1.0331,85,197.00,3.001091
1286,1000,0.65,350,2,17,1.0237,86,218.00,5.174954
1287,1000,0.65,350,2,17,1.0317,87,365.00,0.089675
1288,1000,0.65,350,2,17,0.9817,88,49.00,1.501466
1289,1000,0.65,350,2,17,1.0425,89,65.00,1.850839
1290,1000,0.65,350,2,17,0.9931,90,261.00,0.320124
1291,1000,0.65,350,2,17,1.0262,91,355.00,1.413720
1292,1000,0.65,350,2,17,0.9394,92,397.00,2.134550
1293,1000,0.65,350,2,17,0.9352,93,429.00,3.204602
1294,1000,0.65,350,2,17,0.9596,94,422.00,1.837942
1295,1000,0.65,350,2,17,0.9717,95,158.00,2.193997
1296,1000,0.65,350,2,17,1.0020,96,362.00,7.492884
1297,1000,0.65,350,2,17,0.9770,97,404.00,3.267933
1298,1000,0.65,350,2,17,0.9973,98,463.00,0.985082
1299,1000,0.65,350,2,17,0.9610,99,202.00,2.611380
1300,1000,0.70,300,2,17,0.9561,0,132.00,2.109747
1301,1000,0.70,300,2,17,0.9676,1,65.00,2.771878
1302,1000,0.70,300,2,17,0.9203,2,95.00,4.231870
1303,1000,0.70,300,2,17,1.0348,3,282.00,2.694048
1304,1000,0.70,300,2,17,0.9889,4,84.00,3.933373
1305,1000,0.70,300,2,17,0.9683,5,58.00,2.894918
1306,1000,0.70,300,2,17,0.9297,6,56.00,3.883997
1307,1000,0.70,300,2,17,1.0520,7,80.00,3.640840
1308,1000,0.70,300,2,17,0.9876,8,61.00,5.382607
1309,1000,0.70,300,2,17,1.0336,9,207.00,5.121496
1310,1000,0.70,300,2,17,1.0969,10,60.00,6.009613
1311,1000,0.70,300,2,17,1.0194,11,63.00,2.916487
1312,1000,0.70,300,2,17,1.0374,12,80.00,3.623025
1313,1000,0.70,300,2,17,0.9705,13,169.00,4.738059
1314,1000,0.70,300,2,17,1.0357,14,84.00,2.753904
1315,1000,0.70,300,2,17,0.9343,15,62.00,4.754348
1316,1000,0.70,300,2,17,1.0280,16,77.00,5.704676
1317,1000,0.70,300,2,17,1.0365,17,108.00,3.140676
1318,1000,0.70,300,2,17,1.0120,18,322.00,3.762628
1319,1000,0.70,300,2,17,1.0047,19,60.00,4.826416
1320,1000,0.70,300,2,17,1.0554,20,81.00,6.330925
1321,1000,0.70,300,2,17,1.0256,21,62.00,4.840428
1322,1000,0.70,300,2,17,1.0465,22,80.00,3.849066
1323,1000,0.70,300,2,17,0.9814,23,103.00,3.906833
1324,1000,0.70,300,2,17,0.9803,24,196.00,5.727783
1325,1000,0.70,300,2,17,1.0098,25,65.00,0.781565
1326,1000,0.70,300,2,17,1.0142,26,75.00,4.131015
1327,1000,0.70,300,2,17,0.9767,27,362.00,4.154446
1328,1000,0.70,300,2,17,1.0399,28,58.00,3.064018
1329,1000,0.70,300,2,17,1.0122,29,171.00,7.328632
1330,1000,0.70,300,2,17,0.9423,30,254.00,3.296179
1331,1000,0.70,300,2,17,1.0164,31,87.00,4.723680
1332,1000,0.70,300,2,17,1.0190,32,217.00,5.081872
1333,1000,0.70,300,2,17,1.0387,33,58.00,1.006585
1334,1000,0.70,300,2,17,0.9779,34,56.00,4.262719
1335,1000,0.70,300,2,17,0.9792,35,83.00,4.771521
1336,1000,0.70,300,2,17,0.9637,36,62.00,4.868266
1337,1000,0.70,300,2,17,0.9438,37,65.00,4.519196
1338,1000,0.70,300,2,17,1.0584,38,104.00,3.718574
1339,1000,0.70,300,2,17,0.8676,39,194.00,2.640659
1340,1000,0.70,300,2,17,0.9444,40,183.00,1.250969
1341,1000,0.70,300,2,17,0.9777,41,120.00,4.995949
1342,1000,0.70,300,2,17,1.0408,42,60.00,3.361845
1343,1000,0.70,300,2,17,0.9093,43,69.00,4.313131
1344,1000,0.70,300,2,17,0.9566,44,187.00,6.984174
1345,1000,0.70,300,2,17,1.0478,45,62.00,3.377410
1346,1000,0.70,300,2,17,1.0340,46,40.00,0.862789
1347,1000,0.70,300,2,17,1.0175,47,397.00,6.408243
1348,1000,0.70,300,2,17,1.0196,48,61.00,4.098544
1349,1000,0.70,300,2,17,0.9864,49,85.00,2.762939
1350,1000,0.70,300,2,17,0.9928,50,147.00,6.600296
1351,1000,0.70,300,2,17,0.9859,51,109.00,4.945817
1352,1000,0.70,300,2,17,0.9525,52,59.00,4.237816
1353,1000,0.70,300,2,17,1.0541,53,134.00,3.022369
1354,1000,0.70,300,2,17,1.0007,54,216.00,4.690886
1355,1000,0.70,300,2,17,0.9368,55,62.00,2.683528
1356,1000,0.70,300,2,17,0.9579,56,63.00,5.516939
1357,1000,0.70,300,2,17,0.9896,57,74.00,6.075748
1358,1000,0.70,300,2,17,0.9319,58,61.00,4.194029
1359,1000,0.70,300,2,17,0.9983,59,67.00,4.158125
1360,1000,0.70,300,2,17,1.0502,60,160.00,2.441261
1361,1000,0.70,300,2,17,1.0011,61,67.00,2.241729
1362,1000,0.70,300,2,17,1.0742,62,206.00,5.182682
1363,1000,0.70,300,2,17,0.9942,63,82.00,3.163652
1364,1000,0.70,300,2,17,1.0065,64,82.00,3.160312
1365,1000,0.70,300,2,17,0.9435,65,92.00,3.737782
1366,1000,0.70,300,2,17,0.9616,66,97.00,2.982285
1367,1000,0.70,300,2,17,1.0443,67,79.00,3.200875
1368,1000,0.70,300,2,17,0.9469,68,63.00,1.549792
1369,1000,0.70,300,2,17,0.9642,69,196.00,4.277010
1370,1000,0.70,300,2,17,0.9925,70,77.00,4.015104
1371,1000,0.70,300,2,17,0.9679,71,108.00,2.815325
1372,1000,0.70,300,2,17,1.0871,72,69.00,7.120869
1373,1000,0.70,300,2,17,1.0674,73,96.00,1.833387
1374,1000,0.70,300,2,17,0.9598,74,61.00,4.995963
1375,1000,0.70,300,2,17,0.9625,75,151.00,4.607856
1376,1000,0.70,300,2,17,0.9094,76,115.00,3.616684
1377,1000,0.70,300,2,17,0.9762,77,42.00,1.161259
1378,1000,0.70,300,2,17,0.9711,78,64.00,4.829849
1379,1000,0.70,300,2,17,0.9239,79,139.00,1.574960
1380,1000,0.70,300,2,17,1.0029,80,81.00,4.089717
1381,1000,0.70,300,2,17,0.9609,81,76.00,1.824734
1382,1000,0.70,300,2,17,0.9766,82,61.00,3.591701
1383,1000,0.70,300,2,17,0.9986,83,36.00,0.274640
1384,1000,0.70,300,2,17,1.0292,84,64.00,1.569298
1385,1000,0.70,300,2,17,1.0025,85,209.00,3.462765
1386,1000,0.70,300,2,17,1.1016,86,57.00,5.374146
1387,1000,0.70,300,2,17,1.0446,87,152.00,5.281577
1388,1000,0.70,300,2,17,0.9910,88,127.00,3.642083
1389,1000,0.70,300,2,17,1.0468,89,102.00,2.341652
1390,1000,0.70,300,2,17,1.0139,90,202.00,3.239019
1391,1000,0.70,300,2,17,0.9388,91,137.00,0.526858
1392,1000,0.70,300,2,17,0.9726,92,82.00,5.202093
1393,1000,0.70,300,2,17,0.9152,93,88.00,4.063765
1394,1000,0.70,300,2,17,0.9896,94,111.00,4.039918
1395,1000,0.70,300,2,17,1.0061,95,63.00,4.415748
1396,1000,0.70,300,2,17,1.0025,96,119.00,3.601096
