index,n,epsilon,d,m,k,t,pr,bias_type,repeat,time_mu_s,model_error
11375,1000,0.10,900,3,350,1.3246,0.40,periodic,75,9399.00,0.584021
11376,1000,0.10,900,3,350,1.3042,0.40,periodic,76,9367.00,1.003148
11377,1000,0.10,900,3,350,1.2783,0.40,periodic,77,9447.00,1.945763
11378,1000,0.10,900,3,350,1.2965,0.40,periodic,78,9476.00,1.264166
11379,1000,0.10,900,3,350,1.2624,0.40,periodic,79,9417.00,0.843578
11380,1000,0.10,900,3,350,1.2773,0.40,periodic,80,9505.00,0.704160
11381,1000,0.10,900,3,350,1.2529,0.40,periodic,81,9490.00,1.040068
11382,1000,0.10,900,3,350,1.2888,0.40,periodic,82,9605.00,0.902762
11383,1000,0.10,900,3,350,1.2630,0.40,periodic,83,9604.00,1.289645
11384,1000,0.10,900,3,350,1.2742,0.40,periodic,84,9360.00,0.801520
11385,1000,0.10,900,3,350,1.2823,0.40,periodic,85,9458.00,0.953172
11386,1000,0.10,900,3,350,1.2549,0.40,periodic,86,9472.00,1.492082
11387,1000,0.10,900,3,350,1.2809,0.40,periodic,87,9499.00,1.555042
11388,1000,0.10,900,3,350,1.2420,0.40,periodic,88,9313.00,0.987274
11389,1000,0.10,900,3,350,1.2809,0.40,periodic,89,9359.00,0.654902
11390,1000,0.10,900,3,350,1.2647,0.40,periodic,90,9513.00,1.428038
11391,1000,0.10,900,3,350,1.2786,0.40,periodic,91,9475.00,0.740319
11392,1000,0.10,900,3,350,1.2715,0.40,periodic,92,9308.00,1.639489
11393,1000,0.10,900,3,350,1.3061,0.40,periodic,93,9353.00,0.917952
11394,1000,0.10,900,3,350,1.2445,0.40,periodic,94,9359.00,1.387592
11395,1000,0.10,900,3,350,1.2470,0.40,periodic,95,9499.00,0.734106
11396,1000,0.10,900,3,350,1.3079,0.40,periodic,96,9349.00,0.753255
11397,1000,0.10,900,3,350,1.2706,0.40,periodic,97,9610.00,0.673688
11398,1000,0.10,900,3,350,1.2415,0.40,periodic,98,9381.00,0.530603
11399,1000,0.10,900,3,350,1.2806,0.40,periodic,99,9172.00,0.980242
11400,1000,0.10,900,3,350,1.2576,0.45,periodic,0,9321.00,1.433698
11401,1000,0.10,900,3,350,1.2877,0.45,periodic,1,9616.00,1.067446
11402,1000,0.10,900,3,350,1.2693,0.45,periodic,2,9546.00,1.217615
11403,1000,0.10,900,3,350,1.2918,0.45,periodic,3,9271.00,0.659846
11404,1000,0.10,900,3,350,1.2445,0.45,periodic,4,9633.00,0.966858
11405,1000,0.10,900,3,350,1.2836,0.45,periodic,5,9402.00,0.778996
11406,1000,0.10,900,3,350,1.2883,0.45,periodic,6,9317.00,0.723207
11407,1000,0.10,900,3,350,1.2674,0.45,periodic,7,9274.00,1.140544
11408,1000,0.10,900,3,350,1.3019,0.45,periodic,8,9277.00,0.954789
11409,1000,0.10,900,3,350,1.2904,0.45,periodic,9,9261.00,1.812346
11410,1000,0.10,900,3,350,1.2299,0.45,periodic,10,9382.00,0.870582
11411,1000,0.10,900,3,350,1.2846,0.45,periodic,11,9493.00,0.761271
11412,1000,0.10,900,3,350,1.2754,0.45,periodic,12,9408.00,1.284753
11413,1000,0.10,900,3,350,1.3053,0.45,periodic,13,9470.00,0.637839
11414,1000,0.10,900,3,350,1.2833,0.45,periodic,14,9626.00,0.959288
11415,1000,0.10,900,3,350,1.2748,0.45,periodic,15,9471.00,0.695947
11416,1000,0.10,900,3,350,1.2907,0.45,periodic,16,9407.00,1.302797
11417,1000,0.10,900,3,350,1.2717,0.45,periodic,17,9381.00,0.612884
11418,1000,0.10,900,3,350,1.2751,0.45,periodic,18,9659.00,1.257507
11419,1000,0.10,900,3,350,1.2688,0.45,periodic,19,9445.00,0.818794
11420,1000,0.10,900,3,350,1.2540,0.45,periodic,20,9330.00,1.491463
11421,1000,0.10,900,3,350,1.2977,0.45,periodic,21,9441.00,1.790349
11422,1000,0.10,900,3,350,1.2980,0.45,periodic,22,9428.00,1.014323
11423,1000,0.10,900,3,350,1.2797,0.45,periodic,23,9312.00,1.471537
11424,1000,0.10,900,3,350,1.3208,0.45,periodic,24,9452.00,0.691019
11425,1000,0.10,900,3,350,1.2624,0.45,periodic,25,9442.00,1.858343
11426,1000,0.10,900,3,350,1.3098,0.45,periodic,26,9460.00,0.708412
11427,1000,0.10,900,3,350,1.2224,0.45,periodic,27,9409.00,1.026895
11428,1000,0.10,900,3,350,1.2693,0.45,periodic,28,9407.00,1.441782
11429,1000,0.10,900,3,350,1.2485,0.45,periodic,29,9432.00,0.503402
11430,1000,0.10,900,3,350,1.2988,0.45,periodic,30,9607.00,0.988566
11431,1000,0.10,900,3,350,1.2178,0.45,periodic,31,9426.00,0.735350
11432,1000,0.10,900,3,350,1.2767,0.45,periodic,32,9462.00,0.858873
11433,1000,0.10,900,3,350,1.2700,0.45,periodic,33,9467.00,0.903806
11434,1000,0.10,900,3,350,1.2345,0.45,periodic,34,9335.00,1.465269
11435,1000,0.10,900,3,350,1.2447,0.45,periodic,35,9409.00,0.815723
11436,1000,0.10,900,3,350,1.3028,0.45,periodic,36,9493.00,0.722361
11437,1000,0.10,900,3,350,1.2988,0.45,periodic,37,9320.00,1.183281
11438,1000,0.10,900,3,350,1.2780,0.45,periodic,38,9351.00,0.821559
11439,1000,0.10,900,3,350,1.2820,0.45,periodic,39,9555.00,0.658064
11440,1000,0.10,900,3,350,1.3122,0.45,periodic,40,9492.00,0.759578
11441,1000,0.10,900,3,350,1.2376,0.45,periodic,41,9156.00,1.024532
11442,1000,0.10,900,3,350,1.2753,0.45,periodic,42,9504.00,1.597437
11443,1000,0.10,900,3,350,1.2994,0.45,periodic,43,9376.00,0.719139
11444,1000,0.10,900,3,350,1.2497,0.45,periodic,44,9472.00,1.833851
11445,1000,0.10,900,3,350,1.2517,0.45,periodic,45,9474.00,0.749825
11446,1000,0.10,900,3,350,1.2792,0.45,periodic,46,9289.00,0.718929
11447,1000,0.10,900,3,350,1.2897,0.45,periodic,47,9410.00,1.226619
11448,1000,0.10,900,3,350,1.2671,0.45,periodic,48,9484.00,1.167677
11449,1000,0.10,900,3,350,1.3179,0.45,periodic,49,9301.00,1.229230
11450,1000,0.10,900,3,350,1.2753,0.45,periodic,50,9507.00,1.680454
11451,1000,0.10,900,3,350,1.2991,0.45,periodic,51,9358.00,1.022058
11452,1000,0.10,900,3,350,1.3247,0.45,periodic,52,9408.00,0.761101
11453,1000,0.10,900,3,350,1.2827,0.45,periodic,53,9469.00,0.654108
11454,1000,0.10,900,3,350,1.2865,0.45,periodic,54,9481.00,1.018289
11455,1000,0.10,900,3,350,1.2546,0.45,periodic,55,9368.00,0.987158
11456,1000,0.10,900,3,350,1.2633,0.45,periodic,56,9404.00,1.191566
11457,1000,0.10,900,3,350,1.3098,0.45,periodic,57,9437.00,1.137312
11458,1000,0.10,900,3,350,1.2951,0.45,periodic,58,9375.00,0.699752
11459,1000,0.10,900,3,350,1.3001,0.45,periodic,59,9252.00,0.756876
11460,1000,0.10,900,3,350,1.2599,0.45,periodic,60,9366.00,0.969666
11461,1000,0.10,900,3,350,1.2095,0.45,periodic,61,9364.00,0.557418
11462,1000,0.10,900,3,350,1.2633,0.45,periodic,62,9313.00,0.922570
11463,1000,0.10,900,3,350,1.2469,0.45,periodic,63,9513.00,0.668190
11464,1000,0.10,900,3,350,1.2818,0.45,periodic,64,9481.00,0.775372
11465,1000,0.10,900,3,350,1.2661,0.45,periodic,65,9466.00,1.546214
11466,1000,0.10,900,3,350,1.2469,0.45,periodic,66,9241.00,1.055745
11467,1000,0.10,900,3,350,1.2803,0.45,periodic,67,9420.00,1.387821
11468,1000,0.10,900,3,350,1.3008,0.45,periodic,68,9294.00,0.880322
11469,1000,0.10,900,3,350,1.2959,0.45,periodic,69,9456.00,2.158847
11470,1000,0.10,900,3,350,1.2506,0.45,periodic,70,9484.00,0.615215
11471,1000,0.10,900,3,350,1.2988,0.45,periodic,71,9331.00,0.682519
11472,1000,0.10,900,3,350,1.2857,0.45,periodic,72,9474.00,1.469121
11473,1000,0.10,900,3,350,1.2975,0.45,periodic,73,9376.00,1.351838
11474,1000,0.10,900,3,350,1.3193,0.45,periodic,74,9486.00,0.641438
11475,1000,0.10,900,3,350,1.2759,0.45,periodic,75,9483.00,1.398887
11476,1000,0.10,900,3,350,1.3134,0.45,periodic,76,9555.00,0.684110
11477,1000,0.10,900,3,350,1.2833,0.45,periodic,77,9502.00,1.069412
11478,1000,0.10,900,3,350,1.1999,0.45,periodic,78,9497.00,1.234670
11479,1000,0.10,900,3,350,1.2830,0.45,periodic,79,9436.00,1.048484
11480,1000,0.10,900,3,350,1.2700,0.45,periodic,80,9342.00,1.415401
11481,1000,0.10,900,3,350,1.2409,0.45,periodic,81,9444.00,0.655132
11482,1000,0.10,900,3,350,1.2974,0.45,periodic,82,9413.00,0.822446
11483,1000,0.10,900,3,350,1.3414,0.45,periodic,83,9325.00,1.041422
11484,1000,0.10,900,3,350,1.2311,0.45,periodic,84,9484.00,0.601613
11485,1000,0.10,900,3,350,1.2901,0.45,periodic,85,9443.00,1.531987
11486,1000,0.10,900,3,350,1.2637,0.45,periodic,86,9379.00,1.154093
11487,1000,0.10,900,3,350,1.2685,0.45,periodic,87,9349.00,1.315979
11488,1000,0.10,900,3,350,1.2822,0.45,periodic,88,9375.00,0.970271
11489,1000,0.10,900,3,350,1.2604,0.45,periodic,89,9567.00,0.666802
11490,1000,0.10,900,3,350,1.3113,0.45,periodic,90,9421.00,0.766943
11491,1000,0.10,900,3,350,1.2096,0.45,periodic,91,9531.00,0.728644
11492,1000,0.10,900,3,350,1.2667,0.45,periodic,92,9434.00,0.650373
11493,1000,0.10,900,3,350,1.2470,0.45,periodic,93,9410.00,0.832597
11494,1000,0.10,900,3,350,1.2756,0.45,periodic,94,9587.00,0.869498
11495,1000,0.10,900,3,350,1.3232,0.45,periodic,95,9427.00,1.046080
11496,1000,0.10,900,3,350,1.3147,0.45,periodic,96,9230.00,1.114222
11497,1000,0.10,900,3,350,1.2715,0.45,periodic,97,9503.00,0.891876
11498,1000,0.10,900,3,350,1.3066,0.45,periodic,98,9271.00,1.453247
11499,1000,0.10,900,3,350,1.2833,0.45,periodic,99,9297.00,1.036964
11500,1000,0.10,900,3,350,1.2586,0.50,periodic,0,9267.00,0.858842
11501,1000,0.10,900,3,350,1.2975,0.50,periodic,1,9354.00,0.708772
11502,1000,0.10,900,3,350,1.3312,0.50,periodic,2,9233.00,0.942286
11503,1000,0.10,900,3,350,1.3144,0.50,periodic,3,9274.00,0.873917
11504,1000,0.10,900,3,350,1.2978,0.50,periodic,4,9338.00,0.758922
11505,1000,0.10,900,3,350,1.3787,0.50,periodic,5,9428.00,1.223161
11506,1000,0.10,900,3,350,1.2797,0.50,periodic,6,9352.00,0.844235
11507,1000,0.10,900,3,350,1.3170,0.50,periodic,7,9401.00,1.061794
11508,1000,0.10,900,3,350,1.3357,0.50,periodic,8,9446.00,1.118500
11509,1000,0.10,900,3,350,1.2710,0.50,periodic,9,9337.00,0.897428
11510,1000,0.10,900,3,350,1.2735,0.50,periodic,10,9472.00,1.362257
11511,1000,0.10,900,3,350,1.3399,0.50,periodic,11,9333.00,0.795712
11512,1000,0.10,900,3,350,1.3387,0.50,periodic,12,9464.00,1.088589
11513,1000,0.10,900,3,350,1.2896,0.50,periodic,13,9415.00,1.537835
11514,1000,0.10,900,3,350,1.2763,0.50,periodic,14,9399.00,0.967032
11515,1000,0.10,900,3,350,1.2534,0.50,periodic,15,9265.00,1.076770
11516,1000,0.10,900,3,350,1.3547,0.50,periodic,16,9317.00,1.301428
11517,1000,0.10,900,3,350,1.2994,0.50,periodic,17,9343.00,0.976192
11518,1000,0.10,900,3,350,1.2714,0.50,periodic,18,9443.00,0.777063
11519,1000,0.10,900,3,350,1.2926,0.50,periodic,19,9360.00,1.748625
11520,1000,0.10,900,3,350,1.2941,0.50,periodic,20,9471.00,0.953618
11521,1000,0.10,900,3,350,1.2874,0.50,periodic,21,9288.00,0.686509
11522,1000,0.10,900,3,350,1.2993,0.50,periodic,22,9416.00,1.638062
11523,1000,0.10,900,3,350,1.3058,0.50,periodic,23,9323.00,0.714681
11524,1000,0.10,900,3,350,1.3334,0.50,periodic,24,9453.00,0.784586
11525,1000,0.10,900,3,350,1.2704,0.50,periodic,25,9493.00,1.357306
11526,1000,0.10,900,3,350,1.3025,0.50,periodic,26,9324.00,1.319103
11527,1000,0.10,900,3,350,1.2656,0.50,periodic,27,9416.00,0.773162
11528,1000,0.10,900,3,350,1.2698,0.50,periodic,28,9542.00,0.838448
11529,1000,0.10,900,3,350,1.3033,0.50,periodic,29,9313.00,1.520323
11530,1000,0.10,900,3,350,1.3074,0.50,periodic,30,9324.00,1.108788
11531,1000,0.10,900,3,350,1.3352,0.50,periodic,31,9666.00,1.052164
11532,1000,0.10,900,3,350,1.3293,0.50,periodic,32,9317.00,1.483162
11533,1000,0.10,900,3,350,1.2958,0.50,periodic,33,9369.00,0.915606
11534,1000,0.10,900,3,350,1.3089,0.50,periodic,34,9379.00,1.091957
11535,1000,0.10,900,3,350,1.3405,0.50,periodic,35,9462.00,0.805011
11536,1000,0.10,900,3,350,1.3386,0.50,periodic,36,9421.00,0.827434
11537,1000,0.10,900,3,350,1.2816,0.50,periodic,37,9468.00,1.000932
11538,1000,0.10,900,3,350,1.2786,0.50,periodic,38,9538.00,0.822527
11539,1000,0.10,900,3,350,1.2900,0.50,periodic,39,9398.00,0.991836
11540,1000,0.10,900,3,350,1.2530,0.50,periodic,40,9456.00,0.873587
11541,1000,0.10,900,3,350,1.3632,0.50,periodic,41,9470.00,1.212275
11542,1000,0.10,900,3,350,1.2930,0.50,periodic,42,9264.00,0.929615
11543,1000,0.10,900,3,350,1.3018,0.50,periodic,43,9179.00,0.632572
11544,1000,0.10,900,3,350,1.3202,0.50,periodic,44,9380.00,0.859311
11545,1000,0.10,900,3,350,1.3044,0.50,periodic,45,9593.00,1.074646
11546,1000,0.10,900,3,350,1.3130,0.50,periodic,46,9488.00,0.948616
11547,1000,0.10,900,3,350,1.3093,0.50,periodic,47,9407.00,1.194991
11548,1000,0.10,900,3,350,1.2862,0.50,periodic,48,9222.00,1.272662
11549,1000,0.10,900,3,350,1.2202,0.50,periodic,49,9606.00,1.591889
11550,1000,0.10,900,3,350,1.3163,0.50,periodic,50,9380.00,1.218374
11551,1000,0.10,900,3,350,1.2692,0.50,periodic,51,9524.00,1.117383
11552,1000,0.10,900,3,350,1.2946,0.50,periodic,52,9331.00,1.049050
11553,1000,0.10,900,3,350,1.2878,0.50,periodic,53,9576.00,0.999860
11554,1000,0.10,900,3,350,1.3326,0.50,periodic,54,9355.00,0.918839
11555,1000,0.10,900,3,350,1.3424,0.50,periodic,55,9505.00,1.476925
11556,1000,0.10,900,3,350,1.3145,0.50,periodic,56,9614.00,0.934890
11557,1000,0.10,900,3,350,1.3292,0.50,periodic,57,9412.00,0.909118
11558,1000,0.10,900,3,350,1.2723,0.50,periodic,58,9432.00,0.941596
11559,1000,0.10,900,3,350,1.2988,0.50,periodic,59,9243.00,1.151411
11560,1000,0.10,900,3,350,1.3164,0.50,periodic,60,9573.00,0.991045
11561,1000,0.10,900,3,350,1.2620,0.50,periodic,61,9404.00,0.740789
11562,1000,0.10,900,3,350,1.2726,0.50,periodic,62,9311.00,1.396621
11563,1000,0.10,900,3,350,1.3033,0.50,periodic,63,9540.00,0.970537
11564,1000,0.10,900,3,350,1.2645,0.50,periodic,64,9394.00,1.148333
11565,1000,0.10,900,3,350,1.2450,0.50,periodic,65,9501.00,0.783211
11566,1000,0.10,900,3,350,1.3001,0.50,periodic,66,9416.00,0.893151
11567,1000,0.10,900,3,350,1.2457,0.50,periodic,67,9346.00,0.814144
11568,1000,0.10,900,3,350,1.2851,0.50,periodic,68,9463.00,1.662614
11569,1000,0.10,900,3,350,1.2690,0.50,periodic,69,9232.00,0.869027
11570,1000,0.10,900,3,350,1.2851,0.50,periodic,70,9377.00,0.900310
11571,1000,0.10,900,3,350,1.2902,0.50,periodic,71,9384.00,0.945994
11572,1000,0.10,900,3,350,1.3125,0.50,periodic,72,9430.00,0.857536
11573,1000,0.10,900,3,350,1.3460,0.50,periodic,73,9401.00,1.239142
11574,1000,0.10,900,3,350,1.2827,0.50,periodic,74,9619.00,0.907831
11575,1000,0.10,900,3,350,1.3132,0.50,periodic,75,9325.00,0.998909
11576,1000,0.10,900,3,350,1.3286,0.50,periodic,76,9366.00,0.835160
11577,1000,0.10,900,3,350,1.2925,0.50,periodic,77,9332.00,1.056782
11578,1000,0.10,900,3,350,1.2588,0.50,periodic,78,9327.00,0.821947
11579,1000,0.10,900,3,350,1.2301,0.50,periodic,79,9325.00,1.558030
11580,1000,0.10,900,3,350,1.3284,0.50,periodic,80,9308.00,0.756188
11581,1000,0.10,900,3,350,1.2756,0.50,periodic,81,9546.00,1.568910
11582,1000,0.10,900,3,350,1.2834,0.50,periodic,82,9590.00,1.399812
11583,1000,0.10,900,3,350,1.3270,0.50,periodic,83,9281.00,0.793569
11584,1000,0.10,900,3,350,1.2644,0.50,periodic,84,9500.00,0.774134
11585,1000,0.10,900,3,350,1.3111,0.50,periodic,85,9414.00,1.242136
11586,1000,0.10,900,3,350,1.3561,0.50,periodic,86,9507.00,1.168227
11587,1000,0.10,900,3,350,1.2757,0.50,periodic,87,9460.00,0.932833
11588,1000,0.10,900,3,350,1.3013,0.50,periodic,88,9308.00,0.819655
11589,1000,0.10,900,3,350,1.3561,0.50,periodic,89,9437.00,1.179344
11590,1000,0.10,900,3,350,1.3097,0.50,periodic,90,9574.00,0.862649
11591,1000,0.10,900,3,350,1.2875,0.50,periodic,91,9589.00,1.474273
11592,1000,0.10,900,3,350,1.3352,0.50,periodic,92,9235.00,0.793106
11593,1000,0.10,900,3,350,1.2689,0.50,periodic,93,9654.00,0.884404
11594,1000,0.10,900,3,350,1.2389,0.50,periodic,94,9435.00,0.957211
11595,1000,0.10,900,3,350,1.3022,0.50,periodic,95,9418.00,1.888425
11596,1000,0.10,900,3,350,1.3162,0.50,periodic,96,9494.00,0.663352
11597,1000,0.10,900,3,350,1.3076,0.50,periodic,97,9367.00,1.380029
11598,1000,0.10,900,3,350,1.3097,0.50,periodic,98,9377.00,0.703279
11599,1000,0.10,900,3,350,1.2722,0.50,periodic,99,9495.00,0.811518
11600,1000,0.10,900,3,350,1.3565,0.55,periodic,0,9421.00,1.168844
11601,1000,0.10,900,3,350,1.3181,0.55,periodic,1,9289.00,0.833163
11602,1000,0.10,900,3,350,1.2847,0.55,periodic,2,9284.00,0.958374
11603,1000,0.10,900,3,350,1.3161,0.55,periodic,3,9249.00,0.955993
11604,1000,0.10,900,3,350,1.3254,0.55,periodic,4,9472.00,1.356368
11605,1000,0.10,900,3,350,1.2963,0.55,periodic,5,9455.00,1.217218
11606,1000,0.10,900,3,350,1.2705,0.55,periodic,6,9395.00,1.797573
11607,1000,0.10,900,3,350,1.2873,0.55,periodic,7,9380.00,1.398991
11608,1000,0.10,900,3,350,1.2576,0.55,periodic,8,9592.00,1.493010
11609,1000,0.10,900,3,350,1.2786,0.55,periodic,9,9348.00,1.317759
11610,1000,0.10,900,3,350,1.2859,0.55,periodic,10,9384.00,1.775790
11611,1000,0.10,900,3,350,1.2791,0.55,periodic,11,9597.00,1.310989
11612,1000,0.10,900,3,350,1.2874,0.55,periodic,12,9417.00,0.850443
11613,1000,0.10,900,3,350,1.2835,0.55,periodic,13,9472.00,1.393460
11614,1000,0.10,900,3,350,1.2896,0.55,periodic,14,9375.00,1.354855
11615,1000,0.10,900,3,350,1.3344,0.55,periodic,15,9528.00,1.147488
11616,1000,0.10,900,3,350,1.2923,0.55,periodic,16,9341.00,1.408034
11617,1000,0.10,900,3,350,1.3308,0.55,periodic,17,9329.00,1.156185
11618,1000,0.10,900,3,350,1.2845,0.55,periodic,18,9220.00,0.882353
11619,1000,0.10,900,3,350,1.2704,0.55,periodic,19,9381.00,2.719386
11620,1000,0.10,900,3,350,1.3119,0.55,periodic,20,9369.00,1.184066
11621,1000,0.10,900,3,350,1.2484,0.55,periodic,21,9444.00,1.481518
11622,1000,0.10,900,3,350,1.2873,0.55,periodic,22,9613.00,1.148201
11623,1000,0.10,900,3,350,1.3630,0.55,periodic,23,9380.00,1.572769
11624,1000,0.10,900,3,350,1.2966,0.55,periodic,24,9333.00,1.259516
11625,1000,0.10,900,3,350,1.2831,0.55,periodic,25,9422.00,0.876268
11626,1000,0.10,900,3,350,1.2864,0.55,periodic,26,9288.00,1.037791
11627,1000,0.10,900,3,350,1.2575,0.55,periodic,27,9513.00,1.356103
11628,1000,0.10,900,3,350,1.2458,0.55,periodic,28,9501.00,1.006221
11629,1000,0.10,900,3,350,1.3294,0.55,periodic,29,9273.00,0.883748
11630,1000,0.10,900,3,350,1.3300,0.55,periodic,30,9530.00,1.445999
11631,1000,0.10,900,3,350,1.3175,0.55,periodic,31,9386.00,0.955308
11632,1000,0.10,900,3,350,1.2648,0.55,periodic,32,9295.00,0.785773
11633,1000,0.10,900,3,350,1.2968,0.55,periodic,33,9519.00,1.004481
11634,1000,0.10,900,3,350,1.3090,0.55,periodic,34,9193.00,0.949704
11635,1000,0.10,900,3,350,1.3010,0.55,periodic,35,9452.00,1.100487
11636,1000,0.10,900,3,350,1.3123,0.55,periodic,36,9280.00,1.823159
11637,1000,0.10,900,3,350,1.2815,0.55,periodic,37,9509.00,0.931661
11638,1000,0.10,900,3,350,1.3214,0.55,periodic,38,9465.00,0.823924
11639,1000,0.10,900,3,350,1.2926,0.55,periodic,39,9434.00,1.155355
11640,1000,0.10,900,3,350,1.2829,0.55,periodic,40,9354.00,1.518460
11641,1000,0.10,900,3,350,1.3293,0.55,periodic,41,9382.00,2.147729
11642,1000,0.10,900,3,350,1.3368,0.55,periodic,42,9266.00,1.177778
11643,1000,0.10,900,3,350,1.3336,0.55,periodic,43,9490.00,1.335734
11644,1000,0.10,900,3,350,1.3679,0.55,periodic,44,9248.00,1.198085
11645,1000,0.10,900,3,350,1.3225,0.55,periodic,45,9378.00,1.480355
11646,1000,0.10,900,3,350,1.3318,0.55,periodic,46,9369.00,1.316258
11647,1000,0.10,900,3,350,1.3642,0.55,periodic,47,9294.00,1.214842
11648,1000,0.10,900,3,350,1.2729,0.55,periodic,48,9407.00,1.107007
11649,1000,0.10,900,3,350,1.2886,0.55,periodic,49,9457.00,1.343382
11650,1000,0.10,900,3,350,1.3340,0.55,periodic,50,9359.00,1.069235
11651,1000,0.10,900,3,350,1.3005,0.55,periodic,51,9461.00,1.000856
11652,1000,0.10,900,3,350,1.3076,0.55,periodic,52,9300.00,0.753132
11653,1000,0.10,900,3,350,1.3172,0.55,periodic,53,9420.00,1.934377
11654,1000,0.10,900,3,350,1.3422,0.55,periodic,54,9327.00,0.915073
11655,1000,0.10,900,3,350,1.3247,0.55,periodic,55,9362.00,0.831733
11656,1000,0.10,900,3,350,1.3535,0.55,periodic,56,9249.00,0.960020
11657,1000,0.10,900,3,350,1.3433,0.55,periodic,57,9359.00,1.751813
11658,1000,0.10,900,3,350,1.3616,0.55,periodic,58,9317.00,1.080299
11659,1000,0.10,900,3,350,1.3416,0.55,periodic,59,9498.00,1.416738
11660,1000,0.10,900,3,350,1.2559,0.55,periodic,60,9263.00,1.198972
11661,1000,0.10,900,3,350,1.2686,0.55,periodic,61,9364.00,1.228863
11662,1000,0.10,900,3,350,1.3342,0.55,periodic,62,9268.00,1.569057
11663,1000,0.10,900,3,350,1.3309,0.55,periodic,63,9386.00,0.965097
11664,1000,0.10,900,3,350,1.3034,0.55,periodic,64,9423.00,0.753881
11665,1000,0.10,900,3,350,1.2596,0.55,periodic,65,9284.00,0.794171
11666,1000,0.10,900,3,350,1.3656,0.55,periodic,66,9284.00,1.091080
11667,1000,0.10,900,3,350,1.3124,0.55,periodic,67,9339.00,1.717295
11668,1000,0.10,900,3,350,1.3018,0.55,periodic,68,9268.00,2.122112
11669,1000,0.10,900,3,350,1.2730,0.55,periodic,69,9564.00,1.025660
11670,1000,0.10,900,3,350,1.2884,0.55,periodic,70,9428.00,1.448945
11671,1000,0.10,900,3,350,1.3155,0.55,periodic,71,9346.00,0.872423
11672,1000,0.10,900,3,350,1.3395,0.55,periodic,72,9464.00,0.912728
11673,1000,0.10,900,3,350,1.2997,0.55,periodic,73,9373.00,0.915705
11674,1000,0.10,900,3,350,1.2622,0.55,periodic,74,9274.00,0.807071
11675,1000,0.10,900,3,350,1.2594,0.55,periodic,75,9376.00,1.486724
11676,1000,0.10,900,3,350,1.2964,0.55,periodic,76,9221.00,1.767673
11677,1000,0.10,900,3,350,1.2928,0.55,periodic,77,9200.00,1.169752
11678,1000,0.10,900,3,350,1.3035,0.55,periodic,78,9384.00,1.278776
11679,1000,0.10,900,3,350,1.3561,0.55,periodic,79,9306.00,0.892031
11680,1000,0.10,900,3,350,1.3139,0.55,periodic,80,9234.00,1.106980
11681,1000,0.10,900,3,350,1.2726,0.55,periodic,81,9526.00,1.457655
11682,1000,0.10,900,3,350,1.3178,0.55,periodic,82,9364.00,0.910922
11683,1000,0.10,900,3,350,1.3327,0.55,periodic,83,9379.00,1.266189
11684,1000,0.10,900,3,350,1.3728,0.55,periodic,84,9326.00,1.412053
11685,1000,0.10,900,3,350,1.2976,0.55,periodic,85,9467.00,2.308743
11686,1000,0.10,900,3,350,1.2881,0.55,periodic,86,9352.00,0.814893
11687,1000,0.10,900,3,350,1.2820,0.55,periodic,87,9532.00,2.284706
11688,1000,0.10,900,3,350,1.2998,0.55,periodic,88,9279.00,0.866749
11689,1000,0.10,900,3,350,1.3184,0.55,periodic,89,9407.00,0.752151
11690,1000,0.10,900,3,350,1.2682,0.55,periodic,90,9337.00,1.422012
11691,1000,0.10,900,3,350,1.2729,0.55,periodic,91,9262.00,0.845752
11692,1000,0.10,900,3,350,1.2818,0.55,periodic,92,9358.00,0.856480
11693,1000,0.10,900,3,350,1.3047,0.55,periodic,93,9460.00,1.315024
11694,1000,0.10,900,3,350,1.2703,0.55,periodic,94,9249.00,1.050792
11695,1000,0.10,900,3,350,1.3399,0.55,periodic,95,9496.00,1.017676
11696,1000,0.10,900,3,350,1.2787,0.55,periodic,96,9358.00,0.983356
11697,1000,0.10,900,3,350,1.3158,0.55,periodic,97,9300.00,1.193544
11698,1000,0.10,900,3,350,1.3217,0.55,periodic,98,9248.00,1.197185
11699,1000,0.10,900,3,350,1.3003,0.55,periodic,99,9359.00,1.324497
11700,1000,0.10,900,3,350,1.3728,0.60,periodic,0,9223.00,0.973842
11701,1000,0.10,900,3,350,1.3640,0.60,periodic,1,9474.00,1.082612
11702,1000,0.10,900,3,350,1.2908,0.60,periodic,2,9400.00,1.731734
11703,1000,0.10,900,3,350,1.2841,0.60,periodic,3,9276.00,1.280066
11704,1000,0.10,900,3,350,1.2970,0.60,periodic,4,9285.00,1.455419
11705,1000,0.10,900,3,350,1.2488,0.60,periodic,5,9129.00,2.171790
11706,1000,0.10,900,3,350,1.2752,0.60,periodic,6,9258.00,1.184157
11707,1000,0.10,900,3,350,1.3191,0.60,periodic,7,9448.00,0.897676
11708,1000,0.10,900,3,350,1.3121,0.60,periodic,8,9450.00,1.769471
11709,1000,0.10,900,3,350,1.3176,0.60,periodic,9,9369.00,1.578961
11710,1000,0.10,900,3,350,1.3569,0.60,periodic,10,9500.00,1.205784
11711,1000,0.10,900,3,350,1.2654,0.60,periodic,11,9327.00,0.988485
11712,1000,0.10,900,3,350,1.3346,0.60,periodic,12,9282.00,1.056216
11713,1000,0.10,900,3,350,1.2798,0.60,periodic,13,9517.00,1.148858
11714,1000,0.10,900,3,350,1.2948,0.60,periodic,14,9358.00,1.332131
